PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,5140058000,6405 W CLEVELAND AV,,11,4240,Cape Cod,Aluminum / Vinyl,1,1953,0,1406,1,4,2,0,6500,2012-01,120000
Residential,4901038000,2571 S 61ST ST,,11,4240,Cape Cod,Aluminum / Vinyl,1,1953,0,1113,1,3,1,0,4880,2012-01,116800
Residential,5149922000,2766 S 61ST ST,,11,4240,Duplex N/S,Masonry / Frame,2,1954,0,1671,2,3,2,0,7208,2012-01,100000
Residential,5120825110,2846 S 44TH ST,,11,4320,Milwaukee Bungalow,Brick,1,1929,0,2067,1,3,1,0,4960,2012-01,144900
Residential,5619990112,3600 S 96TH ST,,11,4340,Ranch,Frame,1,1964,0,1126,1,3,2,1,8100,2012-01,145000
Residential,5130450000,2723 S 52ND ST,,11,4240,Ranch,Brick,1,1950,0,893,1,2,1,0,6240,2012-01,87500
Residential,4920003000,4416 W SUMAC PL,,11,4260,Ranch,Stone,1,1948,0,819,1,2,1,0,5060,2012-01,83000
Residential,5120781000,2767 S 44TH ST,,11,4320,Ranch,Aluminum / Vinyl,1,1942,0,762,1,2,1,0,4953,2012-01,112000
Residential,4961585000,2754 S 15TH PL,,12,4160,Duplex O/S,Aluminum / Vinyl,1,1925,0,1872,2,5,3,0,4875,2012-01,96000
Residential,5511110000,3829 S 15TH ST,,13,4520,Cape Cod,Frame,1.5,1947,0,1276,1,3,2,0,4800,2012-01,148000
Residential,5510315000,3548 S 16TH ST,,13,4520,Cape Cod,Brick,1,1949,0,1183,1,3,1,0,4753,2012-01,103500
Residential,5510927000,3764 S 16TH ST,,13,4520,Cape Cod,Aluminum / Vinyl,1,1951,0,836,1,2,1,0,4680,2012-01,125000
Residential,5940805000,635 E PRICE AV,,13,4720,Colonial,Masonry / Frame,2,1968,0,2073,1,5,1,1,6600,2012-01,164900
Residential,5340087000,3427 S 25TH ST,,13,4360,Duplex N/S,Brick,1.5,1955,0,1518,2,4,2,0,4800,2012-01,99900
Residential,5519861000,1412 W HOWARD AV,,13,4520,Duplex O/S,Aluminum / Vinyl,2,1920,0,2230,2,6,2,0,5880,2012-01,158000
Residential,6431903000,1539 W CLAYTON CREST AV,,13,4800,Ranch,Aluminum / Vinyl,1,1973,0,1106,1,4,1,1,9450,2012-01,179000
Residential,6680175000,3333 W GREEN AV,,13,4840,Ranch,Aluminum / Vinyl,1,1959,0,978,1,3,1,0,8280,2012-01,137000
Residential,5361637000,3273 S 6TH ST,,14,4520,Cape Cod,Stucco,1,1943,0,1131,1,2,1,0,4880,2012-01,75000
Residential,5071122000,2955 S 9TH PL,,14,4180,Dplx Bungalow,Aluminum / Vinyl,1.5,1923,0,1951,2,4,2,0,5490,2012-01,80000
Residential,4991120000,2554 S HOWELL AV,,14,4910,Milwaukee Bungalow,Brick,1,1929,0,1677,1,3,2,1,4440,2012-01,182400
Residential,5410116000,3112 S INDIANA AV,,14,4600,Milwaukee Bungalow,Aluminum / Vinyl,1,1924,0,1532,1,3,2,0,3600,2012-01,168400
Residential,5030874000,2860 S WENTWORTH AV,,14,4540,Residence O/S,Stucco,1.5,1911,0,2206,1,4,3,0,5265,2012-01,252000
Residential,5031211100,2304 E OKLAHOMA AV,,14,4540,Residence O/S,Aluminum / Vinyl,2,1908,0,1726,1,3,1,1,7200,2012-01,220000
Residential,5001311000,2520 S WILLIAMS ST,,14,4910,Residence O/S,Aluminum / Vinyl,1,1906,0,1404,1,4,2,0,3296,2012-01,127500
Residential,5059985000,2833 S BURRELL ST,,14,4910,Residence O/S,Aluminum / Vinyl,1,1900,0,1374,1,3,2,0,5198,2012-01,164500
Residential,5071060000,2944 S 12TH ST,,14,4180,Residence O/S,Frame,1,1910,0,1298,1,3,1,0,3660,2012-01,82000
Residential,5010075000,2710 S DELAWARE AV,,14,4540,Residence O/S,Aluminum / Vinyl,1,1905,0,1136,1,4,1,0,6000,2012-01,150000
Residential,3281246000,2367 N 46TH ST,,15,2520,Milwaukee Bungalow,Brick,1,1919,0,2270,1,4,2,0,5289,2012-01,110000
Condominium,3601573000,1665 N ASTOR ST,ASTOR PLACE CONDOMINIUM,3,5660,DUPLEX/OTHER,,3,1885,6,2928,1,3,2,1,0,2012-01,405000
Condominium,5010604000,252525B S SHORE DR,BAYVIEW TERRACE,14,5293,HI-RISE,,1,1965,3,860,1,1,1,0,0,2012-01,120000
Condominium,3930707000,1108 N MILWAUKEE ST,COURTYARD SQUARE,4,5987,APARTMENT,,1,1983,5,975,1,2,2,0,0,2012-01,158000
Condominium,3551951000,1166 E KANE PL,KANE COMMONS,3,5807,TOWNHOUSE,,3,2008,6,3181,1,3,2,1,0,2012-01,440000
Condominium,3601118000,1028 E JUNEAU AV,KNICKERBOCKER ON THE LAKE,4,5960,MIXED STYLES,,1,1927,2,430,1,0,1,0,0,2012-01,59900
Condominium,720837000,9725 W TOWER AV,PARKWAY VILLAGE (PHASE IV),9,5093,RANCH,,1,1992,4,997,1,2,2,0,0,2012-01,85000
Condominium,3970274000,141 N WATER ST,RIVERWALK PLAZA,4,5395,APARTMENT,,1,1894,2,1127,1,1,1,0,0,2012-01,165000
Condominium,440395000,7010 W SANDPIPER CT,TRINITY COURT CONDOMINIUMS,9,5083,Townhouse,,1.5,1989,7,1837,1,2,3,0,0,2012-01,139900
Condominium,4280957000,210 S WATER ST,WATER STREET LOFTS CONDOMINIUM,12,5396,APARTMENT,,1,2006,3,953,1,1,1,0,0,2012-01,175000
Condominium,440087000,8735 N 72ND ST,WHISPERING HILLS (ELEVATOR),9,5081,APARTMENT,,1,1973,5,990,1,2,1,1,0,2012-01,35000
Lg Apartment,3891552110,2125 W KILBOURN AV,"3: 1-Br ,7: 2-Br ,6: 3-Br ",4,6977,"Apartment: 3: 1-Br ,7: 2-Br ,6: 3-Br  Units",,0,0,0,0,1,0,0,0,0,2012-01,1000000
Commercial,2851501000,2053 W HOPKINS ST,,7,6240,Auto & Auto Body Repair,,1,1941,0,835,1,0,0,0,9028,2012-01,60000
Commercial,4320920000,1226 W NATIONAL AV,,12,6277,Cottage,,1,1885,0,640,1,0,0,0,3500,2012-01,50000
Commercial,5950822000,4379 S HOWELL AV,,13,6290,Office Building - Multi Story ( Ofc & Apt),,2,1973,0,13560,1,0,0,0,17108,2012-01,405000
Commercial,4991904120,2474B S KINNICKINNIC AV,,14,6282,Residence Old/Style,,0,1890,0,1035,1,0,0,0,4200,2012-01,275000
Commercial,4331823000,1221 S CESAR E CHAVEZ DR,,12,6277,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1897,0,3640,1,0,0,0,3750,2012-01,170000
Commercial,4190671100,540 S 76TH ST,,10,6272,Tavern,,1,1915,0,2110,1,0,0,0,8460,2012-01,215000
Commercial,2310337000,2456 W CORNELL ST,,1,6234,Warehouse Building - 1 Story,,1,1925,0,10094,1,0,0,0,30430,2012-01,125000
Residential,2450906100,4224 N 24TH PL,,1,1500,Colonial,Masonry / Frame,2,1970,0,1237,1,4,1,1,5542,2012-02,73027
Residential,1020005100,4208 W PORTAGE ST,,1,380,Ranch,Aluminum / Vinyl,1,1951,0,1302,1,4,1,0,9280,2012-02,92000
Residential,1750071000,7131 W THURSTON AV,,2,980,Cape Cod,Aluminum / Vinyl,1,1955,0,1229,1,3,1,0,6930,2012-02,74000
Residential,2260901000,4408 N 65TH ST,,2,1490,Dplx Bungalow,Stone,1.5,1925,0,2033,2,4,2,0,5460,2012-02,105000
Residential,2120254000,7019 W LANCASTER AV,,2,1380,Triplex,Brick,2,1957,0,2522,3,5,3,0,8064,2012-02,130000
Residential,3161032000,2115 E NEWBERRY BL,,3,3160,Colonial,Stucco,2,1920,0,2292,1,5,1,0,6890,2012-02,380000
Residential,3141222000,905 E HADLEY ST,,3,2890,Colonial,Aluminum / Vinyl,2.5,2003,0,2112,1,3,3,0,2133,2012-02,170000
Residential,3161077000,2006 E NEWBERRY BL,,3,3160,Duplex O/S,Aluminum / Vinyl,2,1910,0,3944,2,6,2,0,4800,2012-02,300000
Residential,2811913000,3150 N PIERCE ST,,3,2880,Duplex O/S,Aluminum / Vinyl,2,1912,0,2090,2,5,3,0,3840,2012-02,128000
Residential,3170012000,3036 N MARIETTA AV,,3,3060,Mansion,Brick,2,1912,0,5044,1,5,3,1,9600,2012-02,545000
Residential,2800822000,1213 E TOWNSEND ST,,3,3320,Tudor,Brick,1.5,1930,0,2439,1,3,2,0,4800,2012-02,224900
Residential,4010621000,3231 W MICHIGAN ST,,4,2160,Triplex,Masonry / Frame,2,1907,0,3006,3,6,2,1,3000,2012-02,62000
Residential,2920317000,3230 N 81ST ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1946,0,1108,1,3,2,0,4800,2012-02,122000
Residential,1839993100,5307 N 107TH ST,,5,1040,Ranch,Aluminum / Vinyl,1,1947,0,1598,1,3,2,0,15500,2012-02,144000
Residential,3020091000,3050 N 89TH ST,,5,2080,Ranch,Frame,1,1951,0,1256,1,3,2,0,5000,2012-02,121800
Residential,2520446000,4099 N 79TH ST,,5,1470,Ranch,Aluminum / Vinyl,1,1956,0,1219,1,3,1,1,8241,2012-02,85000
Residential,2940173000,3261 N 96TH ST,,5,2140,Ranch,Brick,1,1949,0,1216,1,2,1,0,7800,2012-02,131000
Residential,2630760000,8231 W NASH ST,,5,2040,Ranch,Aluminum / Vinyl,1,1954,0,1163,1,3,1,1,5750,2012-02,118900
Residential,1840264000,5303 N 106TH ST,,5,1040,Ranch,Frame,1,1956,0,1093,1,3,1,0,7015,2012-02,96000
Residential,1840288000,5384 N 103RD ST,,5,1040,Ranch,Aluminum / Vinyl,1,1956,0,1067,1,3,1,1,7440,2012-02,0
Residential,2520401000,4170 N 81ST ST,,5,1470,Ranch,Brick,1,1956,0,1040,1,3,1,1,6480,2012-02,95500
Residential,1840076000,10533 W SHERIDAN AV,,5,1040,Ranch,Aluminum / Vinyl,1,1956,0,1019,1,3,1,0,8400,2012-02,67000
Residential,2891054000,5230 W ROOSEVELT DR,,7,1850,Cape Cod,Stone,1,1950,0,1908,1,3,2,0,6400,2012-02,95000
Residential,4950037000,2358 S 27TH ST,,8,4120,Dplx Bungalow,Aluminum / Vinyl,2,1912,0,2516,2,5,2,0,4500,2012-02,79000
Residential,4580514000,1816 S 28TH ST,,8,4060,Dplx Bungalow,Aluminum / Vinyl,1.5,1921,0,1741,2,4,2,0,5850,2012-02,112600
Residential,4590011000,2110 W ORCHARD ST,,8,4100,Residence O/S,Frame,1,1893,0,1385,1,4,1,0,4200,2012-02,60000
Residential,730141000,10005 W TERRA AV,,9,240,Ranch,Frame,1,1970,0,1600,1,3,1,1,11321,2012-02,139000
Residential,840214000,7638 N EDGEWORTH DR,,9,360,Ranch,Brick,1,1958,0,1396,1,3,1,1,11800,2012-02,115000
Residential,1420209100,7709 W CLOVERNOOK ST,,9,480,Ranch,Aluminum / Vinyl,1,1961,0,967,1,3,1,0,10800,2012-02,82000
Residential,3040125000,2909 N 72ND ST,,10,2080,Cape Cod,Frame,1,1949,0,1263,1,3,1,1,5120,2012-02,122300
Residential,3461820000,5415 W WASHINGTON BL,,10,2580,Milwaukee Bungalow,Stucco,1,1919,0,2054,1,4,2,0,6000,2012-02,217000
Residential,3460712000,5616 W WASHINGTON BL,,10,2580,Milwaukee Bungalow,Brick,1,1928,0,2008,1,3,1,1,7248,2012-02,230000
Residential,3290810000,2466 N 60TH ST,,10,2540,Milwaukee Bungalow,Brick,1,1928,0,1673,1,5,2,0,4800,2012-02,64000
Residential,4190357000,100 N 75TH ST,,10,2720,Residence O/S,Aluminum / Vinyl,1.5,1920,0,1098,1,3,1,1,5400,2012-02,130500
Residential,5140055000,6319 W CLEVELAND AV,,11,4240,Cape Cod,Aluminum / Vinyl,1,1953,0,1393,1,3,1,1,9000,2012-02,95000
Residential,5140392000,6636 W BENNETT AV,,11,4240,Cape Cod,Aluminum / Vinyl,1,1952,0,1016,1,3,1,0,8189,2012-02,110000
Residential,5619959133,3857 S 95TH ST,,11,4340,Colonial,Aluminum / Vinyl,2,1964,0,1662,1,3,1,1,7000,2012-02,152000
Residential,5120038000,2828 S 50TH ST,,11,4240,Duplex O/S,Brick,2,1932,0,2225,2,4,2,0,5400,2012-02,120000
Residential,5120953000,2955 S 45TH ST,,11,4320,Milwaukee Bungalow,Frame,1,1928,0,1913,1,4,2,0,5520,2012-02,185000
Residential,5151307100,2727 S 68TH ST,,11,4240,Ranch,Block,1,1951,0,1088,1,2,1,1,8100,2012-02,117500
Residential,5120837000,2849 S 43RD ST,,11,4320,Residence O/S,Brick,2,1928,0,2733,1,3,1,2,7680,2012-02,190000
Residential,5600113000,8918 W TRIPOLI AV,,11,4340,Townhouse,Aluminum / Vinyl,2,1964,0,2176,2,6,2,2,8083,2012-02,183500
Residential,5800411100,4242 S 1ST ST,,13,4700,Cape Cod,Brick,1,1938,0,1443,1,3,2,0,4840,2012-02,149900
Residential,6432492000,5272 S 14TH ST,,13,4800,Colonial,Aluminum / Vinyl,2,1994,0,1850,1,3,2,2,7250,2012-02,187500
Residential,5779964200,2233-A W PLAINFIELD AV,,13,4660,Duplex N/S,Masonry / Frame,1.5,1959,0,1991,2,5,2,0,7140,2012-02,137500
Residential,7160173000,1720 W SALEM ST,,13,4920,Ranch,Aluminum / Vinyl,1,1960,0,891,1,3,1,1,6400,2012-02,105000
Residential,5040478000,2842 S CLEMENT AV,,14,4500,Cape Cod,Brick,1.5,1948,0,1401,1,4,1,0,4000,2012-02,142000
Residential,5829919100,4118 S HERMAN ST,,14,4700,Cape Cod,Aluminum / Vinyl,1,1957,0,1168,1,3,1,0,5106,2012-02,115500
Residential,5070563000,2823 S 11TH ST,,14,4180,Duplex O/S,Frame,2,1918,0,2034,2,6,2,0,3660,2012-02,37000
Residential,4980038100,2619-A S 3RD ST,,14,4160,Duplex-Cottage,Frame,1,1912,0,1973,2,5,2,0,4200,2012-02,45000
Residential,5400423000,2319 E EUCLID AV,,14,4600,Milwaukee Bungalow,Aluminum / Vinyl,1,1922,0,1462,1,4,1,0,5850,2012-02,174000
Residential,5050907000,348 E ROSEDALE AV,,14,4910,Residence O/S,Aluminum / Vinyl,1.5,1913,0,1163,1,3,1,0,3390,2012-02,150000
Residential,5070178000,2824 S 9TH ST,,14,4180,Residence O/S,Aluminum / Vinyl,1,1910,0,897,1,3,2,0,3600,2012-02,59000
Residential,5010337000,2472 S WENTWORTH AV,,14,4540,Residence O/S,Aluminum / Vinyl,1,1910,0,840,1,1,2,0,1875,2012-02,143500
Residential,3270501000,2477 N GRANT BL,,15,2500,Milwaukee Bungalow,Brick,1,1920,0,1974,1,3,1,1,7500,2012-02,42000
Condominium,3601626000,601 E OGDEN AV,601 LOFTS ,4,5662,APARTMENT,,1,2006,4,1053,1,1,1,0,0,2012-02,169700
Condominium,5010474100,25253D S SHORE DR,BAYVIEW TERRACE,14,5293,HI-RISE,,1,1965,5,1174,1,2,1,0,0,2012-02,120000
Condominium,3541176000,2050 N COMMERCE ST,BEERLINE RIVER HOMES,6,5939,APARTMENT,,1,2005,5,1700,1,2,2,0,0,2012-02,199000
Condominium,3930619000,715 N MILWAUKEE ST,BOWMAN LOFTS,4,5988,APARTMENT,,2,1854,4,1125,1,2,1,0,0,2012-02,121500
Condominium,3960166000,234212 N BROADWAY ,BROADWAY CONDOMINIUM,4,5390,APARTMENT,,1,1893,4,875,1,1,1,0,0,2012-02,122000
Condominium,3541308000,1835 N COMMERCE ST,CITY VIEW/SKYLINE CONDOS,6,5969,APARTMENT,,1,2003,6,1586,1,2,2,0,0,2012-02,285000
Condominium,3541849000,1902 N COMMERCE ST,EDGE CONDOMINIUMS,6,5825,APARTMENT,,1,2010,4,974,1,1,1,0,0,2012-02,190000
Condominium,390291000,10812 W DONNA DR,HIGHLANDS 2,9,5065,MIXED STYLES,,1,1979,4,872,1,2,1,1,0,2012-02,12500
Condominium,390195000,10860 W DONNA DR,HIGHLANDS 2,9,5065,MIXED STYLES,,1,1979,3,664,1,1,1,0,0,2012-02,12000
Condominium,3551842000,1888 N HUMBOLDT AV,KANE PLACE LOFTS,3,5808,APARTMENT,,1,2006,6,1961,1,3,3,0,0,2012-02,255000
Condominium,3551834000,1888 N HUMBOLDT AV,KANE PLACE LOFTS,3,5808,APARTMENT,,1,2006,5,1397,1,2,2,0,0,2012-02,179000
Condominium,3591820000,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,APARTMENT,,1,1990,5,1157,1,3,2,0,0,2012-02,285000
Condominium,3960283000,191 N BROADWAY ,LOFTS ON BROADWAY,4,5389,APARTMENT,,1,1895,4,1482,1,2,2,1,0,2012-02,274000
Condominium,1470120000,11958 W MILL RD,MILL VALLEY,5,5170,MIXED STYLES,,1,1971,4,865,1,2,1,1,0,2012-02,37900
Condominium,4280891000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,8,2066,1,2,2,0,0,2012-02,458700
Condominium,4280883000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,6,1248,1,2,2,0,0,2012-02,289900
Condominium,4280870000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,6242010,,1,2006,5,1236,1,1,1,0,0,2012-02,241400
Condominium,4280899100,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,6,1170,1,2,1,1,0,2012-02,279900
Condominium,4280915100,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,5,1170,1,1,1,1,0,2012-02,302900
Condominium,4280925000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,UNKWN,,1,0,4,677,1,1,1,0,0,2012-02,150000
Condominium,3531497000,1846401 N VEL R PHILLIPS AV,RESERVOIR STREET LOFTS,6,5933,APARTMENT,,1,1898,5,1964,1,2,2,0,0,2012-02,248000
Condominium,3541667000,2080 N COMMERCE ST,UNION POINT CONDOMINIUM,6,5826,APARTMENT,,1,2007,4,903,1,1,1,1,0,2012-02,115000
Condominium,4280727000,130 S WATER ST,WATERFRONT CONDO,12,5394,APARTMENT,,1,2004,4,908,1,2,1,0,0,2012-02,217000
Condominium,3910811000,606 W WISCONSIN AV,WISCONSIN TOWER,4,5999,Apartment,,1,1929,4,1002,1,1,1,0,0,2012-02,74000
Condominium,3910765000,606 W WISCONSIN AV,WISCONSIN TOWER,4,5999,Apartment,,1,1929,3,782,1,1,1,0,0,2012-02,55000
Condominium,340644000,9051H N 95TH ST,WOODLANDS,9,5060,TOWN HOUSE,,2.5,1970,6,1249,1,4,1,1,0,2012-02,15750
Lg Apartment,2750131100,1146 E SINGER CR,6: 1-Br ,6,6761,Apartment: 6: 1-Br  Units,,2,1958,0,4932,1,0,0,0,7680,2012-02,177000
Commercial,4280293000,247 W FRESHWATER WA,,12,6275,Multi Story Warehouse,,7,1904,0,98035,1,0,0,0,16380,2012-02,2750000
Commercial,5489908100,3555 S HOWELL AV,,14,6282,"Store Building - Single tenant, 1 story",,1,1956,0,14315,1,0,0,0,46452,2012-02,1830000
Commercial,2070852000,3300 W CAMERON AV,,1,6232,Tavern,,2,1883,0,3196,1,0,0,0,3090,2012-02,65000
Commercial,2519993110,4270 N 76TH ST,,2,6226,Used Car Sale,,1,1963,0,1281,1,0,0,0,15000,2012-02,165000
Vacant Land,1529974111,8702 W KAUL AV,,2,6212,Commercial Land,,0,0,0,0,1,0,0,0,21943,2012-02,15000
Residential,2320596000,4680 N 19TH PL,,1,1340,Cape Cod,Aluminum / Vinyl,1,1942,0,1339,1,3,2,1,5000,2012-03,89900
Residential,2080110000,5141 N 42ND ST,,1,1440,Duplex N/S,Block,1.5,1947,0,1664,2,4,2,0,5640,2012-03,62000
Residential,1930322000,5550 N 32ND ST,,1,1160,Milwaukee Bungalow,Stucco,1,1924,0,1495,1,4,1,0,4440,2012-03,59000
Residential,2081329000,5163 N 39TH ST,,1,1440,Milwaukee Bungalow,Aluminum / Vinyl,1,1927,0,1087,1,3,1,0,4360,2012-03,83000
Residential,2110615000,4893 N 67TH ST,,2,1380,Cape Cod,Brick,1,1951,0,1168,1,3,2,0,4800,2012-03,107000
Residential,2261017000,6162 W MEDFORD AV,,2,1490,Residence O/S,Brick,1,1922,0,1174,1,2,2,0,4800,2012-03,97500
Residential,3161404000,2850 N STOWELL AV,,3,3160,Colonial,Frame,2,1898,0,2526,1,4,2,1,4880,2012-03,220000
Residential,3201218000,2440 N HUMBOLDT BL,,3,3330,Colonial,Aluminum / Vinyl,2,1960,0,1534,1,4,1,1,5520,2012-03,142000
Residential,2780039000,3133 N HACKETT AV,,3,3060,Residence O/S,Frame,2,1902,0,2949,1,4,1,1,5400,2012-03,340000
