PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Commercial,2890001000,5835 W KEEFE AV,,10,6244,Residence With Commercial Usage,,1.5,1905,0,1502,1,0,0,0,5242,2002-03,65000
Commercial,2811739000,3377 N PIERCE ST,,6,6238,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1928,0,5100,1,0,0,0,7200,2002-03,120000
Commercial,2810949000,722 E BURLEIGH ST,,3,6238,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1924,0,4144,1,0,0,0,3000,2002-03,110000
Commercial,3040060000,7333 W BURLEIGH ST,,10,6226,"Store Building - Single tenant, 1 story",,1,1928,0,7869,1,0,0,0,11200,2002-03,190000
Commercial,2490801100,5325 W FOND DU LAC AV,,2,6230,"Store Building - Single tenant, 1 story",,1,1990,0,6960,1,0,0,0,21212,2002-03,825000
Commercial,390363000,11011 W HEATHER AV,,9,6202,Warehouse Building - 1 Story,,1,2002,0,12400,1,0,0,0,104588,2002-03,144000
Commercial,2890385000,5814 W BURLEIGH ST,,10,6244,Warehouse Building - 1 Story,,1,1989,0,1080,1,0,0,0,4109,2002-03,64000
Vacant Land,1040211111,5201 W CLINTON AV,,9,6300,Commercial Land,,0,0,0,0,1,0,0,0,37852,2002-03,68200
Commercial,1910422100,5200 N 51ST BL,,1,6218,Day Care Center,,2,1946,0,3697,1,0,0,0,11550,2002-04,130000
Commercial,3242416000,1501 W CENTER ST,,15,6256,Fast Food Operation,,1,1941,0,1338,1,0,0,0,4320,2002-04,38000
Commercial,4620803100,1734 S 1ST ST,,12,6423,Multi Story Warehouse,,2,1926,0,26130,1,0,0,0,17642,2002-04,275000
Commercial,4000041100,510 N 27TH ST,,4,6270,Service Building,,1,1947,0,3654,1,0,0,0,12600,2002-04,81900
Commercial,5071110000,1021 W DAKOTA ST,,14,6284,Service Building,,1,1923,0,1895,1,0,0,0,2140,2002-04,55000
Commercial,4350401000,3429 W NATIONAL AV,,8,6274,Sit Down Restaurant,,1,1984,0,2247,1,0,0,0,5000,2002-04,161500
Commercial,2070841000,5148 N TEUTONIA AV,,1,6232,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1949,0,7485,1,0,0,0,10759,2002-04,164700
Commercial,2740314000,3929 N HUMBOLDT BL,,6,6238,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1957,0,5382,1,0,0,0,4500,2002-04,80000
Commercial,5259925000,9225 W BELOIT RD,,11,6288,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1958,0,3598,1,0,0,0,9420,2002-04,230000
Commercial,4980106000,2316 S 6TH ST,,14,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1912,0,2600,1,0,0,0,2000,2002-04,95000
Commercial,839997141,7911 N 60TH ST,,9,6208,Strip Shopping Center,,1,1972,0,5075,1,0,0,0,14472,2002-04,212000
Commercial,4970535000,2501 S 7TH ST,,14,6281,Tavern,,2,1895,0,5280,1,0,0,0,7200,2002-04,64000
Commercial,4680813000,1000 W LINCOLN AV,,12,6281,Tavern,,2,1890,0,2800,1,0,0,0,3080,2002-04,55000
Commercial,3211609000,2601 N HOLTON ST,,6,6260,Triplex,,2,1895,0,2300,1,0,0,0,6000,2002-04,55000
Residential,3190434000,1908 E WEBSTER PL,,3,3170,Rm or Rooming House,Frame,2,1897,0,1992,4,2,2,0,2880,2002-05,145000
Lg Apartment,1080393100,7225 N 86TH ST,32: 2-Br ,9,6970,Apartment: 32: 2-Br  Units,,2,1980,0,31424,1,0,0,0,0,2002-05,1500000
Commercial,2260398100,6046 W FOND DU LAC AV,,2,6230,Billboard,,0,0,0,0,1,0,0,0,20982,2002-05,190000
Commercial,4611499000,1623 S 6TH ST,,12,6278,Billboard,,0,0,0,0,1,0,0,0,4075,2002-05,115000
Commercial,5810245100,4170 S HOWELL AV,,13,6290,Billboard,,0,0,0,0,1,0,0,0,9136,2002-05,105000
Commercial,4949993100,3410 W FOREST HOME AV,,11,6283,Service Building,,1,1964,0,5318,1,0,0,0,13700,2002-05,130000
Commercial,2700308000,2319 W CAPITOL DR,,6,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,3,1928,0,20388,1,0,0,0,8526,2002-05,307000
Commercial,2871304000,3707 W FOND DU LAC AV,,7,6242,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1918,0,5812,1,0,0,0,4259,2002-05,115000
Commercial,2701743100,3879 N TEUTONIA AV,,6,6234,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1914,0,2978,1,0,0,0,5196,2002-05,20000
Commercial,3530215000,2213 N MARTIN L KING JR DR,,6,6266,"Store Building - Single tenant, 1 story",,1,1936,0,6000,1,0,0,0,3750,2002-05,160000
Commercial,2640013000,3952 N 76TH ST,,10,6226,"Store Building - Single tenant, 1 story",,1,1955,0,4500,1,0,0,0,9600,2002-05,131000
Commercial,5051148100,108 E DAKOTA ST,,14,6282,Strip Shopping Center,,1,1984,0,5298,1,0,0,0,18518,2002-05,485000
Commercial,2249999110,7607 W HAMPTON AV,,5,6226,Tavern,,1,1946,0,5666,1,0,0,0,14107,2002-05,252000
Commercial,2820378000,3278A N 2ND ST,,6,6240,Tavern,,2,1890,0,2635,1,0,0,0,7200,2002-05,25000
Commercial,1459992111,10136 W FOND DU LAC AV,,5,6212,Warehouse Building - 1 Story,,1,1965,0,42389,1,0,0,0,143310,2002-05,339477
Commercial,4280444000,643 S 2ND ST,,12,6275,Warehouse Building - 1 Story,,1,1907,0,5623,1,0,0,0,4550,2002-05,80000
Residential,3891722000,812 N 25TH ST,,4,3040,Rm or Rooming House,Frame,2,1907,0,2339,6,0,1,0,3185,2002-06,30000
Commercial,350051000,10501 W BROWN DEER RD,,9,6418,Billboard,,0,0,0,0,1,0,0,0,222592,2002-06,500000
Commercial,4590004000,1401 S 21ST ST,,8,6277,Billboard,,0,0,0,0,1,0,0,0,2961,2002-06,6000
Commercial,4692287000,1842 W FOREST HOME AV,,12,6278,Billboard,,0,0,0,0,1,0,0,0,4449,2002-06,48900
Commercial,3512690000,1844 W FOND DU LAC AV,,15,6256,Laundry Pick-up Station,,1,1911,0,4260,1,0,0,0,3600,2002-06,41400
Commercial,4340605000,2433 W NATIONAL AV,,8,6277,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1927,0,4158,1,0,0,0,3240,2002-06,67500
Commercial,3210715000,931 E CENTER ST,,3,6260,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1885,0,3068,1,0,0,0,3600,2002-06,97000
Commercial,5279994220,3149 S 76TH ST,,11,6288,"Store Building - Single tenant, 1 story",,1,1961,0,1944,1,0,0,0,2280,2002-06,137500
Commercial,4219942120,683 S HAWLEY RD,,10,6272,Strip Shopping Center,,1,1975,0,5000,1,0,0,0,16423,2002-06,308400
Commercial,2879998110,3381 N 35TH ST,,7,6418,Svs Station w Conv Store,,1,1967,0,1625,1,0,0,0,15902,2002-06,600000
Commercial,5151708110,6828 W OKLAHOMA AV,,11,6288,Tavern,,1,1961,0,5760,1,0,0,0,12668,2002-06,235000
Commercial,2080010000,5138 N 37TH ST,,1,6232,Tavern,,1,1950,0,1200,1,0,0,0,4615,2002-06,20000
Commercial,4701101000,2063 W FOREST HOME AV,,8,6278,Used Car Sale,,1,1950,0,13127,1,0,0,0,13127,2002-06,60000
Commercial,6260232000,4960 S 2ND ST,,13,6290,Warehouse Building - 1 Story,,1,1973,0,19287,1,0,0,0,40946,2002-06,695000
Commercial,1029972000,7450ADJ N TEUTONIA AV,,1,6216,Warehouse Building - 1 Story,,1,1955,0,6975,1,0,0,0,16001,2002-06,128000
Commercial,4340558000,2624 W GREENFIELD AV,,8,6277,Warehouse Building - 1 Story,,1,1920,0,6885,1,0,0,0,7416,2002-06,100000
Commercial,4270422200,904 W BRUCE ST,,12,6276,Warehouse Building - 1 Story,,1,1947,0,2388,1,0,0,0,6180,2002-06,45000
Vacant Land,2721710000,901 W ATKINSON AV,,6,6240,Commercial Land,,0,0,0,0,1,0,0,0,1172,2002-06,18000
Commercial,4600250100,2251 S 13TH ST,,12,6281,Auto & Auto Body Repair,,1,1948,0,2988,1,0,0,0,8820,2002-07,77000
Commercial,2830648100,1032 W BURLEIGH ST,,6,6240,"Custard Stand, Drive-In",,1,1956,0,682,1,0,0,0,7200,2002-07,16000
Commercial,5539993200,3849 S 27TH ST,,13,6413,Muffler Shop,,1,1968,0,5146,1,0,0,0,10800,2002-07,560690
Commercial,3050938000,6159 W APPLETON AV,,10,6226,Residence With Commercial Usage,,2,1954,0,2530,1,0,0,0,4320,2002-07,105000
Commercial,1370141100,3800 W MILL RD,,1,6216,Salvage Yard,,1,1982,0,4362,1,0,0,0,395525,2002-07,250000
Commercial,4360108000,3708 W NATIONAL AV,,8,6274,"Store Building - Single tenant, 1 story",,1,1933,0,3270,1,0,0,0,4000,2002-07,65000
Commercial,2260514110,6627 W FOND DU LAC AV,,2,6230,Super Market,,1,1967,0,20070,1,0,0,0,74750,2002-07,700000
Commercial,1780096110,5813 N 97TH ST,,2,6212,Warehouse Building - 1 Story,,1,1973,0,7975,1,0,0,0,14809,2002-07,287500
Commercial,1070106000,7812 W CLINTON AV,,9,6206,Warehouse Building - 1 Story,,1,1990,0,4900,1,0,0,0,19166,2002-07,175000
Vacant Land,700101000,8325 W TOWER AV,,9,6202,Commercial Land,,0,0,0,0,1,0,0,0,261360,2002-07,360000
Commercial,3061230000,5302 W CENTER ST,,10,6250,Auto & Auto Body Repair,,1,1929,0,2057,1,0,0,0,5130,2002-08,34000
Commercial,2850179000,2100 W HOPKINS ST,,6,6240,Billboard,,0,0,0,0,1,0,0,0,4236,2002-08,42000
Commercial,2680604100,3500 N SHERMAN BL,,7,6242,Office Building - Multi Story ( Ofc & Apt),,3,1958,0,23240,1,0,0,0,15052,2002-08,210000
Commercial,2640054100,7251 W APPLETON AV,,10,6226,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1964,0,8928,1,0,0,0,8430,2002-08,350000
Commercial,3600553000,1607 N ASTOR ST,,3,6264,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,5542,1,0,0,0,3870,2002-08,200000
Commercial,5489945000,3650 S HOWELL AV,,14,6282,Used Car Sale,,1,1935,0,1663,1,0,0,0,7660,2002-08,110000
Vacant Land,4620395000,1539R S 2ND ST,,12,6279,Commercial Land,,0,0,0,0,1,0,0,0,1900,2002-08,4500
Commercial,2740013110,3700 N HOLTON ST,,6,6238,Auto & Auto Body Repair,,1,1950,0,3952,1,0,0,0,11995,2002-09,85000
Commercial,2080103000,5161 N HOPKINS ST,,1,6232,Day Care Center,,2,1955,0,16592,1,0,0,0,25950,2002-09,684000
Commercial,4280416000,113 W VIRGINIA ST,,12,6275,Multi Story Warehouse,,1,1928,0,19856,1,0,0,0,48000,2002-09,650000
Commercial,2640142000,7027 W CAPITOL DR,,10,6230,Office Building - 1 Story,,1,1957,0,4128,1,0,0,0,10320,2002-09,190000
Commercial,3922423000,1010 N WATER ST,,4,6460,Office Building - Class A,,2,1991,0,11860,1,0,0,0,2593,2002-09,1100000
Commercial,4070301110,7777 W BLUE MOUND RD,,10,6272,Office Building - Multi Story ( Ofc & Apt),,2,1988,0,44328,1,0,0,0,94800,2002-09,3750000
Commercial,2610402000,9227 W CAPITOL DR,,5,6226,Office Building - Multi Story ( Ofc & Apt),,2,1963,0,21945,1,0,0,0,16020,2002-09,512000
Commercial,3560283000,2238 N FARWELL AV,,3,6262,"Store Bldg - Multi Story (Store & Apt, Store & O",,3,1923,0,26304,1,0,0,0,9600,2002-09,1275000
Commercial,3281505100,4900 W NORTH AV,,15,6250,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1947,0,12510,1,0,0,0,16203,2002-09,225000
Commercial,2870901100,4201 W FOND DU LAC AV,,7,6242,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1950,0,4148,1,0,0,0,5453,2002-09,125000
Commercial,4700232000,2538 W LEGION ST,,8,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1910,0,2626,1,0,0,0,3075,2002-09,63000
Commercial,3281694000,4619 W CENTER ST,,15,6250,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1925,0,2188,1,0,0,0,1120,2002-09,55000
Commercial,6239831000,4866 S 27TH ST,,13,6418,Svc Station w Conv and Carwash,,1,1995,0,1260,1,0,0,0,15761,2002-09,550000
Commercial,1820311000,11927 W SILVER SPRING DR,,5,6212,Warehouse Building - 1 Story,,1,1986,0,15000,1,0,0,0,92521,2002-09,860000
Residential,3880628000,959 N 34TH ST,,4,2300,AP 1,Frame,2,1890,0,2329,4,4,1,0,5781,2002-10,66500
Lg Apartment,5391101100,3333 S CLEMENT AV,"37: 1-Br ,1: 2-Br ",14,6979,"Apartment: 37: 1-Br ,1: 2-Br  Units",,2,1974,0,27186,1,0,0,0,0,2002-10,1790000
Commercial,5381408000,3114 S CHASE AV,,14,6282,"Bank, Savings & Loan",,1,1968,0,2494,1,0,0,0,3400,2002-10,100000
Commercial,1900941100,5332 W VILLARD AV,,1,6218,Medical Clinic,,1,1956,0,3728,1,0,0,0,7800,2002-10,192000
Commercial,4360256000,3621 W NATIONAL AV,,8,6274,Multi Story Warehouse,,2,1922,0,4126,1,0,0,0,3687,2002-10,115000
Commercial,3050531100,7100 W CENTER ST,,10,6226,Office Building - 1 Story,,1,1952,0,6982,1,0,0,0,13647,2002-10,288000
Commercial,3470301000,4733 W NORTH AV,,15,6250,Office Building - Multi Story ( Ofc & Apt),,2,1911,0,6374,1,0,0,0,4164,2002-10,60000
Commercial,5070938100,620 W OKLAHOMA AV,,14,6415,Pharmacy,,1,1995,0,13500,1,0,0,0,53032,2002-10,3010000
Commercial,4332208000,1216 S CESAR E CHAVEZ DR,,12,6277,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1914,0,9880,1,0,0,0,6084,2002-10,135000
Commercial,2240716000,7848 W APPLETON AV,,5,6226,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1961,0,3806,1,0,0,0,4800,2002-10,90000
Commercial,2851505000,2101 W AUER AV,,7,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1924,0,3106,1,0,0,0,7200,2002-10,67000
Commercial,3501718110,2101 W BROWN ST,,15,6254,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,2472,1,0,0,0,6890,2002-10,24000
Commercial,4340056111,2020 W NATIONAL AV,,8,6277,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,2423,1,0,0,0,3716,2002-10,60000
Commercial,2510032100,7440 W CAPITOL DR,,2,6226,Strip Shopping Center,,1,1945,0,9192,1,0,0,0,22327,2002-10,275000
Commercial,4970843100,2604 S 12TH ST,,12,6281,Tavern,,2,1912,0,3174,1,0,0,0,2978,2002-10,99900
Commercial,1880412110,7540 W FOND DU LAC AV,,2,6214,Tire Dealer,,1,1984,0,1426,1,0,0,0,14400,2002-10,85000
Commercial,3240882000,1829 W CENTER ST,,15,6256,Warehouse Building - 1 Story,,1,1916,0,10800,1,0,0,0,10800,2002-10,35000
Commercial,1379849000,3520 W ELM ST,,1,6216,Warehouse Building - 1 Story,,1,1948,0,7600,1,0,0,0,40888,2002-10,180000
Residential,3880406000,3209 W WELLS ST,,4,2300,Mansion,Stone,2.5,1891,0,7450,2,7,6,0,15600,2002-11,150500
Residential,4689939000,2143 S 11TH ST,,12,4120,Duplex O/S,Frame,1.5,1906,0,2462,2,3,2,0,5075,2002-11,75000
Commercial,4701203100,2223 W FOREST HOME AV,,8,6281,Beer Depot & Liquor Store,,1,1950,0,7750,1,0,0,0,21928,2002-11,250000
Commercial,3050838000,6725 W BURLEIGH ST,,10,6226,Church,,1,1952,0,15150,1,0,0,0,28050,2002-11,260000
Commercial,4590911000,2136 W MITCHELL ST,,8,6278,Cottage,,1,1902,0,692,1,0,0,0,3750,2002-11,85000
Commercial,2300061000,2729 W ATKINSON AV,,1,6234,"Custard Stand, Drive-In",,1,1954,0,675,1,0,0,0,4560,2002-11,31000
Commercial,2880105000,4518 W BURLEIGH ST,,7,6244,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1929,0,10971,1,0,0,0,9808,2002-11,172500
Commercial,3050935000,6139 W APPLETON AV,,10,6226,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1930,0,6364,1,0,0,0,8640,2002-11,140000
Commercial,4691751000,1600 W BECHER ST,,12,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1898,0,3264,1,0,0,0,5105,2002-11,65000
Commercial,5071162000,958 W OKLAHOMA AV,,14,6284,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1924,0,3120,1,0,0,0,3660,2002-11,110000
Commercial,3059999110,2719 N BLAINE PL,,10,6226,Store Building - Multiple Tenants,,1,1977,0,3483,1,0,0,0,12889,2002-11,184800
Commercial,2430001100,4145 N GREEN BAY AV,,1,6232,Store Building - Multiple Tenants,,1,1953,0,2460,1,0,0,0,4412,2002-11,46000
Commercial,4050812110,6718 W FAIRVIEW AV,,10,6272,"Store Building - Single tenant, 1 story",,1,1920,0,2536,1,0,0,0,6975,2002-11,92000
Commercial,5130101000,5200 W OKLAHOMA AV,,11,6455,Super Market,,1,1955,0,22035,1,0,0,0,79188,2002-11,880000
Commercial,3850045000,5227 W STATE ST,,10,6252,Warehouse Building - 1 Story,,1,1952,0,3276,1,0,0,0,44174,2002-11,450000
Vacant Land,6250191000,4792 S 13TH ST,,13,6290,Commercial Land,,0,0,0,0,1,0,0,0,49454,2002-11,80000
Residential,3900518000,1116 N 13TH ST,,4,3040,Rm or Rooming House,Frame,1.5,1890,0,2372,6,2,2,0,7750,2002-12,35000
Commercial,1249988110,6944 N TEUTONIA AV,,1,6216,Auto & Auto Body Repair,,1,1965,0,9406,1,0,0,0,100380,2002-12,200000
Commercial,2230205100,9105 W HAMPTON AV,,5,6212,Auto & Auto Body Repair,,1,1996,0,2304,1,0,0,0,21684,2002-12,237000
Commercial,3060629000,5814 W CENTER ST,,10,6250,Auto & Auto Body Repair,,1,1949,0,1460,1,0,0,0,9875,2002-12,60000
Commercial,2529982200,7646 W APPLETON AV,,5,6418,Billboard,,0,0,0,0,1,0,0,0,15535,2002-12,625000
Commercial,1369979110,3403 W KIEHNAU AV,,1,6216,Cottage,,1,1935,0,618,1,0,0,0,74052,2002-12,510000
Commercial,2670682000,4335 W FOND DU LAC AV,,7,6244,Day Care Center,,1,1951,0,2221,1,0,0,0,4800,2002-12,65000
Commercial,5310137000,5032 W FOREST HOME AV,,11,6288,Office Building - Multi Story ( Ofc & Apt),,2,1969,0,5214,1,0,0,0,8080,2002-12,332500
Commercial,2739958000,3839 N PALMER ST,,6,6238,Parking Lot,,0,0,0,0,1,0,0,0,72702,2002-12,55600
Commercial,4340005000,722 S 21ST ST,,8,6277,Parking Lot,,0,0,0,0,1,0,0,0,11700,2002-12,17600
Commercial,4940049100,2550 S 30TH ST,,8,6283,Parking Lot,,0,0,0,0,1,0,0,0,10367,2002-12,33500
Commercial,3850010000,5402 W STATE ST,,10,6252,Service Building,,1,1930,0,3225,1,0,0,0,17060,2002-12,56900
Commercial,3560229000,2140 N PROSPECT AV,,3,6262,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1934,0,7998,1,0,0,0,18000,2002-12,700000
Commercial,2819979000,400 E BURLEIGH ST,,6,6238,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1909,0,3780,1,0,0,0,5280,2002-12,65000
Commercial,4590533000,1753 S MUSKEGO AV,,8,6278,"Store Building - Single tenant, 1 story",,1,1909,0,3885,1,0,0,0,3990,2002-12,45000
Commercial,4691005110,1804 W LINCOLN AV,,12,6281,"Store Building - Single tenant, 1 story",,1,1970,0,2500,1,0,0,0,9564,2002-12,146400
Commercial,2830205100,1131 W KEEFE AV,,6,6240,"Store Building - Single tenant, 1 story",,1,1993,0,2360,1,0,0,0,7200,2002-12,60000
Commercial,2730008000,3851 N HUBBARD ST,,6,6420,Warehouse Building - 1 Story,,1,1949,0,32620,1,0,0,0,16605,2002-12,247500
Commercial,3090002000,3205 W BURLEIGH ST,,7,6242,Warehouse Building - 1 Story,,1,1922,0,22795,1,0,0,0,50334,2002-12,140000
Vacant Land,4620137000,1662 S 3RD ST,,12,6279,Commercial Land,,0,0,0,0,1,0,0,0,3500,2002-12,9600
