PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,4580812000,2045 S 31ST ST,,8,4000,Milwaukee Bungalow,Aluminum / Vinyl,1.5,1915,0,1688,1,3,1,1,5760,2010-01,117500
Residential,4703110000,1986 S 21ST ST,,8,4120,Triplex,Aluminum / Vinyl,2,1900,0,2727,3,8,3,0,3510,2010-01,75000
Residential,4030607000,317 N STORY PK,,10,2680,Cape Cod,Brick,1,1953,0,1222,1,4,1,0,5928,2010-01,151000
Residential,4200227100,303 S 66TH ST,,10,2710,Cottage,Aluminum / Vinyl,1,1920,0,608,1,1,1,0,3720,2010-01,11500
Residential,4200259000,307 S 65TH ST,,10,2710,Duplex O/S,Aluminum / Vinyl,1.5,1926,0,1594,2,3,2,0,3720,2010-01,114900
Residential,4920252000,4707 W SUMAC PL,,11,4260,Cape Cod,Aluminum / Vinyl,1,1953,0,1318,1,3,1,0,4840,2010-01,121500
Residential,5250407000,3310 S 98TH ST,,11,4350,Cape Cod,Aluminum / Vinyl,1,1937,0,917,1,2,1,0,6000,2010-01,103500
Residential,5320098000,3366 S 37TH ST,,11,4410,Colonial,Masonry / Frame,2,1974,0,2071,1,4,2,0,4800,2010-01,235000
Residential,5600706000,3775 S 87TH ST,,11,4350,Duplex N/S,Aluminum / Vinyl,2,1959,0,1912,2,6,2,0,7772,2010-01,183000
Residential,5600283000,3667 S 88TH ST,,11,4350,Ranch,Frame,1,1937,0,1282,1,3,1,1,7980,2010-01,78300
Residential,5710150000,3950 S 75TH ST,,11,4340,Ranch,Stone,1,1954,0,1278,1,2,1,0,7490,2010-01,124000
Residential,5611605000,9320 W HOWARD AV,,11,4340,Ranch,Aluminum / Vinyl,1,1972,0,1152,1,3,1,1,7475,2010-01,144000
Residential,5600158000,3761 S 86TH ST,,11,4350,Ranch,Brick,1,1959,0,1137,1,3,1,0,8040,2010-01,145000
Residential,5250606000,3179 S 98TH ST,,11,4350,Ranch,Aluminum / Vinyl,1,1960,0,1042,1,3,2,0,7200,2010-01,179600
Residential,5700371000,7838 W WATERFORD AV,,11,4340,Ranch,Aluminum / Vinyl,1,1963,0,1000,1,3,1,1,7200,2010-01,156000
Residential,5730366000,3994 S 53RD ST,,11,4420,Ranch,Brick,1,1956,0,982,1,2,2,0,17088,2010-01,127000
Residential,5120767000,2720 S 45TH ST,,11,4320,Ranch,Aluminum / Vinyl,1,1942,0,826,1,2,1,0,4875,2010-01,135000
Residential,4601488000,1629 S CESAR E CHAVEZ DR,,12,4100,Cottage,Aluminum / Vinyl,1,1883,0,611,1,1,1,0,3000,2010-01,20000
Residential,4970239000,2351 S 8TH ST,,12,4160,Duplex O/S,Frame,2,1905,0,2032,2,6,2,0,3600,2010-01,100000
Residential,5080228000,3052 S 16TH ST,,13,4180,Cape Cod,Aluminum / Vinyl,1,1958,0,1447,1,4,2,1,3000,2010-01,103000
Residential,5520302000,3543 S 24TH ST,,13,4360,Cape Cod,Aluminum / Vinyl,1,1953,0,1286,1,4,2,0,6708,2010-01,140700
Residential,5940813100,4653 S PINE AV,,13,4720,Cape Cod,Aluminum / Vinyl,1,1940,0,1152,1,3,1,0,7800,2010-01,133900
Residential,5800670000,4155 S 3RD ST,,13,4700,Cape Cod,Brick,1,1948,0,818,1,2,1,0,4800,2010-01,93500
Residential,5800704110,4152 S 5TH ST,,13,4700,Duplex O/S,Aluminum / Vinyl,1.5,1928,0,1860,2,3,2,0,7655,2010-01,139900
Residential,6240136000,1532 W FOSTER AV,,13,4800,Ranch,Brick,1,1960,0,1150,1,3,1,1,6000,2010-01,134000
Residential,5460208000,3819 S KANSAS AV,,14,4620,Cape Cod,Aluminum / Vinyl,1,1949,0,771,1,2,1,0,4760,2010-01,112000
Residential,5380263000,513 E OKLAHOMA AV,,14,4580,Dplx Bungalow,Brick,1.5,1927,0,2362,2,3,2,0,4640,2010-01,179000
Residential,5400761000,3360 S KINNICKINNIC AV,,14,4600,Dplx Bungalow,Brick,1.5,1926,0,2204,2,4,2,1,4560,2010-01,216900
Residential,5050710000,180 E ROSEDALE AV,,14,4910,Milwaukee Bungalow,Frame,1.5,1921,0,2708,1,4,1,1,6780,2010-01,202500
Residential,5810729000,3976 S QUINCY AV,,14,4700,Ranch,Brick,1,1956,0,1082,1,3,1,1,8190,2010-01,154300
Residential,5040750000,2933 S HERMAN ST,,14,4500,Residence O/S,Aluminum / Vinyl,2,1905,0,1458,1,3,1,0,3870,2010-01,190000
Residential,5030804000,2962 S KINNICKINNIC AV,,14,4540,Residence O/S,Aluminum / Vinyl,2,1903,0,1402,1,4,1,1,2610,2010-01,125000
Condominium,3541810000,1902 N COMMERCE ST,EDGE CONDOMINIUMS,6,5825,APARTMENT,,1,2010,4,1063,1,1,2,0,0,2010-01,259500
Condominium,4290262000,541 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2006,4,1335,1,2,2,0,0,2010-01,380000
Condominium,3601174000,1028 E JUNEAU AV,KNICKERBOCKER ON THE LAKE,4,5960,MIXED STYLES,,1,1927,3,870,1,1,2,0,0,2010-01,157500
Condominium,1470062000,11936 W MILL RD,MILL VALLEY,5,5170,MIXED STYLES,,1,1971,4,865,1,2,1,1,0,2010-01,82000
Condominium,1820192000,5253 N LOVERS LANE RD,NEWPORT WEST,5,5180,APARTMENT,,1,1972,4,912,1,2,2,0,0,2010-01,55000
Condominium,4040771000,5128 W BLUE MOUND RD,STORY HILL CONDOMINIUM,10,5260,APARTMENT,,1,2006,5,1637,1,2,2,0,0,2010-01,215000
Condominium,4280729000,130 S WATER ST,WATERFRONT CONDO,12,5394,APARTMENT,,1,2004,3,908,1,1,1,0,0,2010-01,225000
Condominium,3540987000,904119 E PEARSON ST,WESTERN LEATHER LOFTS,3,5982,APARTMENT,,2,1889,4,1147,1,2,1,1,0,2010-01,210000
Lg Apartment,2801177100,3355 N OAKLAND AV,"18: 1-Br ,6: 2-Br ",3,6972,"Apartment: 18: 1-Br ,6: 2-Br  Units",,3,1966,0,17232,1,0,0,0,17232,2010-01,1475000
Commercial,2529994200,7918 W CAPITOL DR,,5,6226,Day Care Center,,1,1962,0,6370,1,0,0,0,15700,2010-01,310000
Commercial,3611717000,728 N JAMES LOVELL ST,,4,6460,Office Building - Class B,,3,1911,0,45000,1,0,0,0,15000,2010-01,1800000
Commercial,2070172000,5117 N 32ND ST,,1,6232,Service Building,,1,1938,0,2400,1,0,0,0,7200,2010-01,33950
Commercial,3921103100,332 N MILWAUKEE ST,,4,6296,Tavern,,2,1959,0,2266,1,0,0,0,6000,2010-01,375000
Vacant Land,3633163000,1630 W GALENA ST,,15,3000,**,,0,0,0,0,0,0,0,0,5348,2010-01,139300
Residential,1930251000,5514 N 34TH ST,,1,1160,Milwaukee Bungalow,Frame,1,1925,0,909,1,2,1,0,4800,2010-02,48000
Residential,2440101000,1953 W CONGRESS ST,,1,1620,Ranch,Brick,1,1952,0,1620,1,3,1,1,5740,2010-02,72500
Residential,1940048000,5269 N 25TH ST,,1,1200,Ranch,Stucco,1,1951,0,1242,1,3,1,0,7200,2010-02,75000
Residential,1870818000,7800 W LEON TR,,2,1380,Cape Cod,Aluminum / Vinyl,1,1951,0,1164,1,3,1,1,17085,2010-02,89000
Residential,3540774000,826 E BRADY ST,,3,3240,Cottage,Frame,1,1900,0,912,1,3,1,0,2500,2010-02,145000
Residential,3200514000,2634 N BARTLETT AV,,3,3190,Duplex O/S,Aluminum / Vinyl,2,1913,0,1632,1,4,2,0,3600,2010-02,210000
Residential,2790306000,3472 N FREDERICK AV,,3,3060,Residence O/S,Stucco,2,1924,0,2163,1,4,2,0,7050,2010-02,313000
Residential,3551203000,2106 N OAKLAND AV,,3,3190,Residence O/S,Aluminum / Vinyl,1,1900,0,1963,1,4,2,0,4080,2010-02,184000
Residential,1489920111,6044 N 119TH ST,,5,780,Cape Cod,Fiber-Cement,1.5,2003,0,3229,1,4,3,0,22400,2010-02,320000
Residential,2920367000,3255 N 79TH ST,,5,2100,Cape Cod,Brick,1,1948,0,1369,1,3,1,1,4800,2010-02,142900
Residential,2930782000,3209 N 89TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1952,0,1221,1,3,1,0,7560,2010-02,154900
Residential,3030535000,3002 N 78TH ST,,5,2080,Cape Cod,Brick,1.5,1947,0,1109,1,3,1,0,4800,2010-02,110000
Residential,2630496000,3877 N 78TH ST,,5,2040,Cape Cod,Aluminum / Vinyl,1,1956,0,976,1,2,1,0,4800,2010-02,115000
Residential,3030016000,8022 W CENTER ST,,5,2080,Duplex N/S,Masonry / Frame,2,1948,0,2058,2,4,2,0,4859,2010-02,195000
Residential,2550020000,4077 N 100TH ST,,5,1460,Duplex N/S,Brick,1.5,1956,0,2003,2,5,2,0,5500,2010-02,125000
Residential,3010004000,2808 N MENOMONEE RIVER PK,,5,2140,Ranch,Stone,1,1953,0,1749,1,3,1,2,19080,2010-02,250000
Residential,2940208000,3260 N 96TH ST,,5,2140,Ranch,Frame,1,1953,0,1489,1,3,1,2,7200,2010-02,161000
Residential,2530961000,4130 N 85TH ST,,5,1460,Ranch,Brick,1,1956,0,1223,1,3,2,0,7614,2010-02,150000
Residential,2170049000,4954 N 108TH ST,,5,1040,Ranch,Aluminum / Vinyl,1,1960,0,1183,1,4,1,1,7440,2010-02,149000
Residential,2230704000,9114 W PALMETTO AV,,5,1460,Ranch,Aluminum / Vinyl,1,1959,0,1171,1,3,1,1,6120,2010-02,131500
Residential,2520433000,7982 W FIEBRANTZ AV,,5,1470,Ranch,Aluminum / Vinyl,1,1956,0,1148,1,3,1,1,6160,2010-02,110000
Residential,2630549000,3866 N 78TH ST,,5,2040,Ranch,Aluminum / Vinyl,1,1955,0,1084,1,3,1,1,4800,2010-02,119000
Residential,2520090000,8126 W LYNMAR TR,,5,1470,Ranch,Aluminum / Vinyl,1,1955,0,948,1,3,1,1,7560,2010-02,91000
Residential,2240705000,7738 W BECKETT AV,,5,1470,Ranch,Brick,1,1955,0,937,1,3,1,0,5640,2010-02,85000
Residential,3211423000,614 E MEINECKE AV,,6,2810,Duplex O/S,Aluminum / Vinyl,2,1893,0,1884,2,4,2,0,2000,2010-02,132000
Residential,3220193100,2440 N HUBBARD ST,,6,2920,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,1509,1,3,1,0,5696,2010-02,64000
Residential,2710877000,3646 N 16TH ST,,6,2860,Milwaukee Bungalow,Aluminum / Vinyl,1,1916,0,1474,1,3,1,0,4375,2010-02,11210
Residential,2812228000,3118 N BOOTH ST,,6,2800,Residence O/S,Aluminum / Vinyl,1,1895,0,1485,1,3,2,0,3600,2010-02,152500
Residential,2830652000,3126 N 11TH ST,,6,2850,Residence O/S,Aluminum / Vinyl,1,1895,0,1433,1,5,1,0,3750,2010-02,16800
Residential,2880179000,4630 W CONCORDIA AV,,7,1840,Cape Cod,Brick,1,1938,0,1554,1,3,2,0,4800,2010-02,158000
Residential,2660368000,3755 N 55TH ST,,7,1830,Cape Cod,Aluminum / Vinyl,1.5,1941,0,1424,1,3,1,1,4773,2010-02,135000
Residential,2660295000,3718 N 60TH ST,,7,1830,Cape Cod,Aluminum / Vinyl,1,1952,0,1116,1,2,1,0,5600,2010-02,95900
Residential,4701812000,2614 W LEGION ST,,8,4120,Dplx Bungalow,Frame,2,1924,0,2500,2,6,2,0,3588,2010-02,78000
Residential,4580857000,2166 S 32ND ST,,8,4000,Duplex O/S,Frame,1.5,1915,0,2229,2,5,2,0,3840,2010-02,104000
Residential,4710034000,1920 S 29TH ST,,8,4000,Duplex O/S,Aluminum / Vinyl,2,1910,0,2032,2,4,2,0,4720,2010-02,31000
Residential,4571204000,3619 W MAPLE ST,,8,4060,Milwaukee Bungalow,Aluminum / Vinyl,1,1928,0,1612,1,3,1,0,4810,2010-02,90000
Residential,4351353000,2909 W PIERCE ST,,8,4060,Residence O/S,Aluminum / Vinyl,2,1900,0,1685,1,4,1,0,5805,2010-02,49000
Residential,4940115000,2532 S 28TH ST,,8,4000,Residence O/S,Frame,1.5,1908,0,1431,1,3,1,1,3600,2010-02,100000
Residential,4360392000,3747 W SCOTT ST,,8,4060,Residence O/S,Aluminum / Vinyl,1,1918,0,984,1,2,1,0,4200,2010-02,34500
Residential,50118000,7962 W GLENBROOK RD,,9,40,Colonial,Aluminum / Vinyl,2,2005,0,2236,1,4,2,1,7650,2010-02,165000
Residential,1430760000,8540 W DENVER AV,,9,480,Ranch,Aluminum / Vinyl,1,1957,0,1211,1,3,1,0,8085,2010-02,120000
Residential,4190564000,425 S 73RD ST,,10,2710,Cape Cod,Aluminum / Vinyl,1,1953,0,1185,1,4,1,0,3660,2010-02,135000
Residential,4020504000,316 N 36TH ST,,10,2180,Cottage,Frame,1,1905,0,1323,1,2,2,0,3480,2010-02,81000
Residential,3050092000,2929 N 60TH ST,,10,1870,Dplx Bungalow,Aluminum / Vinyl,2,1929,0,2617,2,5,2,0,4800,2010-02,109000
Residential,3290509000,2539 N 51ST ST,,10,2520,Dplx Bungalow,Aluminum / Vinyl,2,1924,0,2498,2,4,2,0,4840,2010-02,87300
Residential,3290018000,2359 N 53RD ST,,10,2540,Dplx Bungalow,Frame,2,1927,0,2087,2,4,2,0,5350,2010-02,48000
Residential,4070606000,7921 W BLUE MOUND RD,,10,2720,Duplex N/S,Aluminum / Vinyl,1.5,1968,0,2066,2,5,2,1,4400,2010-02,174500
Residential,3461476000,2179 N 56TH ST,,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1,1919,0,1743,1,4,1,0,4520,2010-02,105000
Residential,3680460000,1214 N HAWLEY RD,,10,2600,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1431,1,4,2,0,6475,2010-02,162500
Residential,4200796000,523 S 62ND ST,,10,2710,Milwaukee Bungalow,Aluminum / Vinyl,1.5,1927,0,1265,1,3,1,1,3780,2010-02,140500
Residential,2640383000,3855 N 61ST ST,,10,1940,Ranch,Brick,1,1958,0,1218,1,2,1,1,5330,2010-02,99000
Residential,3050580000,2755 N EMERY AV,,10,1980,Ranch,Aluminum / Vinyl,1,1949,0,1056,1,3,1,1,5289,2010-02,145000
Residential,2640321000,3850 N 69TH ST,,10,1940,Ranch,Aluminum / Vinyl,1,1954,0,1008,1,2,1,0,4816,2010-02,86200
Residential,4050413000,102 N 66TH ST,,10,2700,Residence O/S,Frame,1.5,1926,0,1208,1,3,1,0,4218,2010-02,147000
Residential,5320232000,3126 S 39TH ST,,11,4410,Cape Cod,Brick,1,1953,0,1210,1,3,2,0,6110,2010-02,156700
Residential,5600395000,3734 S 90TH ST,,11,4350,Cottage,Aluminum / Vinyl,1,1937,0,1432,1,3,2,0,7980,2010-02,189900
Residential,5550209000,4537 W TRIPOLI AV,,11,4420,Duplex N/S,Aluminum / Vinyl,2,1954,0,1728,2,6,2,0,6750,2010-02,133900
Residential,5550321000,4908 W LYNNDALE AV,,11,4420,Duplex N/S,Frame,2,1955,0,1586,2,4,2,0,6250,2010-02,130000
Residential,5270221000,8121 W BURDICK AV,,11,4340,Ranch,Brick,1,1957,0,1175,1,3,1,1,7440,2010-02,170000
Residential,4899875100,2658 S 69TH ST,,11,4240,Ranch,Brick,1,1961,0,1102,1,2,2,0,9945,2010-02,139000
Residential,5570036000,6306 W WILBUR AV,,11,4420,Ranch,Aluminum / Vinyl,1,1956,0,995,1,3,1,1,6750,2010-02,127000
Residential,5140550000,6211 W MANITOBA ST,,11,4240,Ranch,Aluminum / Vinyl,1,1955,0,890,1,3,1,0,5184,2010-02,96000
Residential,5130131000,3010 S 54TH ST,,11,4240,Ranch,Aluminum / Vinyl,1,1939,0,775,1,2,1,0,7645,2010-02,122000
Residential,4601661000,1901 W ARROW ST,,12,4100,Cottage,Frame,1,1892,0,1452,1,3,1,0,2030,2010-02,54900
Residential,5811025100,4174 S TAYLOR AV,,13,4700,Cape Cod,Stone,1,1948,0,1378,1,4,2,1,5664,2010-02,170000
Residential,6699955110,2267 W GOLDCREST AV,,13,4860,Cape Cod,Aluminum / Vinyl,1,1936,0,1141,1,2,1,0,12584,2010-02,130000
Residential,5800705000,4144 S 5TH ST,,13,4700,Cottage,Aluminum / Vinyl,1,1925,0,865,1,2,1,0,9000,2010-02,110000
Residential,6870654000,6240 S 3RD ST,,13,4920,Ranch,Aluminum / Vinyl,1,1977,0,1493,1,3,1,1,7800,2010-02,175000
Residential,7160062000,6626 S 20TH ST,,13,4920,Ranch,Aluminum / Vinyl,1,1960,0,985,1,3,1,0,6000,2010-02,148000
Residential,5510906000,3776 S 15TH ST,,13,4520,Ranch,Aluminum / Vinyl,1,1948,0,804,1,2,1,0,5000,2010-02,108000
Residential,5480219000,307 E WILBUR AV,,14,4620,Cape Cod,Aluminum / Vinyl,1,1938,0,1354,1,4,1,1,5590,2010-02,175000
Residential,5381525000,3247 S GRIFFIN AV,,14,4580,Duplex N/S,Aluminum / Vinyl,2,1968,0,2112,2,6,2,0,4815,2010-02,185000
Residential,5360738000,3354 S 9TH PL,,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1587,1,4,2,0,4800,2010-02,144000
Residential,5400049000,3272 S DAYFIELD AV,,14,4610,Milwaukee Bungalow,Aluminum / Vinyl,1,1930,0,1431,1,3,3,0,4800,2010-02,179000
Residential,5070811000,2936 S 8TH ST,,14,4180,Milwaukee Bungalow,Aluminum / Vinyl,1,1923,0,974,1,3,1,0,3660,2010-02,55000
Residential,5000295000,1114 E RUSSELL AV,,14,4910,Residence O/S,Aluminum / Vinyl,2,1880,0,1712,1,4,1,1,5400,2010-02,135000
Residential,5000031000,533 E POTTER AV,,14,4910,Residence O/S,Aluminum / Vinyl,1,1896,0,1320,1,3,2,0,3150,2010-02,165000
Residential,5070470000,2916 S 9TH PL,,14,4180,Residence O/S,Aluminum / Vinyl,1,1900,0,1160,1,3,1,0,3660,2010-02,97000
Residential,3515031000,1938 N 19TH ST,,15,3000,Colonial,Aluminum / Vinyl,2,2009,0,1860,1,4,3,1,5681,2010-02,189000
Residential,3242563000,1713 W WRIGHT ST,,15,2940,Colonial,Aluminum / Vinyl,2,2001,0,1456,1,3,2,1,5424,2010-02,57000
Condominium,3541883000,2004 N BUFFUM ST,2004-2006 N BUFFUM ST CONDO,6,5889,TOWNHOUSE,,2.5,2008,6,2289,1,3,2,1,0,2010-02,170000
Condominium,5010509100,25259C S SHORE DR,BAYVIEW TERRACE,14,5293,HI-RISE,,1,1965,5,1174,1,2,1,0,0,2010-02,185000
Condominium,3592202000,1313 N FRANKLIN PL,BREAKWATER CONDOS,4,5811,HI-RISE,,0,2009,0,2078,1,2,2,0,0,2010-02,640000
Condominium,3601727000,1541 N JEFFERSON ST,FLATIRON CONDOMINIUM,3,5894,APARTMENT,,1,2008,3,740,1,1,1,0,0,2010-02,154000
Condominium,3541717000,1818 N WATER ST,GALLUN TANNERY ROW,3,5657,APARTMENT,,1,2005,4,1010,1,1,1,0,0,2010-02,195000
Condominium,3922691000,923 E KILBOURN AV,KILBOURN TOWER,4,5992,APARTMENT,,1,2005,10,5769,1,4,0,0,0,2010-02,1900000
Condominium,3601243110,1028 E JUNEAU AV,KNICKERBOCKER ON THE LAKE,4,5960,MIXED STYLES,,1,1927,6,2825,1,1,2,1,0,2010-02,370000
Condominium,3561217000,2007 N PROSPECT AV,LANTERNE COURT,3,5915,APARTMENT,,1,1918,5,1017,1,2,1,0,0,2010-02,150400
Condominium,3601403000,1515 N VAN BUREN ST,LYON COURT,3,5957,APARTMENT,,2,1999,4,1530,1,2,2,0,0,2010-02,210000
Condominium,3601408000,1515 N VAN BUREN ST,LYON COURT,3,5957,APARTMENT,,2,1999,5,1530,1,2,2,0,0,2010-02,200000
Condominium,70004000,9158 N 70TH ST,NORTHRIDGE WOOD LAKE,9,5010,TOWN HOUSE,,2,1973,6,1244,1,3,2,1,0,2010-02,61500
Condominium,6690691000,5624 S 27TH ST,PARNELL WOODS,13,5350,TOWN HOUSE,,2,1975,4,1249,1,2,1,1,0,2010-02,110000
Condominium,4621634000,215 W MAPLE ST,PARTS HOUSE LOFTS CONDOMINIUMS,12,5283,APARTMENT,,1,1921,2,631,1,0,1,0,0,2010-02,115000
Condominium,4280775000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,5,767,1,1,1,0,0,2010-02,172600
Condominium,3551764000,2168 N COMMERCE ST,RIVERCREST CONDOMINIUM,3,5924,APARTMENT,,3,2005,5,1499,1,2,2,1,0,2010-02,299900
Condominium,3551676000,1550 E ROYALL PL,STERLING CONDOMINIUM,3,5855,APARTMENT,,1,2005,4,1439,1,2,2,0,0,2010-02,263000
Condominium,340561000,8877E N SWAN RD,WOODLANDS,9,5060,TOWN HOUSE,,2.5,1970,5,1054,1,3,1,1,0,2010-02,30000
Lg Apartment,1229897100,6859 N 43RD ST,"8: 1-Br ,6: 1-Br ,2: 2-Br ",9,6971,"Apartment: 8: 1-Br ,6: 1-Br ,2: 2-Br  Units",,3,2006,0,12372,1,0,0,0,23646,2010-02,575000
Commercial,2530045100,8518 W CAPITOL DR,,5,6226,Office Building - Multi Story ( Ofc & Apt),,2,1960,0,7568,1,0,0,0,5260,2010-02,350000
Commercial,4960832000,1405 W LINCOLN AV,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1905,0,3320,1,0,0,0,3142,2010-02,109000
Vacant Land,5950851000,4620 S 5TH ST,,13,6475,Commercial Land,,0,0,0,0,1,0,0,0,171931,2010-02,1021114
Residential,2452137000,2241 W OLIVE ST,,1,1620,Colonial,Masonry / Frame,2,1946,0,1564,1,3,1,1,4800,2010-03,97000
Residential,1719833000,5626-A N 37TH ST,,1,900,Dplx Bungalow,Aluminum / Vinyl,1.5,1929,0,2184,2,4,2,0,5120,2010-03,115000
Residential,1920555000,5471 N 35TH ST,,1,1160,Milwaukee Bungalow,Aluminum / Vinyl,1,1928,0,1145,1,3,1,0,3600,2010-03,75000
Residential,1719703000,5827 N 41ST ST,,1,900,Milwaukee Bungalow,Brick,1,1931,0,1028,1,3,2,0,5680,2010-03,84000
Residential,1710552000,5683 N 36TH ST,,1,900,Residence O/S,Frame,1,1925,0,908,1,3,1,0,4200,2010-03,25000
Residential,2110120000,5044 N 62ND ST,,2,1140,Cape Cod,Brick,1,1946,0,1037,1,3,1,0,6160,2010-03,136000
Residential,1880328110,7222 W CUSTER AV,,2,1380,Duplex N/S,Aluminum / Vinyl,1.5,1967,0,2628,2,6,4,0,8190,2010-03,112000
Residential,2251139000,7029 W RUBY AV,,2,1480,Ranch,Frame,1,1964,0,1416,1,3,2,1,5000,2010-03,129000
Residential,1750345100,5849 N 74TH ST,,2,980,Ranch,Aluminum / Vinyl,1,1970,0,1148,1,4,1,1,4800,2010-03,79000
Residential,2250105000,4552 N 72ND ST,,2,1480,Ranch,Aluminum / Vinyl,1,1957,0,1040,1,3,1,0,5080,2010-03,82000
Residential,1750345200,5853 N 74TH ST,,2,980,Ranch,Aluminum / Vinyl,1,1952,0,969,1,2,1,0,4800,2010-03,79000
Residential,2130306000,8105 W COLFAX CT,,2,1400,Ranch,Aluminum / Vinyl,1,1955,0,963,1,3,1,0,9760,2010-03,97000
Residential,2250103000,4562 N 72ND ST,,2,1480,Ranch,Brick,1,1958,0,888,1,2,1,0,5080,2010-03,80000
Residential,1520142000,8601 W CROSSFIELD AV,,2,700,Ranch,Frame,1,1957,0,742,1,2,1,0,7488,2010-03,75000
Residential,1870209000,8022 W SCRANTON PL,,2,1400,Split Level,Aluminum / Vinyl,1,1955,0,1514,1,4,1,1,6885,2010-03,125000
Residential,1510031000,6118 N 95TH ST,,2,50,Split Level,Masonry / Frame,1,1961,0,1485,1,4,1,1,8625,2010-03,130000
Residential,2790111000,3448 N CRAMER ST,,3,3160,Dplx Bungalow,Aluminum / Vinyl,1.5,1925,0,2020,2,4,2,0,4720,2010-03,246600
Residential,2810995000,3031 N BREMEN ST,,3,2880,Duplex O/S,Aluminum / Vinyl,2,1906,0,1870,2,4,3,0,3600,2010-03,167900
Residential,2790177000,3263 N CRAMER ST,,3,3160,Milwaukee Bungalow,Brick,1,1923,0,1557,1,3,1,0,4800,2010-03,223000
Residential,2781421000,3240 N SUMMIT AV,,3,3060,Residence O/S,Brick,2,1903,0,3874,1,5,3,1,8880,2010-03,525000
Residential,3161261000,2739 N STOWELL AV,,3,3170,Residence O/S,Aluminum / Vinyl,2,1897,0,2932,1,4,2,0,4880,2010-03,357900
Residential,2790321000,3483 N FREDERICK AV,,3,3060,Residence O/S,Brick,2,1925,0,2329,1,4,2,1,6650,2010-03,287500
