PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,3201106000,2486 N BARTLETT AV,,3,3190,Residence O/S,Aluminum / Vinyl,1.5,1890,0,1392,1,2,2,0,3000,2015-01,218000
Residential,3540602000,1869 N HUMBOLDT AV,,3,3240,Triplex,Aluminum / Vinyl,2,1900,0,1938,3,3,3,0,2500,2015-01,130000
Residential,3650102000,2719 W MC KINLEY BL,,4,2300,Residence O/S,Aluminum / Vinyl,2,1898,0,1882,1,4,1,1,3960,2015-01,106300
Residential,2631034100,3527 N 77TH ST,,5,2040,Cape Cod,Aluminum / Vinyl,1,1940,0,1587,1,4,2,0,4920,2015-01,142500
Residential,3020073000,3051 N 88TH ST,,5,2080,Cape Cod,Stone,1,1949,0,1362,1,3,1,0,5160,2015-01,125000
Residential,2920477000,3136 N 79TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1950,0,1252,1,3,2,0,5376,2015-01,134500
Residential,2930646000,3345 N 90TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1951,0,1120,1,3,1,0,5000,2015-01,114500
Residential,2630849000,8123 W KEEFE AV,,5,2040,Cape Cod,Aluminum / Vinyl,1,1952,0,929,1,3,1,0,5520,2015-01,83850
Residential,2620631000,3802 N 88TH ST,,5,2040,Cape Cod,Brick,1,1949,0,892,1,2,1,0,7000,2015-01,90000
Residential,1460104000,10905 W GREEN TREE RD,,5,800,Colonial,Prem Wood,2,1997,0,2540,1,4,3,1,12075,2015-01,220000
Residential,3020644000,2820 N 90TH ST,,5,2120,Colonial,Masonry / Frame,2,1948,0,1686,1,3,1,1,6250,2015-01,181500
Residential,3020115000,2950 N 89TH ST,,5,2080,Colonial,Masonry / Frame,2,1949,0,1407,1,3,1,1,5000,2015-01,167100
Residential,2920411000,3203 N 77TH ST,,5,2100,Duplex N/S,Masonry / Frame,2,1949,0,2435,2,4,2,1,5400,2015-01,130000
Residential,2940089000,3304 N ARGONNE DR,,5,2140,Ranch,Stone,1,1953,0,1185,1,2,1,0,7200,2015-01,127000
Residential,2530650000,4262 N 85TH ST,,5,1460,Ranch,Aluminum / Vinyl,1,1954,0,1030,1,3,1,0,5715,2015-01,93000
Residential,3020036000,3040 N 91ST ST,,5,2080,Ranch,Block,1,1947,0,974,1,2,1,0,5000,2015-01,37500
Residential,2920438000,3120 N 77TH ST,,5,2100,Ranch,Aluminum / Vinyl,1,1950,0,767,1,2,1,0,4800,2015-01,73400
Residential,3140912000,2948 N BOOTH ST,,6,2800,Duplex O/S,Frame,2,1912,0,2272,2,6,2,0,3960,2015-01,161000
Residential,2720333000,3702 N 7TH ST,,6,2820,Residence O/S,Block,2,1905,0,2010,1,4,2,0,5850,2015-01,30000
Residential,2660343000,3737 N 56TH ST,,7,1830,Cape Cod,Brick,1,1945,0,1368,1,3,2,0,4773,2015-01,89000
Residential,3071162000,2814 N 46TH ST,,7,2510,Milwaukee Bungalow,Brick,1,1925,0,2547,1,4,2,0,5000,2015-01,120000
Residential,2860204100,2717 W AUER AV,,7,2960,Milwaukee Bungalow,Aluminum / Vinyl,1,1923,0,1264,1,3,1,0,4725,2015-01,18000
Residential,3100140000,3038 N 22ND ST,,7,2950,Residence O/S,Aluminum / Vinyl,1,1902,0,1122,1,2,1,0,3750,2015-01,16000
Residential,4710146000,2166 S 33RD ST,,8,4000,Dplx Bungalow,Aluminum / Vinyl,1.5,1923,0,2211,2,4,2,0,5693,2015-01,95000
Residential,4710707000,2210 S 31ST ST,,8,4000,Dplx Bungalow,Aluminum / Vinyl,1.5,1921,0,1887,2,4,2,0,4880,2015-01,105000
Residential,4570127000,3510 W BRANTING LA,,8,4060,Dplx Bungalow,Aluminum / Vinyl,1.5,1923,0,1882,2,4,2,0,3600,2015-01,79500
Residential,4590440000,2005 W LAPHAM ST,,8,4100,Duplex-Cottage,Aluminum / Vinyl,1,1901,0,1670,2,5,2,0,3510,2015-01,49000
Residential,4350690000,1017 S 28TH ST,,8,4060,Residence O/S,Frame,2,1913,0,2024,1,4,1,1,4760,2015-01,89000
Residential,4710809000,2139 S 30TH ST,,8,4000,Residence O/S,Aluminum / Vinyl,1,1921,0,1152,1,2,2,0,4200,2015-01,78800
Residential,1391561000,6731 N 54TH ST,,9,560,Cape Cod,Frame,1.5,1939,0,1239,1,3,1,0,6028,2015-01,63000
Residential,50055000,9321 N 85TH ST,,9,40,Ranch,Aluminum / Vinyl,1,1984,0,1323,1,3,1,1,9980,2015-01,127000
Residential,720579000,9310 W ARCH AV,,9,240,Ranch,Aluminum / Vinyl,1,1988,0,1323,1,3,2,0,7200,2015-01,139900
Residential,730401000,8344 N 106TH ST,,9,240,Ranch,Aluminum / Vinyl,1,1972,0,1134,1,3,1,1,7200,2015-01,119400
Residential,1391271000,6522 N 53RD ST,,9,560,Townhouse,Aluminum / Vinyl,2,1981,0,2412,2,6,2,2,9042,2015-01,83000
Residential,1389996110,4808 W MILL RD,,9,560,Townhouse,Aluminum / Vinyl,2,1965,0,2177,2,6,2,2,9520,2015-01,88000
Residential,4080009000,332 N 90TH ST,,10,2760,Cape Cod,Brick,1,1949,0,1181,1,3,1,1,6840,2015-01,75000
Residential,4050574000,158 N 62ND ST,,10,2700,Cape Cod,Brick,1,1947,0,1113,1,3,1,0,7396,2015-01,104000
Residential,4180476000,8134 W O CONNOR ST,,10,2720,Cape Cod,Aluminum / Vinyl,1,1948,0,1088,1,4,1,0,7500,2015-01,123000
Residential,3061622000,5944 W APPLETON AV,,10,1860,Cottage,Frame,1,1925,0,1023,1,3,1,0,4200,2015-01,15900
Residential,3050917000,6424 W CHAMBERS ST,,10,1870,Dplx Bungalow,Brick,1.5,1929,0,2543,2,5,3,0,5760,2015-01,108600
Residential,3670662000,1548 N 50TH PL,,10,2600,Dplx Bungalow,Frame,2,1923,0,2188,2,4,2,0,4140,2015-01,180000
Residential,3460309000,1810 N 53RD ST,,10,2540,Milwaukee Bungalow,Brick,1,1922,0,1797,1,4,1,0,5490,2015-01,189900
Residential,3301261000,2573 N 61ST ST,,10,2540,Milwaukee Bungalow,Frame,1,1924,0,1402,1,3,2,0,4920,2015-01,138000
Residential,3461639000,2167 N 52ND ST,,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1,1914,0,1118,1,2,1,0,4600,2015-01,94000
Residential,3050534000,2731 N 71ST ST,,10,1980,Residence O/S,Brick,1,1931,0,1873,1,3,2,1,5200,2015-01,158300
Residential,5600337100,3644 S 92ND ST,,11,4350,Cape Cod,Aluminum / Vinyl,1,1948,0,1528,1,3,1,1,7920,2015-01,147900
Residential,5301036000,3134 S 57TH ST,,11,4420,Cape Cod,Aluminum / Vinyl,1.5,1948,0,1505,1,3,1,1,8160,2015-01,138000
Residential,5611702000,3785 S 92ND ST,,11,4350,Cape Cod,Brick,1,1954,0,1380,1,3,1,0,10010,2015-01,120000
Residential,5330769000,3127 S 28TH ST,,11,4400,Cape Cod,Aluminum / Vinyl,1,1951,0,1103,1,3,1,0,4800,2015-01,85000
Residential,5300747000,3333 S 53RD ST,,11,4420,Colonial,Aluminum / Vinyl,2,1956,0,1378,1,3,1,1,6800,2015-01,153000
Residential,5119972000,4003 W FOREST HOME AV,,11,4320,Dplx Bungalow,Aluminum / Vinyl,1.5,1928,0,1981,2,3,3,0,5320,2015-01,135000
Residential,4909884000,6723 W FINGER PL,,11,4240,Milwaukee Bungalow,Aluminum / Vinyl,1,1928,0,1085,1,2,2,0,5080,2015-01,100000
Residential,5580434000,3754 S SUNSET DR,,11,4330,Ranch,Aluminum / Vinyl,1,1958,0,1457,1,3,1,0,7748,2015-01,130000
Residential,5280077000,6803 W VERONA CT,,11,4310,Ranch,Aluminum / Vinyl,1,1955,0,1237,1,2,2,0,7192,2015-01,99900
Residential,5591218000,8000 W TRIPOLI AV,,11,4340,Ranch,Brick,1,1959,0,1090,1,2,1,1,7920,2015-01,165000
Residential,5130806000,5600 W MONTANA ST,,11,4240,Ranch,Brick,1,1955,0,1013,1,3,1,0,6240,2015-01,86000
Residential,5730729000,4011 S 56TH ST,,11,4420,Ranch,Brick,1,1950,0,1008,1,3,1,0,6579,2015-01,134000
Residential,5301115000,3147 S 55TH ST,,11,4420,Ranch,Aluminum / Vinyl,1,1952,0,922,1,3,1,0,5400,2015-01,99000
Residential,5290947000,3269 S 67TH ST,,11,4380,Ranch,Aluminum / Vinyl,1,1953,0,879,1,3,1,1,10570,2015-01,115000
Residential,5120811000,2761 S 43RD ST,,11,4320,Residence O/S,Brick,2,1936,0,1607,1,3,1,1,5120,2015-01,195000
Residential,5280855000,3452 S 76TH ST,,11,4340,Triplex,Brick,2,1958,0,2530,3,5,3,0,7320,2015-01,199000
Residential,4601551000,1632 S MUSKEGO AV,,12,4100,Cottage,Frame,1,1910,0,968,1,3,1,0,6000,2015-01,52000
Residential,4320663000,916 S 11TH ST,,12,4040,Duplex O/S,Aluminum / Vinyl,1.5,1885,0,1335,2,4,2,0,1050,2015-01,40000
Residential,4330721000,1433 W SCOTT ST,,12,4040,Rm or Rooming House,Frame,1,1886,0,860,1,2,1,0,0,2015-01,75000
Residential,5492001000,206 W SAVELAND AV,,13,4620,Cape Cod,Brick,1.5,1936,0,1568,1,3,1,1,6370,2015-01,196000
Residential,5800302000,4135 S 2ND ST,,13,4700,Cape Cod,Brick,1,1939,0,1344,1,3,2,0,7200,2015-01,146000
Residential,5940001000,4601 S PINE AV,,13,4720,Cape Cod,Aluminum / Vinyl,1,1940,0,1293,1,4,1,0,6000,2015-01,111000
Residential,5520926000,3731 S 24TH ST,,13,4360,Cape Cod,Aluminum / Vinyl,1,1954,0,1068,1,3,1,0,5350,2015-01,90000
Residential,5511111000,3835 S 15TH ST,,13,4520,Cape Cod,Aluminum / Vinyl,1,1947,0,1008,1,2,1,0,4800,2015-01,103100
Residential,5490122000,185 W CRAWFORD AV,,13,4620,Colonial,Aluminum / Vinyl,2,1953,0,1502,1,3,1,1,5850,2015-01,148000
Residential,5940534000,4453 S AUSTIN ST,,13,4720,Colonial,Masonry / Frame,2,1940,0,1368,1,3,1,1,6075,2015-01,148000
Residential,6670202000,3531 W GRANGE AV,,13,4840,Ranch,Aluminum / Vinyl,1,1976,0,3026,1,4,3,0,14400,2015-01,265000
Residential,6670053000,3823 W IONA TR,,13,4840,Ranch,Aluminum / Vinyl,1,1964,0,1742,1,3,2,0,9024,2015-01,165500
Residential,5940156000,4446 S TAYLOR AV,,13,4720,Ranch,Brick,1,1956,0,1120,1,2,2,0,6165,2015-01,165000
Residential,5950745000,160 W ARMOUR AV,,13,4740,Ranch,Aluminum / Vinyl,1,1954,0,1114,1,3,2,0,7398,2015-01,93000
Residential,5490603100,3512 S 3RD ST,,13,4620,Ranch,Aluminum / Vinyl,1,1950,0,1051,1,2,1,0,6625,2015-01,107000
Residential,6240431000,1541 W VOGEL AV,,13,4800,Ranch,Aluminum / Vinyl,1,1962,0,1000,1,3,1,0,6800,2015-01,100000
Residential,5040475000,1222 E DAKOTA ST,,14,4500,Cape Cod,Aluminum / Vinyl,1.5,1952,0,1577,1,3,1,0,5200,2015-01,132000
Residential,5381254000,3151 S BRISBANE AV,,14,4580,Cape Cod,Aluminum / Vinyl,1,1947,0,1136,1,3,1,0,4300,2015-01,112000
Residential,5380633000,3277 S BURRELL ST,,14,4580,Cape Cod,Aluminum / Vinyl,1,1948,0,1116,1,3,1,0,4945,2015-01,118000
Residential,5810106000,4006 S WHITNALL AV,,14,4700,Colonial,Stucco,2,1938,0,1144,1,2,1,0,6004,2015-01,138000
Residential,5400422000,3126 S MABBETT AV,,14,4600,Dplx Bungalow,Brick,1.5,1925,0,2112,2,3,2,0,6480,2015-01,220000
Residential,5360298000,3367 S 8TH ST,,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1,1928,0,1182,1,3,1,0,4636,2015-01,104500
Residential,5001304000,2332 S LENOX ST,,14,4910,Residence O/S,Aluminum / Vinyl,1.5,1912,0,1521,1,3,2,0,5537,2015-01,263000
Residential,5390725000,3126 S HERMAN ST,,14,4580,Residence O/S,Aluminum / Vinyl,1,1903,0,1404,1,3,2,0,3720,2015-01,208000
Residential,3102606000,2877 N 26TH ST,,15,2950,Dplx Bungalow,Aluminum / Vinyl,2,1921,0,2676,2,6,2,0,4250,2015-01,25000
Residential,3471048000,2231 N HI MOUNT BL,,15,2540,Milwaukee Bungalow,Frame,1,1921,0,1498,1,3,2,0,6480,2015-01,120000
Residential,3240966000,2552 N 20TH ST,,15,2940,Residence O/S,Aluminum / Vinyl,1,1890,0,1276,1,4,1,1,3825,2015-01,18000
Condominium,3922817000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,4,1117,1,2,2,0,0,2015-01,197500
Condominium,3922722000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,4,1069,1,2,2,0,0,2015-01,194500
Condominium,3592204000,1313 N FRANKLIN PL,BREAKWATER CONDOS,4,5811,HI-RISE,,0,2009,0,1133,1,1,1,1,0,2015-01,349000
Condominium,3960200000,234410 N BROADWAY ,BROADWAY CONDOMINIUM,4,5390,APARTMENT,,1,1893,5,1151,1,2,2,0,0,2015-01,181500
Condominium,3930901000,1111 N MARSHALL ST,CITY GREEN CONDOMINIUM,4,5906,APARTMENT,,1,2007,4,1637,1,2,2,0,0,2015-01,440000
Condominium,3541301000,1825 N COMMERCE ST,CITY VIEW/SKYLINE CONDOS,6,5969,APARTMENT,,1,2003,6,1586,1,2,2,0,0,2015-01,278000
Condominium,5251587000,3243 S 92ND ST,CORNERSTONE CROSSING,11,5297,APARTMENT,,1,2002,4,1117,1,2,2,0,0,2015-01,82000
Condominium,3601715000,1541 N JEFFERSON ST,FLATIRON CONDOMINIUM,3,5894,APARTMENT,,1,2008,3,915,1,1,1,0,0,2015-01,148000
Condominium,3601715000,1541 N JEFFERSON ST,FLATIRON CONDOMINIUM,3,5894,APARTMENT,,1,2008,3,915,1,1,1,0,0,2015-01,175000
Condominium,3541698000,1818 N WATER ST,GALLUN TANNERY ROW,3,5657,APARTMENT,,1,2005,4,967,1,1,1,1,0,2015-01,187500
Condominium,4290299000,541 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2006,5,1741,1,2,2,0,0,2015-01,655000
Condominium,4290263000,541 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2006,5,1731,1,2,2,0,0,2015-01,625000
Condominium,4290165000,601 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2004,5,1638,1,2,2,0,0,2015-01,590000
Condominium,4061661000,131 N 73RD ST,HONEY CREEK CONDOMINIUM,10,5245,APARTMENT,,1.5,2006,5,1504,1,2,2,0,0,2015-01,165000
Condominium,3922628000,923 E KILBOURN AV,KILBOURN TOWER,4,5992,APARTMENT,,1,2005,5,2036,1,2,2,0,0,2015-01,517900
Condominium,3600950000,1229202 N JACKSON ST,L'HERMITAGE CONDOMINIUM,4,5975,APARTMENT,,1,1981,6,1533,1,2,2,0,0,2015-01,270000
Condominium,3591640000,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,Apartment,,1,1990,5,1157,1,3,2,0,0,2015-01,380000
Condominium,4290390000,311 E ERIE ST,MARINE TERMINAL LOFTS,4,5393,APARTMENT,,2,2006,4,1339,1,1,1,1,0,2015-01,390000
Condominium,4280866000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,4,1108,1,1,1,0,0,2015-01,271000
Condominium,4280784000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,5,789,1,1,1,0,0,2015-01,170000
Condominium,4280765000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,4,733,1,1,1,0,0,2015-01,210000
Condominium,3561047000,191910B N SUMMIT AV,SUMMIT HOUSE,3,5850,APARTMENT,,1,1965,2,607,1,1,1,0,0,2015-01,100000
Condominium,2620877000,3765105 N 88TH ST,VILLA DU COURS (ELEVATOR),5,5220,APARTMENT,,1,1974,4,1067,1,2,2,0,0,2015-01,40000
Condominium,4280630111,200 S WATER ST,WATER STREET LOFTS CONDOMINIUM,12,5396,APARTMENT,,1,1875,4,827,1,2,2,0,0,2015-01,149900
Condominium,4280737000,130 S WATER ST,WATERFRONT CONDO,12,5394,APARTMENT,,1,2004,4,1240,1,2,1,0,0,2015-01,360000
Condominium,3541016000,904403 E PEARSON ST,WESTERN LEATHER LOFTS,3,5982,APARTMENT,,1,1889,4,1643,1,2,2,0,0,2015-01,270000
Condominium,6432127000,5131F S 13TH ST,WILLOW CREEK,13,5340,TOWN HOUSE,,2,1973,5,980,1,3,1,1,0,2015-01,60000
Condominium,3561188100,2119 N SUMMIT AV,WOODSTOCK CONDOMINIUM,3,5890,APARTMENT,,1,1915,4,805,1,2,1,0,0,2015-01,59000
Lg Apartment,2300045000,2839 W ATKINSON AV,4: 1-Br ,1,6691,Apartment: 4: 1-Br  Units,,2,1955,0,2494,1,0,0,0,5412,2015-01,55000
Lg Apartment,3212245000,1021 E WRIGHT ST,4: 2-Br ,3,6760,Apartment: 4: 2-Br  Units,,2,1908,0,4100,1,0,0,0,7564,2015-01,200000
Lg Apartment,3210645000,900 E MEINECKE AV,4: 2-Br ,3,6760,Apartment: 4: 2-Br  Units,,2,1904,0,3454,1,0,0,0,3600,2015-01,175000
Lg Apartment,3930101000,1121 N WAVERLY PL,"20: 1-Br ,42: 1-Br ,13: 2-Br ,2: 3-Br ",4,6974,"Apartment: 20: 1-Br ,42: 1-Br ,13: 2-Br ,2: 3-Br",,13,1954,0,84128,1,0,0,0,17440,2015-01,9650000
Lg Apartment,2550225110,4256 N 104TH ST,,5,6661,Apartment:  Units,,2,1978,0,8910,1,0,0,0,18258,2015-01,378000
Lg Apartment,1210371100,7000 N 60TH ST,"12: 2-Br ,12: 2-Br ,12: 2-Br ",9,6970,"Apartment: 12: 2-Br ,12: 2-Br ,12: 2-Br  Units",,2,1981,0,36460,1,0,0,0,24860,2015-01,1628000
Lg Apartment,1210041100,7100 N 60TH ST,"36: 1-Br ,6: 2-Br ,24: 2-Br ,24: 2-Br ",9,6970,"Apartment: 36: 1-Br ,6: 2-Br ,24: 2-Br ,24: 2-Br",,3,1981,0,96225,1,0,0,0,108464,2015-01,4060000
Lg Apartment,430721000,8411 N SERVITE DR,"6: 2-Br ,102: 2-Br ",9,6970,"Apartment: 6: 2-Br ,102: 2-Br  Units",,2,1982,0,114702,1,0,0,0,295562,2015-01,5031000
Lg Apartment,4200251000,205 S 65TH ST,4: 1-Br ,10,6800,Apartment: 4: 1-Br  Units,,2,1953,0,2666,1,0,0,0,7440,2015-01,195000
Lg Apartment,5120036000,4926 W OKLAHOMA AV,12: 2-Br ,11,6881,Apartment: 12: 2-Br  Units,,2,1952,0,9498,1,0,0,0,16194,2015-01,680000
Lg Apartment,4681229000,2020 S 12TH ST,"1: 1-Br ,3: 2-Br ",12,6780,"Apartment: 1: 1-Br ,3: 2-Br  Units",,2,1888,0,2805,1,0,0,0,4200,2015-01,77500
Commercial,4090575000,9152 W BLUE MOUND RD,,10,6272,Billboard,,0,0,0,0,1,0,0,0,11815,2015-01,385000
Commercial,5151711110,6800 W OKLAHOMA AV,,11,6288,Billboard,,0,0,0,0,1,0,0,0,16500,2015-01,200000
Commercial,3530554110,2044 N MARTIN L KING JR DR,,6,6266,Day Care Center,,1,1953,0,5000,1,0,0,0,14318,2015-01,450000
Commercial,700012100,8021 W TOWER AV,,9,6202,Office Building - Multi Story ( Ofc & Apt),,2,1976,0,6789,1,0,0,0,61179,2015-01,260000
Commercial,2871316000,3801 W FOND DU LAC AV,,7,6242,Office Building - Multi Story ( Ofc & Apt),,2,1928,0,6150,1,0,0,0,6420,2015-01,131000
Commercial,3030106000,7620 W CENTER ST,,5,6226,Office Building - Multi Story ( Ofc & Apt),,1,1962,0,4960,1,0,0,0,8100,2015-01,190000
Commercial,4610545000,801 W HISTORIC MITCHELL ST,,12,6280,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1880,0,11109,1,0,0,0,7200,2015-01,252000
Commercial,4660806000,2221 S KINNICKINNIC AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1910,0,3091,1,0,0,0,3000,2015-01,260000
Commercial,2851215100,2474 W HOPKINS ST,,6,6240,Tavern,,2,1900,0,2438,1,0,0,0,3637,2015-01,65000
Commercial,810192000,8111 W BRADLEY RD,,9,6202,Warehouse Building - 1 Story,,1,1981,0,22720,1,0,0,0,93218,2015-01,900000
Commercial,4621514110,1809 S 1ST ST,,12,6279,Warehouse Building - 1 Story,,1,1991,0,14854,1,0,0,0,81762,2015-01,660000
Commercial,1789987110,6001 N 91ST ST,,2,6212,Warehouse Building - 1 Story,,1,1954,0,10000,1,0,0,0,281833,2015-01,655000
Commercial,2420012110,4125 N RICHARDS ST,,6,6236,Warehouse Building - 1 Story,,1,1954,0,8413,1,0,0,0,10848,2015-01,275000
Commercial,760003000,12180 W PARK PL,,5,6453,Warehouse Building - 1 Story,,1,1985,0,4636,1,0,0,0,31438,2015-01,180000
Residential,1960151100,5448 N 13TH ST,,1,1220,Cape Cod,Aluminum / Vinyl,1,1955,0,1308,1,4,1,1,6750,2015-02,92500
Residential,2100427000,4872 N 55TH ST,,1,1140,Cape Cod,Aluminum / Vinyl,1,1953,0,1014,1,4,1,0,6160,2015-02,74000
Residential,1020237000,4020 W HEMLOCK ST,,1,380,Colonial,Aluminum / Vinyl,2,1966,0,1595,1,4,1,1,10548,2015-02,125000
Residential,2300678000,4466 N 28TH ST,,1,1500,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1358,1,4,1,1,4760,2015-02,27000
Residential,1020022000,3925 W CALUMET RD,,1,380,Ranch,Aluminum / Vinyl,1,1954,0,993,1,3,1,1,8480,2015-02,82400
Residential,2090902000,4932 N 50TH ST,,1,1150,Ranch,Aluminum / Vinyl,1,1957,0,894,1,3,1,0,5940,2015-02,35000
Residential,1950035000,1508 W LAWN AV,,1,1200,Residence O/S,Aluminum / Vinyl,1,1925,0,1189,1,3,2,0,8845,2015-02,115000
Residential,2320517000,4706 N 18TH ST,,1,1340,Residence O/S,Aluminum / Vinyl,1,1926,0,1118,1,3,1,0,5106,2015-02,34175
Residential,1950082000,1519 W LAWN AV,,1,1200,Residence O/S,Aluminum / Vinyl,1,1926,0,988,1,2,1,0,20313,2015-02,80000
Residential,1740745000,5725 N 64TH ST,,2,960,Cape Cod,Stone,1,1950,0,1550,1,3,1,0,7500,2015-02,86000
Residential,2250448000,4245 N 75TH ST,,2,1480,Duplex N/S,Masonry / Frame,2,1957,0,1998,2,5,2,0,6320,2015-02,82000
Residential,2650127000,6634 W MELVINA ST,,2,1940,Ranch,Brick,1,1955,0,1296,1,3,1,1,5125,2015-02,95000
Residential,2120219000,5124 N 69TH ST,,2,1380,Ranch,Aluminum / Vinyl,1,1965,0,1138,1,3,2,1,5160,2015-02,104000
Residential,1530412000,7831 W MILL RD,,2,700,Ranch,Frame,1,1974,0,1031,1,3,1,0,6000,2015-02,67000
Residential,2130154000,7846 W KATHRYN CT,,2,1400,Ranch,Aluminum / Vinyl,1,1955,0,950,1,3,1,0,6350,2015-02,91000
Residential,1520206000,8704 W BENDER AV,,2,700,Ranch,Brick,1,1957,0,942,1,3,1,0,8820,2015-02,89000
Residential,2120405000,4945 N 74TH ST,,2,1480,Ranch,Aluminum / Vinyl,1,1941,0,737,1,2,1,0,8760,2015-02,34500
Residential,1740625000,5868 N 66TH ST,,2,960,Ranch,Aluminum / Vinyl,1,1955,0,672,1,2,1,0,4880,2015-02,12000
Residential,1740625000,5868 N 66TH ST,,2,960,Ranch,Aluminum / Vinyl,1,1955,0,672,1,2,1,0,4880,2015-02,25500
Residential,2501005000,4353 N 62ND ST,,2,1490,Split Level,Aluminum / Vinyl,1,1969,0,1991,1,3,1,1,5200,2015-02,137500
Residential,2790154000,3319 N CRAMER ST,,3,3160,Dplx Bungalow,Aluminum / Vinyl,2,1920,0,3049,2,5,2,0,4800,2015-02,260000
Residential,3161469000,2830 N MARYLAND AV,,3,3160,Duplex O/S,Aluminum / Vinyl,2,1912,0,3350,2,7,3,0,4800,2015-02,350000
Residential,3140269000,2920 N PIERCE ST,,3,2880,Rm or Rooming House,Aluminum / Vinyl,1,1917,0,1106,1,1,1,0,0,2015-02,190000
Residential,3891526000,853 N 21ST ST,,4,3040,Cottage,Aluminum / Vinyl,1,1856,0,880,1,3,1,0,2700,2015-02,50000
Residential,3890506000,814 N 26TH ST,,4,3040,Residence O/S,Frame,2,1890,0,2700,1,4,1,1,5200,2015-02,95000
Residential,3881414100,3022 W STATE ST,,4,2300,Residence O/S,Brick,2,1905,0,2387,1,3,2,0,12375,2015-02,143000
Residential,2930130000,3233 N 86TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1.5,1952,0,1394,1,4,3,0,6250,2015-02,145000
Residential,2240571000,7919 W BECKETT AV,,5,1470,Cape Cod,Aluminum / Vinyl,1,1954,0,1104,1,3,1,0,4800,2015-02,93000
Residential,2611367000,3757 N 96TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1952,0,1078,1,4,1,0,4950,2015-02,71000
Residential,2930855000,3350 N 89TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1951,0,1027,1,3,1,0,5000,2015-02,100000
Residential,1160155000,9600 W VERA AV,,5,440,Colonial,Aluminum / Vinyl,2,1971,0,1827,1,4,1,1,12352,2015-02,184000
