PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,2090324100,4967 N 47TH ST,,1,1150,Duplex N/S,Aluminum / Vinyl,2,1955,0,1872,2,4,2,0,5130,2018-02,52500
Residential,2100512000,4926 N 54TH ST,,1,1140,Duplex N/S,Aluminum / Vinyl,2,1957,0,1872,2,4,2,0,6160,2018-05,80000
Residential,2080140000,5143 N HOPKINS ST,,1,1440,Duplex N/S,Aluminum / Vinyl,2,1955,0,1866,2,6,2,0,6300,2018-11,69500
Residential,1950296000,2139 W SILVER SPRING DR,,1,1200,Duplex N/S,Brick,2,1954,0,1810,2,6,2,0,6188,2018-11,135000
Residential,1710016000,5902 N 37TH ST,,1,900,Duplex N/S,Aluminum / Vinyl,2,1954,0,1664,2,4,2,0,4998,2018-10,66000
Residential,1580371000,6081 N 38TH ST,,1,900,Duplex N/S,Frame,1.5,1955,0,1628,2,4,2,0,4800,2018-03,35000
Residential,1919980000,5251 N 49TH ST,,1,1140,Duplex N/S,Aluminum / Vinyl,2,1946,0,1568,2,4,2,0,7150,2018-04,48227
Residential,2080717000,4970 N 36TH ST,,1,1440,Duplex N/S,Aluminum / Vinyl,1.5,1952,0,1230,2,3,2,0,3600,2018-07,29000
Residential,1920011000,3706A W SHERIDAN AV,,1,1160,Duplex O/S,Stucco,2,1905,0,3729,2,6,4,0,9480,2018-02,110000
Residential,1920362000,5267-A N 34TH ST,,1,1160,Duplex O/S,Aluminum / Vinyl,2,1927,0,2298,2,4,2,0,5400,2018-09,58000
Residential,1920425000,5278 N 34TH ST,,1,1160,Duplex O/S,Aluminum / Vinyl,1.5,1900,0,1596,2,4,2,0,5400,2018-07,70000
Residential,2070181100,5061 N 32ND ST,,1,1160,Duplex O/S,Aluminum / Vinyl,1.5,1921,0,1456,2,4,2,0,7200,2018-10,30000
Residential,2460202000,4271-A N 29TH ST,,1,1500,Duplex O/S,Aluminum / Vinyl,1.5,1941,0,1451,2,3,2,0,4800,2018-10,56000
Residential,2090504000,4969 N SHERMAN BL,,1,1150,Duplex O/S,Aluminum / Vinyl,1.5,1947,0,1258,2,2,2,0,6000,2018-03,37000
Residential,2441159000,4192 N 16TH ST,,1,1620,Milwaukee Bungalow,Brick,1.5,1928,0,2398,1,5,3,0,4960,2018-04,115000
Residential,2430613000,1112 W CAPITOL DR,,1,1620,Milwaukee Bungalow,Brick,1.5,1925,0,2108,1,4,2,0,4800,2018-06,103000
Residential,2441142000,4145 N 15TH ST,,1,1620,Milwaukee Bungalow,Brick,1,1927,0,1941,1,4,1,2,4960,2018-07,110000
Residential,2320635000,4681 N PARKWAY AV,,1,1340,Milwaukee Bungalow,Aluminum / Vinyl,1.5,1927,0,1711,1,4,2,0,4920,2018-06,70000
Residential,2450902000,4239 N 24TH ST,,1,1500,Milwaukee Bungalow,Aluminum / Vinyl,1,1927,0,1635,1,4,2,1,5845,2018-12,57900
Residential,2440437000,4078 N 18TH ST,,1,1620,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1627,1,4,2,0,3240,2018-11,82000
Residential,2440659000,1514 W CAPITOL DR,,1,1620,Milwaukee Bungalow,Brick,1,1926,0,1624,1,4,1,1,6028,2018-12,127000
Residential,2441170000,4155 N 14TH ST,,1,1620,Milwaukee Bungalow,Brick,1,1928,0,1597,1,3,1,1,4920,2018-03,40000
Residential,2310101000,2603 W ATKINSON AV,,1,1500,Milwaukee Bungalow,Brick,1,1928,0,1580,1,3,1,0,5768,2018-05,65000
Residential,2460136000,4354 N 29TH ST,,1,1500,Milwaukee Bungalow,Brick,1,1929,0,1573,1,4,2,0,4800,2018-07,90000
Residential,1921236000,5550 N 42ND ST,,1,1160,Milwaukee Bungalow,Aluminum / Vinyl,1,1928,0,1567,1,2,1,0,4200,2018-06,35000
Residential,2300132000,4563 N 30TH ST,,1,1500,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,1532,1,2,1,1,5200,2018-04,57500
Residential,2310036000,4304 N 26TH ST,,1,1500,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1492,1,3,2,0,6827,2018-07,72000
Residential,1920824000,5303 N 39TH ST,,1,1160,Milwaukee Bungalow,Aluminum / Vinyl,1,1929,0,1462,1,4,1,0,3600,2018-08,42000
Residential,1709980000,3328 W SILVER SPRING DR,,1,900,Milwaukee Bungalow,Stucco,1,1912,0,1429,1,4,1,0,31388,2018-01,134000
Residential,1930223000,5514 N 35TH ST,,1,1160,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,1426,1,4,2,0,3600,2018-08,40000
Residential,1950017000,1640 W LAWN AV,,1,1200,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1392,1,5,1,1,8967,2018-10,131000
Residential,2070612000,2710 W FAIRMOUNT AV,,1,1340,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1392,1,4,1,1,6360,2018-11,85000
Residential,1930251000,5514 N 34TH ST,,1,1160,Milwaukee Bungalow,Frame,1,1925,0,1326,1,3,1,0,4800,2018-04,47000
Residential,2451524000,4221 N 24TH ST,,1,1500,Milwaukee Bungalow,Brick,1,1931,0,1253,1,4,1,0,5644,2018-02,60000
Residential,1920161000,5466 N 40TH ST,,1,1160,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,1177,1,3,1,0,4800,2018-05,65000
Residential,2300482000,4649 N 28TH ST,,1,1500,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1167,1,3,1,0,3600,2018-04,59900
Residential,2440615000,4066 N 14TH ST,,1,1620,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,1152,1,3,1,0,5040,2018-04,59900
Residential,2101007000,4925 N 52ND ST,,1,1140,Milwaukee Bungalow,Frame,1,1928,0,1135,1,4,1,0,4880,2018-12,55000
Residential,2100456000,4921 N 54TH ST,,1,1140,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1117,1,3,1,0,9240,2018-10,65000
Residential,2080666000,4915 N 37TH ST,,1,1440,Milwaukee Bungalow,Frame,1,1927,0,999,1,2,1,0,3600,2018-10,32900
Residential,2080881000,5113 N 38TH ST,,1,1440,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,990,1,3,1,0,4800,2018-06,41000
Residential,2300312000,4784 N 31ST ST,,1,1500,Milwaukee Bungalow,Aluminum / Vinyl,1,1930,0,847,1,2,1,0,3600,2018-03,23500
Residential,1230105000,7064 N 40TH ST,,1,600,Ranch,Brick,1,1956,0,1995,1,3,1,1,10960,2018-11,156000
Residential,1020006100,4200 W PORTAGE ST,,1,380,Ranch,Aluminum / Vinyl,1,1954,0,1560,1,4,3,1,9280,2018-03,146950
Residential,2069954000,4888 N 22ND ST,,1,1340,Ranch,Aluminum / Vinyl,1,1947,0,1327,1,3,1,0,10200,2018-08,52000
Residential,1230760000,6932 N SUSSEX ST,,1,600,Ranch,Masonry / Frame,1,1960,0,1285,1,3,2,0,7200,2018-05,137000
Residential,1020244000,7466 N 42ND ST,,1,380,Ranch,Brick,1,1960,0,1211,1,3,2,0,9975,2018-06,123600
Residential,1959983200,5462 N 19TH ST,,1,1200,Ranch,Aluminum / Vinyl,1,1967,0,1177,1,3,1,2,4300,2018-10,131000
Residential,1020117000,7414 N 38TH ST,,1,380,Ranch,Aluminum / Vinyl,1,1955,0,1153,1,3,1,0,8775,2018-09,84100
Residential,1230762000,3825 W VERA AV,,1,600,Ranch,Aluminum / Vinyl,1,1960,0,1151,1,3,2,0,6120,2018-07,135500
Residential,1230752000,3906 W CHEYENNE ST,,1,600,Ranch,Aluminum / Vinyl,1,1960,0,1132,1,3,1,1,7897,2018-03,93000
Residential,1719601000,5813 N 39TH ST,,1,900,Ranch,Stone,1,1952,0,1119,1,2,1,1,6400,2018-07,91000
Residential,1230712000,6901 N 40TH PL,,1,600,Ranch,Brick,1,1959,0,1117,1,3,1,0,6150,2018-07,82000
Residential,2320469000,4240 N 13TH ST,,1,1620,Ranch,Brick,1,1957,0,1091,1,3,2,0,4920,2018-05,52000
Residential,1940121000,5322 N DEXTER AV,,1,1200,Ranch,Aluminum / Vinyl,1,1955,0,1082,1,3,1,0,6300,2018-01,71000
Residential,1940122000,5328 N DEXTER AV,,1,1200,Ranch,Aluminum / Vinyl,1,1955,0,1082,1,3,1,0,6350,2018-06,64000
Residential,1940137000,2200 W ROHR AV,,1,1200,Ranch,Aluminum / Vinyl,1,1955,0,1082,1,3,1,0,5000,2018-11,69000
Residential,1580342000,6072 N 39TH ST,,1,900,Ranch,Frame,1,1949,0,1072,1,3,1,0,5400,2018-11,39500
Residential,1239977111,3920 W VERA AV,,1,600,Ranch,Aluminum / Vinyl,1,1949,0,1066,1,3,2,0,15840,2018-10,115000
Residential,2081107000,4227 W STARK ST,,1,1440,Ranch,Aluminum / Vinyl,1,1939,0,1065,1,2,1,0,6426,2018-05,45000
Residential,2090651100,4836 N 47TH ST,,1,1150,Ranch,Aluminum / Vinyl,1,1960,0,1053,1,3,1,1,7260,2018-05,70000
Residential,1020019100,4017 W CALUMET RD,,1,380,Ranch,Aluminum / Vinyl,1,1955,0,1040,1,3,2,0,8840,2018-07,153500
Residential,1230745000,6937 N SUSSEX ST,,1,600,Ranch,Aluminum / Vinyl,1,1960,0,1038,1,3,1,0,7560,2018-01,86500
Residential,1919788000,5264 N 44TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1920,0,1018,1,3,1,0,5520,2018-01,54000
Residential,1950416000,1337 W SHERIDAN CT,,1,1220,Ranch,Brick,1,1957,0,988,1,3,1,0,6198,2018-05,130000
Residential,1239938100,7083 N 42ND ST,,1,600,Ranch,Brick,1,1946,0,976,1,2,1,0,4800,2018-08,109000
Residential,1960152000,5440 N 13TH ST,,1,1220,Ranch,Aluminum / Vinyl,1,1957,0,972,1,3,1,0,8748,2018-11,96500
Residential,2100422000,4916 N 55TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1953,0,968,1,3,2,0,6160,2018-09,78000
Residential,1900003000,5462 N 55TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1953,0,954,1,3,1,0,6936,2018-08,88000
Residential,2320318000,4633 N GREEN BAY AV,,1,1340,Ranch,Aluminum / Vinyl,1,1952,0,912,1,2,1,0,7560,2018-09,65000
Residential,1379905100,6539 N 42ND ST,,1,560,Ranch,Aluminum / Vinyl,1,1960,0,910,1,3,1,0,4800,2018-11,69500
Residential,2090271000,4855 N 48TH ST,,1,1150,Ranch,Aluminum / Vinyl,1,1959,0,909,1,3,1,0,5940,2018-06,34000
Residential,1930814000,5237 N 28TH ST,,1,1200,Ranch,Aluminum / Vinyl,1,1951,0,900,1,3,1,0,5850,2018-04,54900
Residential,1910034000,5226 N 46TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1952,0,894,1,3,1,0,6250,2018-09,33000
Residential,2100701000,5201 W FAIRMOUNT AV,,1,1140,Ranch,Aluminum / Vinyl,1,1955,0,894,1,3,1,0,5002,2018-01,58100
Residential,1020118000,7424 N 38TH ST,,1,380,Ranch,Brick,1,1955,0,890,1,2,1,1,8775,2018-02,80500
Residential,1580323000,6086 N 38TH ST,,1,900,Ranch,Frame,1,1949,0,886,1,2,1,0,4800,2018-04,30000
Residential,2451904000,2417 W ROOSEVELT DR,,1,1500,Ranch,Aluminum / Vinyl,1,1951,0,875,1,3,1,0,4800,2018-09,53333
Residential,2100703000,4965 N 52ND ST,,1,1140,Ranch,Frame,1,1955,0,863,1,3,1,0,5856,2018-02,43500
Residential,1910410000,5316 N 51ST BL,,1,1140,Ranch,Aluminum / Vinyl,1,1938,0,846,1,2,1,0,5850,2018-10,27000
Residential,2090371100,5167 N 47TH ST,,1,1150,Ranch,Aluminum / Vinyl,1,1951,0,845,1,3,1,0,9225,2018-10,34900
Residential,1909872000,5344 N 55TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1952,0,816,1,2,1,0,8160,2018-02,51000
Residential,1919822000,5339 N 44TH ST,,1,1140,Ranch,Frame,1,1952,0,816,1,2,1,0,5612,2018-11,47000
Residential,2081110000,4214 W LUSCHER AV,,1,1440,Ranch,Frame,1,1939,0,806,1,2,1,0,6500,2018-03,29500
Residential,1910514000,5247 N 45TH ST,,1,1140,Ranch,Frame,1,1951,0,803,1,2,1,0,5625,2018-06,70000
Residential,2460115000,2920 W ROOSEVELT DR,,1,1500,Ranch,Brick,1,1945,0,798,1,2,1,0,5040,2018-12,27000
Residential,2080175000,5052 N 42ND ST,,1,1440,Ranch,Aluminum / Vinyl,1,1947,0,796,1,3,1,0,6300,2018-05,33000
Residential,1940549000,5319 N 25TH ST,,1,1200,Ranch,Aluminum / Vinyl,1,1951,0,792,1,2,1,0,7540,2018-07,69900
Residential,1020402000,7246 N 43RD ST,,1,380,Ranch,Frame,1,1952,0,768,1,2,1,0,31799,2018-05,44500
Residential,1940504000,5324 N 27TH ST,,1,1200,Ranch,Aluminum / Vinyl,1,1949,0,768,1,2,1,0,5640,2018-08,37000
Residential,1940534000,5348 N 26TH ST,,1,1200,Ranch,Aluminum / Vinyl,1,1949,0,768,1,2,1,0,6110,2018-06,34000
Residential,1940539000,5378 N 26TH ST,,1,1200,Ranch,Aluminum / Vinyl,1,1950,0,768,1,2,1,0,6240,2018-07,46000
Residential,2090766000,4839 N SHERMAN BL,,1,1150,Ranch,Aluminum / Vinyl,1,1951,0,768,1,2,1,0,6250,2018-09,31000
Residential,1900101000,5377 N 51ST BL,,1,1140,Ranch,Aluminum / Vinyl,1,1954,0,766,1,2,1,0,6960,2018-09,51000
Residential,1920397000,5257 N 33RD ST,,1,1160,Ranch,Aluminum / Vinyl,1,1954,0,736,1,2,1,0,3600,2018-01,35000
Residential,2050105000,4870 N 18TH ST,,1,1340,Ranch,Aluminum / Vinyl,1,1948,0,725,1,2,1,0,3800,2018-04,76000
Residential,1910221000,5329 N 50TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1950,0,720,1,2,1,0,5760,2018-11,50000
Residential,1910227000,5267 N 50TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1950,0,720,1,2,1,0,5760,2018-06,25000
Residential,1910242000,5230 N 50TH ST,,1,1140,Ranch,Aluminum / Vinyl,1,1950,0,720,1,2,1,0,9984,2018-06,53900
Residential,2310482000,4740 N 21ST ST,,1,1340,Ranch,Aluminum / Vinyl,1,1942,0,710,1,2,1,0,4800,2018-05,47000
