PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,2130624000,8311 W HERBERT AV,,2,1400,Ranch,Aluminum / Vinyl,1,1957,0,864,1,3,1,0,6000,2009-01,62500
Residential,3170272000,2845 N HACKETT AV,,3,3060,Colonial,Stucco,3,1894,0,3255,1,3,2,1,4800,2009-01,400000
Residential,3551201000,2114 N OAKLAND AV,,3,3190,Cottage,Frame,1,1910,0,977,1,3,1,0,4080,2009-01,137000
Residential,3140166000,2813 N HUMBOLDT BL,,3,3330,Duplex O/S,Aluminum / Vinyl,2,1912,0,2152,2,4,2,0,4020,2009-01,186500
Residential,2811019000,3068 N FRATNEY ST,,3,2880,Duplex O/S,Aluminum / Vinyl,1.5,1908,0,1656,2,4,2,0,3600,2009-01,130000
Residential,3151027000,3054 N NEWHALL ST,,3,3150,Residence O/S,Aluminum / Vinyl,1,1909,0,1359,1,3,2,0,3600,2009-01,190000
Residential,3170285000,2848 N DOWNER AV,,3,3160,Residence O/S,Aluminum / Vinyl,2,1921,0,1248,1,3,1,0,4800,2009-01,215000
Residential,3020320000,3025 N 84TH ST,,5,2080,Cape Cod,Brick,1,1950,0,1338,1,3,1,1,5280,2009-01,162250
Residential,2620642000,3876 N 88TH ST,,5,2040,Cape Cod,Brick,1,1949,0,1284,1,3,1,0,7000,2009-01,134900
Residential,3020796000,2757 N 87TH ST,,5,2080,Cape Cod,Brick,1,1950,0,1201,1,2,1,0,5400,2009-01,121600
Residential,2530607000,4334 N 89TH ST,,5,1460,Cape Cod,Aluminum / Vinyl,1,1956,0,1176,1,4,2,0,5400,2009-01,107000
Residential,2930826000,3456 N 89TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1947,0,1165,1,4,1,0,5000,2009-01,99900
Residential,2920375000,7807 W LISBON AV,,5,2100,Cape Cod,Aluminum / Vinyl,1,1953,0,1144,1,3,1,0,4800,2009-01,128000
Residential,2631085000,7924 W KEEFE AV,,5,2040,Cape Cod,Stone,1,1950,0,989,1,2,1,0,7200,2009-01,109500
Residential,2530632000,4328 N 88TH ST,,5,1460,Duplex N/S,Masonry / Frame,2,1957,0,2234,2,6,2,0,5320,2009-01,135000
Residential,2610078000,3770-A N 97TH ST,,5,2100,Duplex N/S,Aluminum / Vinyl,1.5,1955,0,1995,2,5,2,0,5700,2009-01,151000
Residential,2630545000,3838 N 78TH ST,,5,2040,Ranch,Brick,1,1958,0,1110,1,3,1,1,4800,2009-01,105000
Residential,2730120000,3739 N 5TH ST,,6,2820,Milwaukee Bungalow,Frame,1,1922,0,1029,1,2,1,0,3968,2009-01,89000
Residential,2851444000,3324 N 27TH ST,,7,2960,Duplex O/S,Aluminum / Vinyl,1.5,1910,0,1729,2,6,2,0,4290,2009-01,24000
Residential,4360480000,1248 S 37TH ST,,8,4060,Residence O/S,Frame,2,1913,0,1364,1,3,1,0,3570,2009-01,70000
Residential,4340441000,1210 S 23RD ST,,8,4050,Residence O/S,Frame,1,1901,0,1256,1,3,1,1,4200,2009-01,87000
Residential,4340208000,1002 S 22ND ST,,8,4050,Rm or Rooming House,Masonry / Frame,2,1905,0,3168,1,2,1,0,0,2009-01,110000
Residential,1170065000,8821 W DALLAS ST,,9,480,Colonial,Frame,2,1965,0,1591,1,4,1,1,11250,2009-01,174000
Residential,1170487000,9060 W ROCHELLE AV,,9,480,Colonial,Aluminum / Vinyl,2,1980,0,1455,1,3,1,1,11328,2009-01,152900
Residential,4090327000,9420 W ST PAUL AV,,10,2760,Cape Cod,Brick,1.5,1952,0,1435,1,2,1,1,5600,2009-01,105000
Residential,2890655000,3298 N 58TH ST,,10,1850,Cape Cod,Brick,1.5,1936,0,1276,1,2,1,1,5200,2009-01,135000
Residential,4060612000,170 N 73RD ST,,10,2720,Cape Cod,Aluminum / Vinyl,1,1948,0,1012,1,3,1,1,5160,2009-01,146000
Residential,3050489000,6926 W LOCUST ST,,10,1980,Colonial,Brick,2,1940,0,1556,1,4,1,2,4920,2009-01,185000
Residential,4040623000,5920 W ST PAUL AV,,10,2700,Dplx Bungalow,Aluminum / Vinyl,1.5,1924,0,1697,2,3,2,0,6000,2009-01,126000
Residential,3061216000,2772 N 55TH ST,,10,1860,Milwaukee Bungalow,Brick,1,1928,0,1853,1,4,1,1,4524,2009-01,119900
Residential,3291434000,2414 N 56TH ST,,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1,1927,0,1025,1,3,1,0,4080,2009-01,77000
Residential,4200280000,218 S 66TH ST,,10,2710,Residence O/S,Aluminum / Vinyl,2,1919,0,1452,1,4,1,1,7440,2009-01,158400
Residential,4190362000,126 N 75TH ST,,10,2720,Residence O/S,Aluminum / Vinyl,1,1924,0,916,1,2,2,0,3240,2009-01,132500
Residential,5560529000,3543 S 57TH ST,,11,4420,Cape Cod,Brick,1.5,1941,0,1203,1,2,1,1,7930,2009-01,128300
Residential,5600230000,3675 S 85TH ST,,11,4350,Cape Cod,Aluminum / Vinyl,1,1938,0,1157,1,4,1,1,8040,2009-01,152000
Residential,5611831000,3616 S 96TH ST,,11,4340,Colonial,Aluminum / Vinyl,2,1992,0,2159,1,3,2,1,8062,2009-01,282000
Residential,5100172000,2870 S 34TH ST,,11,4000,Dplx Bungalow,Brick,1.5,1937,0,1859,2,3,2,0,5400,2009-01,155000
Residential,5330788000,3136 S 29TH ST,,11,4400,Milwaukee Bungalow,Brick,1,1932,0,1369,1,3,1,0,4800,2009-01,157000
Residential,5580960000,3731 S MASSACHUSETTS AV,,11,4330,Ranch,Aluminum / Vinyl,1,1961,0,1336,1,3,1,0,7150,2009-01,176000
Residential,5710504000,7206 W VAN BECK AV,,11,4430,Ranch,Aluminum / Vinyl,1,1979,0,1321,1,3,2,0,8040,2009-01,185000
Residential,5270312000,3407 S 78TH ST,,11,4340,Ranch,Brick,1,1958,0,1119,1,3,2,0,7625,2009-01,167000
Residential,5310442000,3237 S 49TH ST,,11,4420,Ranch,Brick,1,1953,0,1048,1,2,1,0,5050,2009-01,120000
Residential,4920106000,4508 W SUMAC PL,,11,4260,Ranch,Aluminum / Vinyl,1,1949,0,870,1,2,1,0,6650,2009-01,116000
Residential,5350779000,3218 S 16TH ST,,13,4520,Cape Cod,Brick,1,1950,0,1188,1,3,2,0,4725,2009-01,115000
Residential,5510015000,3552 S 19TH ST,,13,4520,Cape Cod,Aluminum / Vinyl,1.5,1946,0,1122,1,2,1,1,4880,2009-01,140000
Residential,5510458000,3622 S 17TH ST,,13,4520,Cape Cod,Aluminum / Vinyl,1,1943,0,971,1,3,1,0,5060,2009-01,110000
Residential,6440214000,2101 W MALLORY AV,,13,4780,Ranch,Brick,1,1966,0,1957,1,3,1,1,7104,2009-01,228000
Residential,6230718000,2501 W VOGEL AV,,13,4660,Ranch,Brick,1,1967,0,1414,1,3,1,1,7500,2009-01,205000
Residential,6900067000,2430 W ALVINA AV,,13,4860,Ranch,Aluminum / Vinyl,1,1959,0,1175,1,3,1,0,8480,2009-01,98750
Residential,6700213000,1416 W IONA TR,,13,4800,Ranch,Brick,1,1964,0,1122,1,3,1,1,7200,2009-01,157500
Residential,5401027000,1826 E FERNWOOD AV,,14,4610,Colonial,Aluminum / Vinyl,2,1954,0,1078,1,2,1,0,4720,2009-01,148000
Residential,5030435000,2770 S WENTWORTH AV,,14,4540,Duplex O/S,Aluminum / Vinyl,2,1910,0,2128,2,4,2,0,4235,2009-01,217000
Residential,4991838000,826 E CONWAY ST,,14,4910,Milwaukee Bungalow,Aluminum / Vinyl,1,1924,0,973,1,3,1,0,2660,2009-01,122500
Residential,5030078000,1909 E RUSK AV,,14,4610,Residence O/S,Aluminum / Vinyl,1.5,1906,0,1412,1,4,2,1,3600,2009-01,0
Residential,4661230000,2219 S MOUND ST,,14,4510,Residence O/S,Frame,1.5,1900,0,1340,1,3,2,0,4290,2009-01,230000
Residential,5400633000,2233 E OKLAHOMA AV,,14,4600,Residence O/S,Block,1.5,1920,0,1326,1,2,1,0,1710,2009-01,95000
Condominium,2801842000,3257 N BARTLETT AV,BARTLETT MANOR,3,5710,TRIPLEX,,1,2003,5,1280,1,2,2,0,0,2009-01,181500
Condominium,3922706000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,2,1901,5,1960,1,3,2,0,0,2009-01,285300
Condominium,3922815000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,5,1120,1,2,2,0,0,2009-01,205000
Condominium,3922751000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,4,1069,1,2,2,0,0,2009-01,210000
Condominium,3930615000,715 N MILWAUKEE ST,BOWMAN LOFTS,4,5988,APARTMENT,,1,1854,3,880,1,1,1,0,0,2009-01,149300
Condominium,1450346000,6623 N BOURBON ST,ROYAL ORLEANS,5,5140,TOWN HOUSE,,2,1972,5,1176,1,3,1,1,0,2009-01,65000
Condominium,3531622000,2150 N PALMER ST,SALOON CONDOS,6,5976,APARTMENT,,2,1908,5,1797,1,2,1,1,0,2009-01,173500
Condominium,430353000,8643216 N SERVITE DR,SERVITE WOODS (ATRIUM),9,5070,MIXED STYLES,,1,1974,5,1024,1,2,2,0,0,2009-01,75000
Condominium,3551724000,1546 E ROYALL PL,STERLING CONDOMINIUM,3,5855,APARTMENT,,0,2005,0,0,1,0,0,0,0,2009-01,520000
Condominium,440173000,7246 W WABASH AV,WHISPERING HILLS (TOWNHOUSE),9,5082,TOWN HOUSE,,1.5,1973,6,1490,1,3,1,1,0,2009-01,109000
Condominium,6432147000,1631B W EDGERTON AV,WILLOW CREEK,13,5340,TOWN HOUSE,,2.5,1973,6,1334,1,3,1,1,0,2009-01,87000
Condominium,341102000,9125H W ALLYN ST,WOODLANDS,9,5060,TOWN HOUSE,,2.5,1970,5,1054,1,3,1,1,0,2009-01,23000
Commercial,3600049110,1659 N JACKSON ST,,3,6264,Multi Story Warehouse,,2,1929,0,13213,1,0,0,0,11970,2009-01,375000
Commercial,3551723000,1815 N FARWELL AV,,3,6262,"Store Building - Single tenant, 1 story",,1,2005,0,9764,1,0,0,0,184,2009-01,489000
Commercial,4990737000,2535 S KINNICKINNIC AV,,14,6475,Tavern,,2,1907,0,11526,1,0,0,0,11935,2009-01,475000
Commercial,4290067000,354 E NATIONAL AV,,12,6275,Tavern,,2,1899,0,3120,1,0,0,0,3347,2009-01,305000
Commercial,2070292000,4930 N 32ND ST,,1,6232,Warehouse Building - 1 Story,,1,1929,0,1300,1,0,0,0,3600,2009-01,15000
Vacant Land,3111008000,1326 W GROELING AV,,6,2870,**,,0,0,0,0,0,0,0,0,3780,2009-01,8000
Residential,2310288000,4536 N 24TH PL,,1,1620,Cape Cod,Brick,1.5,1938,0,1184,1,2,1,0,4900,2009-02,97000
Residential,2440906000,4209 N 14TH ST,,1,1620,Dplx Bungalow,Aluminum / Vinyl,2,1929,0,2429,2,6,2,0,5043,2009-02,130000
Residential,2320576000,4679 N 19TH PL,,1,1340,Duplex O/S,Brick,2,1943,0,1786,2,4,2,0,5440,2009-02,47600
Residential,1920543000,5432 N 37TH ST,,1,1160,Residence O/S,Aluminum / Vinyl,1,1923,0,1431,1,3,1,0,5400,2009-02,68000
Residential,2260572000,6556 W MEDFORD AV,,2,1490,Cape Cod,Brick,1,1955,0,1074,1,3,1,0,4800,2009-02,89000
Residential,2250708000,4641 N 68TH ST,,2,1490,Cape Cod,Aluminum / Vinyl,1,1956,0,1034,1,3,1,0,4800,2009-02,90000
Residential,1750470000,5712 N 73RD ST,,2,980,Colonial,Aluminum / Vinyl,2,1959,0,1428,1,3,1,1,4800,2009-02,110000
Residential,1760709000,5916 N 84TH ST,,2,980,Duplex N/S,Aluminum / Vinyl,2,1960,0,2070,2,6,2,0,6350,2009-02,114900
Residential,2120425000,4943 N 73RD ST,,2,1480,Ranch,Brick,1,1955,0,1115,1,2,1,0,8100,2009-02,90000
Residential,1450029000,6645 N 103RD ST,,2,820,Townhouse,Aluminum / Vinyl,2,1970,0,2785,2,6,2,2,9648,2009-02,90500
Residential,2800207000,3104 N HUMBOLDT BL,,3,3320,Duplex N/S,Brick,2,1946,0,2684,2,5,2,0,5520,2009-02,174200
Residential,3190501000,2527 N FREDERICK AV,,3,3170,Duplex O/S,Frame,2,1887,0,3352,2,5,2,1,5715,2009-02,324000
Residential,3170034000,3053 N SHEPARD AV,,3,3060,Residence O/S,Brick,2,1907,0,2849,1,5,3,1,6000,2009-02,590000
Residential,3030527000,3039 N 77TH ST,,5,2080,Cape Cod,Brick,1.5,1952,0,1568,1,3,2,0,4800,2009-02,163500
Residential,3030855000,2866 N 78TH ST,,5,2080,Cape Cod,Stone,1,1947,0,1425,1,4,1,0,4800,2009-02,183000
Residential,2930546000,3137 N 91ST ST,,5,2100,Cape Cod,Stone,1,1952,0,1408,1,3,1,0,7200,2009-02,146000
Residential,2930727000,3445 N 89TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1951,0,1036,1,3,1,1,5000,2009-02,141600
Residential,2620680000,3914 N 87TH ST,,5,2040,Cape Cod,Aluminum / Vinyl,1,1949,0,978,1,4,1,0,6700,2009-02,79800
Residential,2240684000,4422 N 77TH ST,,5,1470,Colonial,Aluminum / Vinyl,2,1960,0,1686,1,3,1,1,4800,2009-02,142650
Residential,2930805000,8914 W BURLEIGH ST,,5,2080,Colonial,Frame,2,1951,0,1540,1,3,1,1,5400,2009-02,125000
Residential,2630347000,3815 N 80TH ST,,5,2040,Ranch,Brick,1,1954,0,1282,1,3,1,0,6720,2009-02,129800
Residential,2169970112,10527 W STARK ST,,5,1040,Ranch,Aluminum / Vinyl,1,1962,0,1268,1,3,1,1,5508,2009-02,137000
Residential,1840050100,5360 N 107TH ST,,5,1040,Ranch,Aluminum / Vinyl,1,1956,0,1132,1,3,1,1,8990,2009-02,130000
Residential,2630467000,3943 N 78TH ST,,5,2040,Ranch,Aluminum / Vinyl,1,1955,0,978,1,3,1,0,6000,2009-02,110000
Residential,2930001000,3488 N 88TH ST,,5,2100,Triplex,Masonry / Frame,2,1954,0,2498,3,5,3,0,5960,2009-02,174800
Residential,2830597000,3148 N 12TH ST,,6,2850,Dplx Bungalow,Frame,2,1914,0,2425,2,6,2,0,5125,2009-02,6678
Residential,3141147000,401 E BURLEIGH ST,,6,2930,Duplex O/S,Brick,2,1914,0,3087,2,5,2,1,6050,2009-02,37500
Residential,2710762000,3570 N 14TH ST,,6,2860,Milwaukee Bungalow,Frame,1,1924,0,1696,1,4,1,0,4250,2009-02,74516
Residential,2670156000,3768 N 44TH ST,,7,1820,Cape Cod,Brick,1,1950,0,1598,1,4,2,1,6500,2009-02,126500
Residential,2660582000,3602 N 56TH ST,,7,1830,Cape Cod,Aluminum / Vinyl,1,1941,0,1272,1,3,1,0,4551,2009-02,117500
Residential,2270220000,4747 N 57TH ST,,7,1150,Cape Cod,Aluminum / Vinyl,1,1938,0,957,1,3,1,0,9507,2009-02,95000
Residential,3071044000,2739 N 48TH ST,,7,2510,Dplx Bungalow,Frame,2,1920,0,2208,2,4,2,0,5000,2009-02,88000
Residential,2280355000,4448 N 50TH ST,,7,1680,Ranch,Brick,1,1960,0,1442,1,4,2,0,5808,2009-02,97000
Residential,4580423000,2906 W BURNHAM ST,,8,4060,Dplx Bungalow,Aluminum / Vinyl,2,1921,0,2647,2,6,2,1,4800,2009-02,125000
Residential,4350307000,1019 S 32ND ST,,8,4060,Milwaukee Bungalow,Brick,1,1927,0,1493,1,4,2,1,3795,2009-02,124600
Residential,1391591000,6704 N 56TH ST,,9,560,Cape Cod,Brick,1,1958,0,1275,1,3,1,1,8910,2009-02,96000
Residential,1229910110,7030 N 44TH ST,,9,600,Cape Cod,Aluminum / Vinyl,1,1936,0,1262,1,4,2,0,10650,2009-02,105000
Residential,730366000,8263 N 106TH ST,,9,240,Ranch,Aluminum / Vinyl,1,1972,0,1140,1,3,1,1,8100,2009-02,150000
Residential,730303000,8338 N ANN ST,,9,240,Ranch,Aluminum / Vinyl,1,1976,0,906,1,3,1,1,8400,2009-02,115000
Residential,1740010000,5719 N 60TH ST,,9,960,Ranch,Aluminum / Vinyl,1,1954,0,672,1,2,1,0,6000,2009-02,37000
Residential,3040209000,2913 N 75TH ST,,10,2080,Cape Cod,Aluminum / Vinyl,1,1940,0,1128,1,3,2,0,5400,2009-02,148900
Residential,3040213000,2935 N 75TH ST,,10,2080,Cape Cod,Brick,1.5,1936,0,1109,1,2,1,0,5400,2009-02,138900
Residential,4180183000,111 S 79TH ST,,10,2720,Colonial,Aluminum / Vinyl,2,1988,0,2666,1,4,2,1,5600,2009-02,325000
Residential,3470092000,1751 N 49TH ST,,10,2540,Colonial,Frame,2.5,1912,0,2600,1,4,2,1,4680,2009-02,249980
Residential,3670647000,1426 N 50TH PL,,10,2600,Dplx Bungalow,Frame,1.5,1924,0,1665,2,3,2,0,3588,2009-02,130000
Residential,4200264000,327 S 65TH ST,,10,2710,Ranch,Brick,1,1948,0,778,1,2,1,0,4960,2009-02,121500
Residential,3680217000,1508 N 58TH ST,,10,2600,Residence O/S,Brick,1,1926,0,1427,1,3,1,1,5355,2009-02,172000
Residential,3850765000,4822 W WISCONSIN AV,,10,2660,Residence O/S,Stucco,1.5,1917,0,1398,1,3,1,1,6500,2009-02,153900
Residential,5259904110,3426 S 93RD ST,,11,4350,Cape Cod,Aluminum / Vinyl,1.5,1970,0,2032,1,5,1,2,7540,2009-02,213000
Residential,5320284000,3223 S 38TH ST,,11,4410,Cape Cod,Stone,1.5,1951,0,1940,1,3,2,0,6760,2009-02,193000
Residential,5120506000,2861 S 47TH ST,,11,4320,Cape Cod,Aluminum / Vinyl,1.5,1940,0,1197,1,3,1,1,4920,2009-02,129000
Residential,5120530000,2764 S 48TH ST,,11,4320,Cape Cod,Aluminum / Vinyl,1,1950,0,1176,1,3,1,0,4920,2009-02,137000
Residential,5301017000,3163 S 57TH ST,,11,4420,Cape Cod,Brick,1,1948,0,948,1,3,1,0,4760,2009-02,112000
Residential,5291413000,6310 W EUCLID AV,,11,4380,Duplex N/S,Aluminum / Vinyl,2,1953,0,1904,2,6,2,0,7038,2009-02,163300
Residential,5100145000,2842 S 35TH ST,,11,4000,Duplex O/S,Aluminum / Vinyl,1,1943,0,1550,2,4,2,0,6375,2009-02,65000
Residential,5151143000,7113 W BENNETT AV,,11,4240,Ranch,Brick,1,1954,0,1037,1,3,1,0,5635,2009-02,136000
Residential,5149984110,2744 S 68TH ST,,11,4240,Residence O/S,Aluminum / Vinyl,1,1928,0,1088,1,2,1,0,14300,2009-02,110000
Residential,5320137000,3453 S 38TH ST,,11,4410,Tudor,Brick,1.5,1937,0,1925,1,3,1,1,5040,2009-02,231000
Residential,4331008000,910 S 17TH ST,,12,4050,Milwaukee Bungalow,Aluminum / Vinyl,1,1919,0,1118,1,5,1,0,4270,2009-02,59000
Residential,4600120000,1915 S 13TH ST,,12,4120,Milwaukee Bungalow,Aluminum / Vinyl,1,1921,0,1076,1,4,1,0,3500,2009-02,40000
Residential,5490821000,3623 S 1ST PL,,13,4620,Cape Cod,Aluminum / Vinyl,1,1947,0,1210,1,3,1,0,3696,2009-02,139900
Residential,5800366000,4213 S 1ST PL,,13,4700,Cape Cod,Aluminum / Vinyl,1,1940,0,1195,1,3,1,0,4800,2009-02,137500
Residential,5950415000,220 W ALLERTON AV,,13,4740,Cape Cod,Brick,1,1955,0,1010,1,3,1,1,8050,2009-02,135000
Residential,5959959000,184 W MARTIN LA,,13,4740,Cottage,Aluminum / Vinyl,1,1939,0,1001,1,2,1,0,10395,2009-02,125000
Residential,6870682000,143 W GOLDLEAF AV,,13,4920,Ranch,Aluminum / Vinyl,1,1979,0,1268,1,3,1,1,6095,2009-02,132000
Residential,6680647000,5654 S 30TH ST,,13,4840,Ranch,Brick,1,1967,0,1199,1,3,1,1,7436,2009-02,130000
Residential,6890211000,6147 S 19TH CT,,13,4920,Ranch,Aluminum / Vinyl,1,1966,0,1012,1,3,1,1,7209,2009-02,173000
Residential,5529966000,3527 S 24TH ST,,13,4360,Ranch,Aluminum / Vinyl,1,1953,0,880,1,2,1,1,6579,2009-02,118000
Residential,5810221000,4035 S AUSTIN ST,,13,4700,Residence O/S,Aluminum / Vinyl,1,1915,0,1424,1,3,0,0,8100,2009-02,147000
Residential,5350909000,3345 S 16TH ST,,13,4520,Residence O/S,Aluminum / Vinyl,1,1923,0,1238,1,4,1,0,4000,2009-02,121000
Residential,5001004000,903 E LINCOLN AV,,14,4910,Cape Cod,Aluminum / Vinyl,1.5,1941,0,1346,1,4,1,1,4305,2009-02,158500
Residential,5400040000,3271 S SPRINGFIELD AV,,14,4610,Dplx Bungalow,Aluminum / Vinyl,2,1929,0,2695,2,4,2,0,4800,2009-02,215400
Residential,5410849000,3345 S DELAWARE AV,,14,4600,Residence O/S,Frame,2,1898,0,3148,1,4,3,0,7200,2009-02,395000
Residential,5000601200,2536 S DELAWARE AV,,14,4540,Residence O/S,Frame,1,1906,0,1896,1,4,2,0,3900,2009-02,192500
Residential,5000642100,2635 S DELAWARE AV,,14,4540,Residence O/S,Frame,2,1890,0,1636,1,4,2,0,4410,2009-02,225000
Residential,5400625000,2228 E EUCLID AV,,14,4600,Residence O/S,Prem Wood,1,1920,0,1332,1,3,2,0,3510,2009-02,160000
Residential,4660029000,2249 S ALDRICH ST,,14,4510,Residence O/S,Fiber-Cement,1,1890,0,1274,1,3,2,0,3200,2009-02,158000
Residential,5389935000,3447 S WHITNALL AV,,14,4580,Residence O/S,Brick,1,1930,0,1196,1,3,1,0,6400,2009-02,155000
Residential,3270563000,2421 N 40TH ST,,15,2380,Duplex O/S,Aluminum / Vinyl,2,1913,0,2502,2,6,2,0,4720,2009-02,70000
Residential,3080348000,2756 N GRANT BL,,15,2500,Milwaukee Bungalow,Brick,1,1918,0,2104,1,5,2,0,5950,2009-02,0
Residential,3281289000,2378 N 46TH ST,,15,2520,Milwaukee Bungalow,Frame,1,1918,0,1434,1,3,1,1,5000,2009-02,40000
Residential,3250607000,2025 W CENTER ST,,15,2940,Residence O/S,Aluminum / Vinyl,1,1895,0,1362,1,4,1,0,3600,2009-02,30000
Condominium,3922701000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,4,1278,1,1,1,0,0,2009-02,190000
Condominium,3960163000,234 N BROADWAY ,BROADWAY CONDOMINIUM,4,5390,APARTMENT,,1,1893,3,786,1,1,1,0,0,2009-02,138000
Condominium,3601734000,1541 N JEFFERSON ST,FLATIRON CONDOMINIUM,3,5894,APARTMENT,,1,2008,4,1140,1,2,2,0,0,2009-02,269000
Condominium,3541283000,1012U3 E GARFIELD AV,HUMBOLDT RIDGE TOWNHOMES,6,5929,TOWNHOUSE,,2,2002,4,1669,1,2,2,1,0,2009-02,275000
Condominium,830473000,7857D N 60TH ST,JADE GARDENS,9,5125,TOWN HOUSE,,2,1967,6,1335,1,3,2,1,0,2009-02,75000
Condominium,3601184000,1028 E JUNEAU AV,KNICKERBOCKER ON THE LAKE,4,5960,MIXED STYLES,,1,1927,1,325,1,0,1,0,0,2009-02,57000
Condominium,3591664000,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,APARTMENT,,1,1990,5,1157,1,3,2,0,0,2009-02,412500
Condominium,3591902000,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,APARTMENT,,1,1990,4,733,1,1,1,0,0,2009-02,228075
Condominium,4290350000,311 E ERIE ST,MARINE TERMINAL LOFTS,4,5393,303,,1,2006,4,835,1,1,1,0,0,2009-02,220000
Condominium,1470243000,11917 W APPLETON AV,MILL VALLEY,5,5170,MIXED STYLES,,1,1971,5,1210,1,3,2,1,0,2009-02,127000
Condominium,70078000,6999 W GLENBROOK RD,NORTHRIDGE WOOD LAKE,9,5010,TOWN HOUSE,,2,1973,5,1253,1,3,1,1,0,2009-02,90000
Condominium,3201634000,1615 E PARK PL,PARK PLACE CONDOS,3,5782,TOWNHOUSE,,3,2001,6,2149,1,3,2,1,0,2009-02,314500
Condominium,3930377110,929 N ASTOR ST,REGENCY HOUSE,4,5990,HI-RISE,,1,1968,5,1791,1,2,2,0,0,2009-02,335000
Condominium,3522896000,515 W RESERVOIR AV,RESERVOIR HILL TOWNHOMES,6,5896,TOWNHOUSE,,3,2008,6,2742,1,2,2,1,0,2009-02,365500
Condominium,3551759000,2162 N COMMERCE ST,RIVERCREST CONDOMINIUM,3,5924,APARTMENT,,3,2005,6,1555,1,2,2,1,0,2009-02,280000
Condominium,3551683000,1550 E ROYALL PL,STERLING CONDOMINIUM,3,5855,APARTMENT,,1,2005,3,910,1,1,1,0,0,2009-02,190000
Condominium,3561044000,19199D N SUMMIT AV,SUMMIT HOUSE,3,5850,APARTMENT,,1,1965,5,1321,1,3,2,0,0,2009-02,269000
Condominium,3541650000,2080 N COMMERCE ST,UNION POINT CONDOMINIUM,6,5826,APARTMENT,,1,2007,3,812,1,1,1,0,0,2009-02,145500
Condominium,3960382000,525 E CHICAGO ST,WAREHOUSE 525 CONDOMINIUM,4,5386,WAREHOUSE,,1,1916,4,1381,1,2,2,0,0,2009-02,344900
Condominium,440161000,8641 N 73RD ST,WHISPERING HILLS (TOWNHOUSE),9,5082,TOWN HOUSE,,1.5,1973,6,1490,1,3,1,1,0,2009-02,112000
