PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,4940592000,3419 W ARTHUR AV,,8,4000,Milwaukee Bungalow,Aluminum / Vinyl,1,1925,0,952,1,3,1,0,3600,2011-01,75000
Residential,4351024000,1034 S 34TH ST,,8,4060,Residence O/S,Aluminum / Vinyl,1,1900,0,1320,1,4,2,0,3959,2011-01,87000
Residential,1180185000,6962 N 78TH CT,,9,480,Ranch,Aluminum / Vinyl,1,1977,0,1219,1,3,1,1,8543,2011-01,79100
Residential,4070659000,144 N 79TH ST,,10,2720,Cape Cod,Brick,1,1945,0,1098,1,3,2,0,4320,2011-01,152050
Residential,3461194000,1805 N 57TH ST,,10,2540,Dplx Bungalow,Aluminum / Vinyl,2,1926,0,2256,2,4,2,0,4760,2011-01,130000
Residential,3061104000,2761 N 55TH ST,,10,1860,Milwaukee Bungalow,Brick,1.5,1927,0,1949,1,4,1,1,4680,2011-01,96500
Residential,3301211000,2641 N 60TH ST,,10,2540,Milwaukee Bungalow,Brick,1,1927,0,1856,1,4,2,1,4800,2011-01,170000
Residential,3680612000,1365 N 59TH ST,,10,2600,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1617,1,5,1,0,4522,2011-01,148300
Residential,3670818000,1536 N 49TH ST,,10,2600,Milwaukee Bungalow,Stucco,1,1915,0,1565,1,3,2,0,4200,2011-01,179900
Residential,3060518000,2966 N 55TH ST,,10,1860,Milwaukee Bungalow,Brick,1,1927,0,1272,1,2,1,0,4640,2011-01,100000
Residential,5120562000,2772 S 49TH ST,,11,4320,Cape Cod,Stone,1,1947,0,1356,1,3,2,0,4920,2011-01,174000
Residential,4909840000,6729 W WICK PL,,11,4240,Cape Cod,Aluminum / Vinyl,1,1952,0,1347,1,4,1,0,5200,2011-01,140000
Residential,5110427000,3026 S 41ST ST,,11,4320,Cape Cod,Stone,1,1954,0,1310,1,3,1,0,5412,2011-01,152000
Residential,5309980100,3451 S 57TH ST,,11,4420,Cape Cod,Aluminum / Vinyl,1,1953,0,1106,1,3,1,1,5400,2011-01,110000
Residential,5590365000,3616 S 81ST ST,,11,4340,Colonial,Aluminum / Vinyl,2,1955,0,1521,1,5,2,0,6700,2011-01,168000
Residential,5120901000,2801 S 45TH ST,,11,4320,Duplex N/S,Brick,2,1944,0,1564,2,4,2,0,5120,2011-01,138000
Residential,5580402000,3715 S 68TH ST,,11,4330,Ranch,Frame,1,1956,0,1363,1,3,1,0,7750,2011-01,83000
Residential,5580136000,3657 S SUNSET DR,,11,4330,Ranch,Brick,1,1960,0,1286,1,3,1,0,7772,2011-01,120000
Residential,5320073000,3345 S PRINCETON AV,,11,4410,Ranch,Brick,1,1952,0,1269,1,3,1,0,6400,2011-01,132000
Residential,5580568000,3645 S MASSACHUSETTS AV,,11,4330,Ranch,Prem Wood,1,1958,0,1252,1,3,1,1,7480,2011-01,155000
Residential,5260914000,3432 S 87TH ST,,11,4340,Ranch,Brick,1,1960,0,1138,1,3,1,0,8235,2011-01,156000
Residential,5151130000,7112 W BENNETT AV,,11,4240,Ranch,Brick,1,1954,0,1104,1,3,1,1,8520,2011-01,119500
Residential,4331989000,1006 S 20TH ST,,12,4050,Cottage,Aluminum / Vinyl,1,1870,0,452,1,1,1,0,3750,2011-01,35000
Residential,5959985200,144 W MARTIN LA,,13,4740,Residence O/S,Stucco,1,1930,0,1487,1,3,2,0,9900,2011-01,155000
Residential,5970620000,1310 W ARMOUR AV,,13,4800,Triplex,Brick,2,1964,0,2736,3,5,3,1,7516,2011-01,150000
Residential,5380082000,3432 S ADAMS AV,,14,4580,Cape Cod,Aluminum / Vinyl,1,1953,0,1166,1,4,1,0,5400,2011-01,128515
Residential,4991987000,827 E HOMER ST,,14,4910,Dplx Bungalow,Brick,1.5,1926,0,2250,2,5,2,0,3150,2011-01,159000
Residential,5361240000,3225 S 9TH ST,,14,4520,Dplx Bungalow,Aluminum / Vinyl,1.5,1926,0,1929,2,4,2,0,5490,2011-01,109900
Residential,4990731000,428 E DOVER ST,,14,4910,Duplex O/S,Aluminum / Vinyl,2,1891,0,2424,2,6,2,0,3600,2011-01,90000
Residential,5070829000,3041 S 9TH ST,,14,4180,Duplex O/S,Aluminum / Vinyl,2,1921,0,2406,2,5,2,0,3660,2011-01,89000
Residential,5381239000,3114-A S AUSTIN ST,,14,4580,Duplex O/S,Aluminum / Vinyl,2,1900,0,1620,2,4,2,0,4500,2011-01,155000
Residential,4661414000,526 E LINCOLN AV,,14,4510,Residence O/S,Frame,2,1897,0,1916,1,3,2,0,3450,2011-01,180000
Residential,3471113000,2100 N 49TH ST,,15,2540,Dplx Bungalow,Aluminum / Vinyl,2,1922,0,2801,2,4,2,0,4280,2011-01,67000
Residential,3870728000,929 N 35TH ST,,15,2180,Dplx Bungalow,Aluminum / Vinyl,1.5,1924,0,1826,2,5,2,0,7106,2011-01,100000
Condominium,3601642000,601 E OGDEN AV,601 LOFTS ,4,5662,APARTMENT,,1,2006,5,1832,1,2,2,0,0,2011-01,265000
Condominium,3551561000,1920 N FARWELL AV,ABBOTSFORD CONDOMINIUM,3,5805,APARTMENT,,1,2001,0,1720,1,2,2,1,0,2011-01,230000
Condominium,3541171000,2050 N COMMERCE ST,BEERLINE RIVER HOMES,6,5939,APARTMENT,,1,2005,5,1700,1,2,2,0,0,2011-01,208000
Condominium,3601794000,1679 N HUMBOLDT AV,BRADY BELLA CONDOMINIUMS,3,5824,APARTMENT,,3,2008,8,1500,1,2,2,1,0,2011-01,335000
Condominium,3592143000,1313 N FRANKLIN PL,BREAKWATER CONDOS,4,5811,HI-RISE,,0,2009,0,1964,1,2,2,0,0,2011-01,475000
Condominium,3930914000,1111 N MARSHALL ST,CITY GREEN CONDOMINIUM,4,5906,APARTMENT,,1,2007,5,2205,1,3,2,0,0,2011-01,558000
Condominium,2550175000,4215308 N 100TH ST,CLOISTERS NW,5,5210,APARTMENT,,1,1975,4,988,1,2,2,0,0,2011-01,60000
Condominium,2550088000,4215125 N 100TH ST,CLOISTERS NW,5,5210,APARTMENT,,1,1975,3,728,1,1,1,0,0,2011-01,50000
Condominium,3541823000,1902 N COMMERCE ST,EDGE CONDOMINIUMS,6,5825,APARTMENT,,1,2010,4,1063,1,1,2,0,0,2011-01,235000
Condominium,4290198000,601 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2004,6,2378,1,3,3,0,0,2011-01,730000
Condominium,4290268000,541 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2006,5,1731,1,2,2,0,0,2011-01,470000
Condominium,4290191000,601 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2004,4,1335,1,2,2,0,0,2011-01,370000
Condominium,4061642000,112 N 74TH ST,HONEY CREEK CONDOMINIUM,10,5245,APARTMENT,,1.5,2006,5,1459,1,2,2,0,0,2011-01,210000
Condominium,3922683000,923 E KILBOURN AV,KILBOURN TOWER,4,5992,APARTMENT,,1,2005,6,3430,1,3,3,1,0,2011-01,1400000
Condominium,3922669000,923 E KILBOURN AV,KILBOURN TOWER,4,5992,APARTMENT,,1,2005,5,2415,1,2,2,0,0,2011-01,750000
Condominium,3591351000,1116 E LYON ST,LYON STREET,3,5968,TOWNHOUSE,,2,1996,4,1173,1,2,2,1,0,2011-01,205000
Condominium,3591415000,1550 N WARREN AV,MAISONETTE CONDOMINIUMS ,3,5942,Apartment,,2,2000,4,1145,1,1,1,1,0,2011-01,150000
Condominium,4290384000,311 E ERIE ST,MARINE TERMINAL LOFTS,4,5393,APARTMENT,,2,2006,5,1852,1,2,2,1,0,2011-01,439000
Condominium,1470053000,11936 W MILL RD,MILL VALLEY,5,5170,MIXED STYLES,,2,1971,4,1056,1,2,1,1,0,2011-01,62000
Condominium,2781500000,3057 E NEWPORT CT,NEWPORT COURT II,3,5416,DUPLEX,,2,1968,5,1911,1,2,2,0,0,2011-01,220000
Condominium,3541466000,2015 N COMMERCE ST,PARK TERRACE ROW HOUSES,6,5977,TOWNHOUSE,,3,2005,5,1376,1,2,2,0,0,2011-01,142500
Condominium,3611919000,730 N PLANKINTON AV,RIVERFRONT LOFTS,4,5997,APARTMENT,,1,1916,6,2299,1,2,2,0,0,2011-01,350000
Condominium,3541591000,822 E PEARSON ST,SKY CONDO 2,3,5984,DUPLEX,,2,2006,4,1222,1,2,2,0,0,2011-01,251000
Condominium,1871164000,7733D W SHERIDAN AV,SPRING TERRACE NORTH,2,5200,APARTMENT,,1,1971,4,1000,1,2,1,1,0,2011-01,34500
Condominium,3180411200,2589 N TERRACE AV,TERRACE BELLVIEW,3,5625,DUPLEX,,1,1971,6,1526,1,3,2,0,0,2011-01,200000
Condominium,3601526000,1325603 N VAN BUREN ST,VAN BUREN CITYLOFTS,4,5974,APARTMENT,,1,1922,6,2132,1,2,2,0,0,2011-01,450000
Lg Apartment,5140008000,2727 S 60TH ST,4: 2-Br ,11,6830,Apartment: 4: 2-Br  Units,,2,1956,0,3186,1,0,0,0,9628,2011-01,218000
Lg Apartment,5391101100,3333 S CLEMENT AV,"37: 1-Br ,1: 2-Br ",14,6979,"Apartment: 37: 1-Br ,1: 2-Br  Units",,2,1974,0,27186,1,0,0,0,98712,2011-01,1730000
Commercial,2811005000,800 E CHAMBERS ST,,3,6238,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1905,0,4626,1,0,0,0,4375,2011-01,165000
Commercial,2620407000,8532 W LISBON AV,,5,6226,"Store Building - Single tenant, 1 story",,1,1953,0,3320,1,0,0,0,4907,2011-01,85000
Commercial,5071036000,2901 S 11TH ST,,14,6284,Tavern,,2,1912,0,2688,1,0,0,0,3423,2011-01,60000
Vacant Land,1120008000,7334 N CASSIE AV,,5,820,**,,0,0,0,0,0,0,0,0,11514,2011-01,115000
Vacant Land,1120019000,7337 N BEAU AV,,5,820,**,,0,0,0,0,0,0,0,0,8750,2011-01,115000
Vacant Land,2830378000,3429 N 9TH ST,,6,2850,**,,0,0,0,0,0,0,0,0,5749,2011-01,2000
Residential,1710420000,5755 N 40TH ST,,1,900,Cape Cod,Stone,1,1951,0,1198,1,3,1,0,5400,2011-02,62500
Residential,1710438000,5754 N 41ST ST,,1,900,Residence O/S,Aluminum / Vinyl,1,1925,0,1016,1,3,1,1,5400,2011-02,23000
Residential,2251198000,4236 N 71ST ST,,2,1480,Cape Cod,Frame,1.5,1951,0,1673,1,4,2,0,7260,2011-02,131900
Residential,2260633000,4606 N 68TH ST,,2,1490,Cape Cod,Aluminum / Vinyl,1,1956,0,853,1,2,1,0,4800,2011-02,47750
Residential,2110318000,5112 N 68TH ST,,2,1380,Duplex N/S,Masonry / Frame,2,1958,0,2276,2,5,2,0,5040,2011-02,113500
Residential,2250684000,4723 N 68TH ST,,2,1490,Duplex N/S,Masonry / Frame,1.5,1958,0,1900,2,5,2,1,4800,2011-02,80000
Residential,2800608000,3480 N HUMBOLDT BL,,3,3320,Ranch,Brick,1,1953,0,1028,1,2,2,0,4720,2011-02,159000
Residential,3160448000,2915 N PROSPECT AV,,3,3160,Residence O/S,Frame,2,1901,0,2496,1,5,2,0,4840,2011-02,300420
Residential,2940311000,3128 N 94TH ST,,5,2120,Cape Cod,Brick,1,1953,0,1598,1,3,2,0,6120,2011-02,152500
Residential,2630486000,3857 N 79TH ST,,5,2040,Cape Cod,Brick,1,1956,0,1517,1,4,1,1,4800,2011-02,121500
Residential,3031033000,2862 N 84TH ST,,5,2080,Cape Cod,Stone,1,1947,0,1479,1,3,1,0,4879,2011-02,143000
Residential,3020035000,3034 N 91ST ST,,5,2080,Cape Cod,Frame,1,1948,0,1118,1,4,1,1,5000,2011-02,118000
Residential,2620051000,3821 N 85TH ST,,5,2040,Ranch,Brick,1,1955,0,1256,1,3,1,0,9280,2011-02,135000
Residential,2540001000,4136 N 100TH ST,,5,1460,Ranch,Brick,1,1956,0,1207,1,3,1,1,5512,2011-02,132000
Residential,2240921000,8313 W POTOMAC AV,,5,1470,Ranch,Brick,1,1963,0,1043,1,3,2,0,4914,2011-02,90000
Residential,2179992000,5038 N LOVERS LANE RD,,5,1040,Ranch,Brick,1,1955,0,1025,1,3,1,0,15982,2011-02,98500
Residential,3020394000,3029 N 87TH ST,,5,2080,Ranch,Brick,1,1950,0,1009,1,3,1,0,4800,2011-02,128000
Residential,1490195000,10717 W FLORIST AV,,5,780,Townhouse,Aluminum / Vinyl,2,1976,0,2451,2,6,2,2,7164,2011-02,130000
Residential,1490279000,11030 W FLORIST AV,,5,780,Townhouse,Aluminum / Vinyl,2,1978,0,2451,2,6,2,2,7245,2011-02,130000
Residential,2270587000,4479 N 56TH ST,,7,1560,Cape Cod,Aluminum / Vinyl,1.5,1941,0,1483,1,4,1,0,4800,2011-02,65500
Residential,3071173000,2874 N 46TH ST,,7,2510,Milwaukee Bungalow,Brick,1,1926,0,1651,1,4,2,1,5000,2011-02,69900
Residential,4580719000,3122 W MITCHELL ST,,8,4060,Residence O/S,Aluminum / Vinyl,2,1914,0,1722,1,3,1,1,5355,2011-02,100000
Residential,4940185000,2603 S 29TH ST,,8,4000,Residence O/S,Aluminum / Vinyl,1,1922,0,1582,1,4,2,1,3600,2011-02,105000
Residential,1730083000,5667 N 57TH ST,,9,960,Cape Cod,Aluminum / Vinyl,1,1953,0,990,1,4,1,0,7276,2011-02,79000
Residential,790223000,9716 W FOUNTAIN AV,,9,240,Colonial,Aluminum / Vinyl,2,2010,0,2571,1,4,2,1,10018,2011-02,219000
Residential,3050819000,6428 W MOLTKE AV,,10,1870,Colonial,Aluminum / Vinyl,1.5,1923,0,1260,1,3,2,0,3840,2011-02,94900
Residential,3301239000,2535-A N 60TH ST,,10,2540,Dplx Bungalow,Brick,1.5,1928,0,1995,2,3,2,0,4800,2011-02,130000
Residential,4200806000,511 S 63RD ST,,10,2710,Duplex O/S,Aluminum / Vinyl,1.5,1923,0,1468,2,5,2,0,3810,2011-02,90000
Residential,5269954000,3455 S 86TH ST,,11,4340,Cape Cod,Aluminum / Vinyl,1,1951,0,1266,1,3,1,1,12864,2011-02,140000
Residential,5250205100,3161 S 99TH ST,,11,4350,Cape Cod,Brick,1,1947,0,1230,1,4,1,1,7840,2011-02,115000
Residential,5600536000,3528 S 87TH ST,,11,4350,Cape Cod,Aluminum / Vinyl,1,1940,0,896,1,3,2,0,8576,2011-02,118200
Residential,5580847000,7134 W TRIPOLI AV,,11,4330,Ranch,Brick,1,1959,0,1335,1,3,1,1,7552,2011-02,141500
Residential,5570801000,3830 S 67TH ST,,11,4420,Ranch,Brick,1,1962,0,1297,1,3,1,1,8640,2011-02,172000
Residential,5250309100,9700 W EUCLID AV,,11,4350,Ranch,Aluminum / Vinyl,1,1960,0,1222,1,3,1,0,5280,2011-02,112500
Residential,5290321000,3137 S 66TH ST,,11,4380,Ranch,Aluminum / Vinyl,1,1954,0,1000,1,3,1,0,7070,2011-02,120000
Residential,5250537000,3308 S 99TH CT,,11,4350,Ranch,Brick,1,1959,0,983,1,3,2,0,6042,2011-02,142000
Residential,5730872000,5116 W PLAINFIELD AV,,11,4420,Ranch,Aluminum / Vinyl,1,1960,0,931,1,3,1,0,6650,2011-02,121000
Residential,4680818000,2253 S 10TH PL,,12,4120,Cottage,Aluminum / Vinyl,1,1903,0,942,1,3,1,0,1800,2011-02,58500
Residential,5829965000,4248 S PINE AV,,13,4700,Cape Cod,Block,1.5,1940,0,913,1,2,2,0,5590,2011-02,143000
Residential,5800933100,3909 S 1ST PL,,13,4700,Milwaukee Bungalow,Aluminum / Vinyl,1,1927,0,1482,1,4,2,1,7200,2011-02,197000
Residential,5971010000,4600 S 14TH ST,,13,4800,Ranch,Brick,1,1960,0,1218,1,3,1,1,7200,2011-02,131900
Residential,6239987000,4766 S 21ST ST,,13,4660,Ranch,Brick,1,1959,0,988,1,3,2,0,6450,2011-02,130000
Residential,5470524000,1239 E CRAWFORD AV,,14,4620,Cape Cod,Aluminum / Vinyl,1,1947,0,1035,1,3,1,0,5625,2011-02,126000
Residential,5010414000,2535 S WENTWORTH AV,,14,4540,Colonial,Fiber-Cement,2,2006,0,2040,1,3,2,1,7950,2011-02,325000
Residential,4990108000,203 E DEER PL,,14,4910,Colonial,Aluminum / Vinyl,2,1937,0,1144,1,2,1,0,3605,2011-02,82400
Residential,5470160000,3652 S PINE AV,,14,4620,Colonial,Aluminum / Vinyl,2,1945,0,990,1,2,1,0,4464,2011-02,111500
Residential,5040828000,2978 S LOGAN AV,,14,4500,Dplx Bungalow,Aluminum / Vinyl,2,1916,0,2882,2,6,2,1,4515,2011-02,279000
Residential,5360634000,3426 S 10TH ST,,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1,1927,0,1689,1,4,2,1,4636,2011-02,102500
Residential,5070122000,2848 S 7TH ST,,14,4180,Milwaukee Bungalow,Aluminum / Vinyl,1,1928,0,992,1,3,1,0,3600,2011-02,51000
Residential,3280702000,2573 N 46TH ST,,15,2520,Milwaukee Bungalow,Aluminum / Vinyl,1,1920,0,1681,1,4,2,0,4674,2011-02,72000
Residential,3280032000,2433 N 48TH ST,,15,2520,Tudor,Brick,1.5,1927,0,2539,1,5,2,0,6000,2011-02,105000
Condominium,3601656000,601 E OGDEN AV,601 LOFTS ,4,5662,APARTMENT,,1,2006,5,1546,1,2,2,0,0,2011-02,260000
Condominium,3922771000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,3,900,1,1,1,0,0,2011-02,162000
Condominium,3922797000,270 E HIGHLAND AV,BLATZ ,4,5901,APARTMENT,,1,1901,3,900,1,1,1,0,0,2011-02,121000
Condominium,3960433000,239 E CHICAGO ST,CITYSIDE PLAZA,4,5384,WAREHOUSE,,0,1915,0,1070,1,2,2,0,0,2011-02,250900
Condominium,3541811000,1902 N COMMERCE ST,EDGE CONDOMINIUMS,6,5825,APARTMENT,,1,2010,4,964,1,1,1,0,0,2011-02,216000
Condominium,3191091000,2025 E GREENWICH AV,GEORGIAN COURT,3,5715,APARTMENT,,1,1969,3,643,1,1,1,0,0,2011-02,94000
Condominium,3591835100,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,UNKWN,,1,0,6,1870,1,3,2,1,0,2011-02,395000
Condominium,3591772000,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,APARTMENT,,1,1990,5,1157,1,3,2,0,0,2011-02,295000
Condominium,720806000,8128 N DENMARK CT,PARKWAY VILLAGE (PHASE IV),9,5093,RANCH,,1,1992,4,997,1,2,2,0,0,2011-02,82900
Condominium,3930282100,929 N ASTOR ST,REGENCY HOUSE,4,5990,HI-RISE,,1,1968,5,1211,1,2,1,1,0,2011-02,245000
Condominium,3531523000,1924 N HUBBARD ST,SHOEWORKS LOFTS,6,5971,APARTMENT,,1,1945,3,860,1,1,1,0,0,2011-02,105000
Lg Apartment,4320103100,1336 S 9TH ST,4: 2-Br ,12,6730,Apartment: 4: 2-Br  Units,,2,1900,0,3150,1,0,0,0,3000,2011-02,80000
Lg Apartment,5460363000,1603 E WARNIMONT AV,4: 2-Br ,14,6861,Apartment: 4: 2-Br  Units,,2,1908,0,3820,1,0,0,0,5400,2011-02,210500
Commercial,3059989100,6333 W BURLEIGH ST,,10,6226,Day Care Center,,2,1900,0,5549,1,0,0,0,12117,2011-02,170000
Commercial,4310221100,1101 S 2ND ST,,12,6279,Duplex - Cottage,,2,1907,0,1820,1,0,0,0,5600,2011-02,550000
Commercial,5340645112,3236 S 27TH ST,,13,6286,Fast Food Operation,,1,1993,0,781,1,0,0,0,9600,2011-02,250000
Commercial,5579958110,6251 W FOREST HOME AV,,11,6288,Office Building - 1 Story,,1,1978,0,11430,1,0,0,0,34240,2011-02,575000
Commercial,5291315210,6611 W OKLAHOMA AV,,11,6288,Service Building,,1,1980,0,440,1,0,0,0,5080,2011-02,190000
Commercial,1719850000,3526 W SILVER SPRING DR,,1,6218,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1924,0,2919,1,0,0,0,5210,2011-02,82280
Commercial,3922587000,400 N BROADWAY ,,4,6296,"Store Building - Single tenant, 1 story",,10,1911,0,2714,1,0,0,0,588,2011-02,305000
Commercial,3101385000,2901 N 23RD ST,,7,6256,Tavern,,2,1910,0,2976,1,0,0,0,3650,2011-02,96900
Commercial,810291000,8220 W SLESKE CT,,9,6420,Warehouse Building - 1 Story,,1,1986,0,49802,1,0,0,0,129373,2011-02,1785000
Vacant Land,1220902000,4330 W KILEY AV,,9,600,**,,0,0,0,0,0,0,0,0,8100,2011-02,10000
Vacant Land,3501234000,1959 N 25TH ST,,15,3000,**,,0,0,0,0,0,0,0,0,2844,2011-02,2000
Vacant Land,3530530100,2030 N 2ND ST,,6,2910,**,,0,0,0,0,0,0,0,0,7500,2011-02,33000
Residential,2451317000,4285 N 26TH ST,,1,1500,Milwaukee Bungalow,Frame,1,1928,0,1624,1,4,1,0,5160,2011-03,44500
Residential,1960181000,5455 N MILWAUKEE RIVER PK,,1,1220,Ranch,Stone,1,1955,0,1482,1,2,1,1,9396,2011-03,130800
Residential,1020120000,3819 W HEMLOCK ST,,1,380,Ranch,Brick,1,1958,0,1469,1,4,1,1,13104,2011-03,129900
Residential,1230210000,3828 W ROCHELLE AV,,1,600,Ranch,Aluminum / Vinyl,1,1960,0,988,1,3,1,1,6450,2011-03,99000
Residential,2320440000,4219 N 13TH ST,,1,1620,Residence O/S,Aluminum / Vinyl,1,1924,0,1170,1,3,1,1,5715,2011-03,31725
Residential,2250699000,4687 N 68TH ST,,2,1490,Duplex N/S,Brick,2,1957,0,2452,2,7,2,3,5040,2011-03,125000
Residential,1740756100,5738-A N 65TH ST,,2,960,Duplex N/S,Aluminum / Vinyl,2,1973,0,2340,2,6,2,2,5000,2011-03,40000
Residential,1740756200,5744-A N 65TH ST,,2,960,Duplex N/S,Aluminum / Vinyl,2,1973,0,2340,2,6,2,2,5000,2011-03,30000
Residential,1740756300,5750-A N 65TH ST,,2,960,Duplex N/S,Aluminum / Vinyl,2,1973,0,2340,2,6,2,2,5000,2011-03,40000
Residential,1740605000,5830 N 65TH ST,,2,960,Duplex N/S,Frame,2,1954,0,1536,2,4,2,0,5000,2011-03,19500
Residential,2250292000,4304 N 74TH ST,,2,1480,Ranch,Stone,1,1952,0,1424,1,2,1,1,11475,2011-03,99000
Residential,2111004000,4848 N 63RD ST,,2,1140,Ranch,Aluminum / Vinyl,1,1954,0,972,1,2,1,0,6976,2011-03,40000
Residential,1870063000,7823 W CALDWELL CT,,2,1400,Split Level,Aluminum / Vinyl,1,1955,0,1414,1,3,1,1,7164,2011-03,79900
Residential,3180041000,2803 E BRADFORD AV,,3,3060,Colonial,Aluminum / Vinyl,2,1899,0,3304,1,5,3,1,5800,2011-03,668000
