PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Vacant Land,2090655110,4616 W HAMPTON AV,,1,6218,Commercial Land,,0,0,0,0,1,0,0,0,25164,2005-01,175000
Vacant Land,3480768000,4024 W LISBON AV,,15,6254,Commercial Land,,0,0,0,0,1,0,0,0,2432,2005-01,1700
Vacant Land,4311018100,825 S 2ND ST,,12,6275,Commercial Land,,0,0,0,0,1,0,0,0,2475,2005-01,11900
Commercial,2810739000,801 E KEEFE AV,,3,6238,Auto & Auto Body Repair,,1,1941,0,568,1,0,0,0,3240,2005-02,21000
Commercial,5121146000,4400 W OKLAHOMA AV,,11,6288,Medical Clinic,,1,1956,0,1935,1,0,0,0,4800,2005-02,225000
Commercial,5539993200,3849 S 27TH ST,,13,6413,Muffler Shop,,1,1968,0,5146,1,0,0,0,10800,2005-02,1050000
Commercial,1410781100,6550 N 76TH ST,,9,6452,Neighborhood Center,,1,1967,0,106928,1,0,0,0,319208,2005-02,2545000
Commercial,2500319000,6114 W CAPITOL DR,,2,6230,Office Building - Multi Story ( Ofc & Apt),,2,1965,0,17256,1,0,0,0,12000,2005-02,270000
Commercial,2700317000,2001 W CAPITOL DR,,6,6234,Office Building - Multi Story ( Ofc & Apt),,2,1913,0,4892,1,0,0,0,5070,2005-02,100000
Commercial,2519999211,4302 N 76TH ST,,2,6226,Office Building - Multi Story ( Ofc & Apt),,1.5,1915,0,3637,1,0,0,0,6847,2005-02,170000
Commercial,3461605000,5125 W NORTH AV,,10,6250,Sit Down Restaurant,,1,1957,0,2130,1,0,0,0,4200,2005-02,155000
Commercial,4611517000,622 W HISTORIC MITCHELL ST,,12,6280,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,7343,1,0,0,0,6039,2005-02,200000
Commercial,4240208000,611 S LAYTON BL,,8,6274,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1900,0,6005,1,0,0,0,5400,2005-02,134000
Commercial,4960639000,1563 W LINCOLN AV,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1907,0,3114,1,0,0,0,3600,2005-02,117000
Commercial,3271075000,3801 W CENTER ST,,15,6242,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1921,0,3000,1,0,0,0,3240,2005-02,60500
Commercial,2822301000,3477 N 2ND ST,,6,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1908,0,2838,1,0,0,0,3300,2005-02,25000
Commercial,2650001100,6101 W CAPITOL DR,,2,6230,"Store Building - Single tenant, 1 story",,1,1956,0,8669,1,0,0,0,14917,2005-02,330009
Commercial,2100056100,5808 W HAMPTON AV,,7,6218,"Store Building - Single tenant, 1 story",,1,1962,0,8000,1,0,0,0,13122,2005-02,285000
Commercial,4320811000,835 W NATIONAL AV,,12,6277,"Store Building - Single tenant, 1 story",,1,1865,0,1116,1,0,0,0,4500,2005-02,277000
Commercial,5269938120,9115 W OKLAHOMA AV,,11,6288,Strip Shopping Center,,1,1964,0,8429,1,0,0,0,18300,2005-02,500000
Commercial,4342308000,2310 W GREENFIELD AV,,8,6418,Svc Station w Conv and Carwash,,1,2004,0,3474,1,0,0,0,14400,2005-02,850000
Commercial,5491245100,108 W HOWARD AV,,13,6418,Svs Station w Conv Store,,1,1971,0,1050,1,0,0,0,15220,2005-02,700000
Commercial,7169996111,2009 W COLLEGE AV,,13,6418,Svs Station w Conv Store,,1,1986,0,990,1,0,0,0,15600,2005-02,699000
Commercial,4590771000,2436 W BURNHAM ST,,8,6278,Tavern,,2,1895,0,2704,1,0,0,0,3780,2005-02,87500
Commercial,4701606000,2000 W LINCOLN AV,,8,6281,Tavern,,1,1906,0,2112,1,0,0,0,3500,2005-02,103500
Commercial,2291189100,4764 N HOPKINS ST,,7,6232,Tavern,,2,1925,0,2050,1,0,0,0,3316,2005-02,65000
Commercial,1810581000,11811 W CARMEN AV,,5,6212,Warehouse Building - 1 Story,,1,1998,0,18920,1,0,0,0,189573,2005-02,1350000
Commercial,3271077000,3813 W CENTER ST,,15,6242,Warehouse Building - 1 Story,,1,1922,0,5754,1,0,0,0,6000,2005-02,50000
Commercial,2812688000,3461 N HOLTON ST,,6,6238,Warehouse Building - 1 Story,,1,1926,0,2968,1,0,0,0,3600,2005-02,20000
Residential,3881805000,2813 W STATE ST,,4,2300,AP 1,Frame,2,1908,0,2775,4,4,1,0,4230,2005-03,50000
Residential,4330033000,1009 S 17TH ST,,12,4050,Rm or Rooming House,Frame,2,1889,0,2796,8,0,2,1,6450,2005-03,109900
Lg Apartment,1870901110,5501 N 76TH ST,"12: 2-Br ,12: 3-Br ",2,6971,"Apartment: 12: 2-Br ,12: 3-Br  Units",,0,1962,0,28370,1,0,0,0,0,2005-03,1320000
Lg Apartment,4010907100,2829 W WISCONSIN AV,12: 1-Br ,4,6976,Apartment: 12: 1-Br  Units,,3,1964,0,19884,1,0,0,0,10390,2005-03,800000
Lg Apartment,3221241110,2515 N 2ND ST,"48: 1-Br ,24: 2-Br ",6,6975,"Apartment: 48: 1-Br ,24: 2-Br  Units",,2,1972,0,34834,1,0,0,0,0,2005-03,1715000
Commercial,3090633000,3019 N 30TH ST,,7,6242,Auto & Auto Body Repair,,1,1922,0,2117,1,0,0,0,3600,2005-03,23000
Commercial,4360023000,3500 W NATIONAL AV,,8,6274,Billboard,,0,0,0,0,1,0,0,0,6000,2005-03,189600
Commercial,4579973000,3722 W BURNHAM ST,,8,6274,Duplex Old/Style,,1,1900,0,1722,1,0,0,0,6960,2005-03,215000
Commercial,3860218000,4719 W STATE ST,,10,6252,Duplex Old/Style,,2,1890,0,1253,1,0,0,0,11745,2005-03,80000
Commercial,1749995100,6204 W SILVER SPRING DR,,9,6218,Fast Food Operation,,1,1984,0,3447,1,0,0,0,19369,2005-03,310000
Commercial,330234000,9008 W BROWN DEER RD,,9,6202,Fast Food Operation,,1,1983,0,1633,1,0,0,0,52800,2005-03,780000
Commercial,2920101000,8341 W LISBON AV,,5,6226,Laundry Pick-up Station,,1,1954,0,1570,1,0,0,0,8498,2005-03,55000
Commercial,3260148100,2644 N 30TH ST,,15,6242,Multi Story Warehouse,,2,1944,0,18376,1,0,0,0,18513,2005-03,45000
Commercial,4610621110,1715 S 12TH ST,,12,6280,Office Building - Multi Story ( Ofc & Apt),,4,1905,0,24563,1,0,0,0,16100,2005-03,305000
Commercial,1820294110,5445 N 118TH CT,,5,6453,Office Building - Multi Story ( Ofc & Apt),,2,1989,0,20509,1,0,0,0,74844,2005-03,1800000
Commercial,5729994122,6450 W FOREST HOME AV,,11,6288,Office Building - Multi Story ( Ofc & Apt),,2,1973,0,2816,1,0,0,0,7170,2005-03,210000
Commercial,2700318000,2007 W CAPITOL DR,,6,6234,Office Building - Multi Story ( Ofc & Apt),,2,1950,0,2474,1,0,0,0,4290,2005-03,100000
Commercial,3890900112,2622 W KILBOURN AV,,4,6270,Parking Lot,,0,0,0,0,1,0,0,0,15000,2005-03,5000
Commercial,3201525000,1700 E NORTH AV,,3,6413,Quick Oil Change,,1,1961,0,3690,1,0,0,0,1700,2005-03,1350000
Commercial,3881814000,949 N 27TH ST,,4,6270,"Store Bldg - Multi Story (Store & Apt, Store & O",,3,1920,0,25084,1,0,0,0,14543,2005-03,400000
Commercial,3480317000,3726 W LISBON AV,,15,6254,"Store Bldg - Multi Story (Store & Apt, Store & O",,3,1930,0,14645,1,0,0,0,8441,2005-03,225000
Commercial,4970752000,2567 S 12TH ST,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1907,0,4827,1,0,0,0,3600,2005-03,128000
Commercial,3210715000,931 E CENTER ST,,3,6260,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1885,0,3068,1,0,0,0,3600,2005-03,181800
Commercial,3140241000,800 E LOCUST ST,,3,6260,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1910,0,2377,1,0,0,0,5400,2005-03,207000
Commercial,4701008000,2206 S MUSKEGO AV,,8,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,1,1895,0,2020,1,0,0,0,6966,2005-03,150000
Commercial,2670484000,4854 W FOND DU LAC AV,,7,6244,Store Building - Multiple Tenants,,1,1956,0,4800,1,0,0,0,4800,2005-03,80000
Commercial,5039996000,2915 S KINNICKINNIC AV,,14,6282,"Store Building - Single tenant, 1 story",,1,1938,0,1255,1,0,0,0,4202,2005-03,150000
Commercial,1839969110,5400 N LOVERS LANE RD,,5,6212,Strip Shopping Center,,1,1985,0,27840,1,0,0,0,55670,2005-03,1625000
Commercial,5480022000,3870 S HOWELL AV,,14,6418,Svc Station w Conv and Carwash,,1,2005,0,3120,1,0,0,0,16800,2005-03,825000
Commercial,5470501100,1200 E HOWARD AV,,14,6418,Svc Station w Conv and Carwash,,1,2003,0,2667,1,0,0,0,17024,2005-03,950000
Commercial,4341712100,812 S LAYTON BL,,8,6418,Svc Station w Conv and Carwash,,1,1971,0,2018,1,0,0,0,25019,2005-03,550000
Commercial,5829987100,1213 E HOWARD AV,,14,6418,Svs Station w Conv Store,,1,1958,0,1296,1,0,0,0,13539,2005-03,450000
Commercial,4570401000,1401 S 38TH ST,,8,6274,Tavern,,2.5,1895,0,3492,1,0,0,0,3690,2005-03,190000
Commercial,2640145000,7009 W CAPITOL DR,,10,6230,Tavern,,1,1946,0,3318,1,0,0,0,10320,2005-03,145000
Commercial,4680075000,854 W WINDLAKE AV,,12,6278,Tavern,,2,1905,0,2424,1,0,0,0,6384,2005-03,120000
Commercial,420021000,8787 W BROWN DEER RD,,9,6451,Warehouse Building - 1 Story,,1,1975,0,39595,1,0,0,0,122695,2005-03,960000
Commercial,4280444000,643 S 2ND ST,,12,6275,Warehouse Building - 1 Story,,1,1907,0,5623,1,0,0,0,4550,2005-03,300000
Commercial,3251011000,2525 W FOND DU LAC AV,,15,6256,Warehouse Building - 1 Story,,1,1949,0,2100,1,0,0,0,4500,2005-03,28000
Residential,4270505000,627 S 6TH ST,,12,4020,Rm or Rooming House,Frame,2,1889,0,1930,6,1,2,0,2950,2005-04,55000
Lg Apartment,2030250100,306 W HAMPTON AV,"18: 1-Br ,6: 1-Br ,12: 2-Br ",6,6973,"Apartment: 18: 1-Br ,6: 1-Br ,12: 2-Br  Units",,3,1968,0,0,1,0,0,0,0,2005-04,2032000
Commercial,4320916100,1203 W NATIONAL AV,,12,6277,Auto & Auto Body Repair,,1,1963,0,3325,1,0,0,0,7000,2005-04,200000
Commercial,2722012100,3511 N PORT WASHINGTON AV,,6,6240,Billboard,,0,0,0,0,1,0,0,0,16288,2005-04,70000
Commercial,4600235000,2239 S 13TH ST,,12,6281,Billboard,,0,0,0,0,1,0,0,0,6972,2005-04,155000
Commercial,3530116000,231 E NORTH AV,,6,6266,Fast Food Operation,,1,2008,0,5346,1,0,0,0,7025,2005-04,15000
Commercial,3860226115,944 N 46TH ST,,10,6420,Multi Story Warehouse,,1,1910,0,185514,1,0,0,0,204558,2005-04,575000
Commercial,3920966000,177 N BROADWAY ,,4,6296,Multi Story Warehouse,,3,1893,0,21600,1,0,0,0,7200,2005-04,1296000
Commercial,5320210100,3635 W OKLAHOMA AV,,11,6288,Office Building - 1 Story,,1,1953,0,3664,1,0,0,0,5004,2005-04,255000
Commercial,2860283000,2721 W TOWNSEND ST,,7,6240,Office Building - Multi Story ( Ofc & Apt),,2,1928,0,7559,1,0,0,0,7770,2005-04,100000
Commercial,3920797111,411 E WISCONSIN AV,,4,6460,"Parking Garage, Parking Ramp",,5,1987,0,0,1,0,0,0,117840,2005-04,95000000
Commercial,5800402200,4203 S HOWELL AV,,13,6290,Parking Lot,,0,0,0,0,1,0,0,0,7700,2005-04,30000
Commercial,1529962000,8601 W KAUL AV,,2,6212,Ranch,,1,1957,0,1490,1,0,0,0,38768,2005-04,102000
Commercial,4580419000,2934 W BURNHAM ST,,8,6274,Service Building,,1,1927,0,2149,1,0,0,0,4200,2005-04,80000
Commercial,3920821000,776 N MILWAUKEE ST,,4,6460,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1912,0,10716,1,0,0,0,6000,2005-04,625000
Commercial,3461423000,5601 W NORTH AV,,10,6252,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1921,0,3982,1,0,0,0,4800,2005-04,250000
Commercial,4950294000,2818 W FOREST HOME AV,,8,6283,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1898,0,3168,1,0,0,0,4754,2005-04,148000
Commercial,4011083000,2919 W CLYBOURN ST,,4,6270,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1909,0,2920,1,0,0,0,3390,2005-04,110000
Commercial,3560286000,2043 E NORTH AV,,3,6262,Store Building - Multiple Tenants,,1,2007,0,6114,1,0,0,0,6052,2005-04,970000
Commercial,4992033100,2510 S KINNICKINNIC AV,,14,6282,"Store Building - Single tenant, 1 story",,1,1925,0,8497,1,0,0,0,6500,2005-04,370000
Commercial,440243110,6801 W BROWN DEER RD,,9,6452,Strip Shopping Center,,1,1989,0,35156,1,0,0,0,152634,2005-04,2950000
Commercial,4079999000,8235 W BLUE MOUND RD,,10,6418,Svs Station w Conv Store,,1,1968,0,3155,1,0,0,0,19237,2005-04,850000
Commercial,3040001100,7531 W BURLEIGH ST,,10,6418,Svs Station w Conv Store,,1,1983,0,1200,1,0,0,0,19365,2005-04,275000
Commercial,5800216000,4177 S HOWELL AV,,13,6290,Tavern,,1,1947,0,8325,1,0,0,0,12012,2005-04,420000
Commercial,3060605000,5905 W APPLETON AV,,10,6250,Used Car Sale,,1,1954,0,660,1,0,0,0,15274,2005-04,60000
Commercial,1400211000,6580 N INDUSTRIAL RD,,9,6208,Warehouse Building - 1 Story,,1,1974,0,20100,1,0,0,0,62465,2005-04,500000
Vacant Land,3900521100,1130 N 13TH ST,,4,6270,Commercial Land,,0,0,0,0,1,0,0,0,23250,2005-04,25000
Vacant Land,4601670000,1927 W MITCHELL ST,,8,6278,Commercial Land,,0,0,0,0,1,0,0,0,10944,2005-04,65000
Residential,3651439000,3210 W JUNEAU AV,,4,2300,Rm or Rooming House,Frame,2,1913,0,2872,7,3,2,2,4200,2005-05,92000
Lg Apartment,4011601120,618 N 30TH ST,24: 1-Br ,4,6976,Apartment: 24: 1-Br  Units,,3,1966,0,17256,1,0,0,0,0,2005-05,500000
Commercial,2831086000,600 W BURLEIGH ST,,6,6240,Billboard,,0,0,0,0,1,0,0,0,2500,2005-05,20000
Commercial,3131104000,248 E CENTER ST,,6,6258,Billboard,,0,0,0,0,1,0,0,0,12450,2005-05,27000
Commercial,3211788000,518 E CENTER ST,,6,6260,Billboard,,0,0,0,0,1,0,0,0,4000,2005-05,324000
Commercial,1760365111,7605 W FLORIST AV,,2,6214,Medical Clinic,,1,1974,0,6216,1,0,0,0,26583,2005-05,320000
Commercial,6441731100,5236 S 27TH ST,,13,6413,Muffler Shop,,1,2001,0,3880,1,0,0,0,18060,2005-05,937500
Commercial,5579958110,6251 W FOREST HOME AV,,11,6288,Office Building - 1 Story,,1,1978,0,11430,1,0,0,0,34240,2005-05,625100
Commercial,2450218000,4075 N TEUTONIA AV,,1,6234,Office Building - 1 Story,,1,1959,0,7469,1,0,0,0,10800,2005-05,125000
Commercial,4600123110,1937 S 13TH ST,,12,6278,Parking Lot,,0,0,0,0,1,0,0,0,21000,2005-05,85000
Commercial,4703617112,2500 W LINCOLN AV,,8,6283,Parking Lot,,0,0,0,0,1,0,0,0,25200,2005-05,130000
Commercial,330381000,8718 W BROWN DEER RD,,9,6413,Quick Oil Change,,0,1984,0,2832,1,0,0,0,15382,2005-05,487200
Commercial,1409988100,6438 W MILL RD,,9,6208,Residence With Commercial Usage,,1,1946,0,1302,1,0,0,0,13300,2005-05,100000
Commercial,4601542000,1800 W MITCHELL ST,,12,6278,Service Building,,2,1895,0,2662,1,0,0,0,7320,2005-05,99900
Commercial,2320902000,1969 W HAMPTON AV,,1,6232,Service Building,,1,1955,0,2653,1,0,0,0,4530,2005-05,72000
Commercial,2490527110,5216 W CAPITOL DR,,2,6417,Sit Down Restaurant,,1,1984,0,3450,1,0,0,0,31590,2005-05,550000
Commercial,2891097000,5312 W BURLEIGH ST,,10,6244,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,2003,0,15970,1,0,0,0,21630,2005-05,1000000
Commercial,3530208000,2235 N MARTIN L KING JR DR,,6,6266,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1931,0,15000,1,0,0,0,7500,2005-05,240000
Commercial,3160754000,2840 N OAKLAND AV,,3,6262,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1913,0,8703,1,0,0,0,7200,2005-05,420000
Commercial,5469957000,1802 E HOWARD AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1930,0,5808,1,0,0,0,7588,2005-05,325000
Commercial,4960639000,1563 W LINCOLN AV,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1907,0,3114,1,0,0,0,3600,2005-05,137500
Commercial,4680950000,1136 W LINCOLN AV,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,1.5,1901,0,3071,1,0,0,0,3300,2005-05,145000
Commercial,3130715100,200 E CHAMBERS ST,,6,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1905,0,2808,1,0,0,0,3597,2005-05,75000
Commercial,4029987000,401 N 35TH ST,,10,6270,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1911,0,2566,1,0,0,0,1764,2005-05,100000
Commercial,3111365000,2977 N 17TH ST,,6,6256,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1899,0,2400,1,0,0,0,3600,2005-05,97500
Commercial,4601668000,1716 S MUSKEGO AV,,8,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1891,0,2050,1,0,0,0,3420,2005-05,70000
Commercial,2670201000,5011 W FOND DU LAC AV,,7,6244,Store Building - Multiple Tenants,,1,1949,0,13544,1,0,0,0,17668,2005-05,500000
Commercial,3070934000,4402 W CENTER ST,,7,6250,Store Building - Multiple Tenants,,1,1923,0,3512,1,0,0,0,4700,2005-05,100000
Commercial,3650004000,2729 W VLIET ST,,4,6254,"Store Building - Single tenant, 1 story",,1,1941,0,6000,1,0,0,0,12000,2005-05,155000
Commercial,1029999300,7368 N TEUTONIA AV,,1,6216,"Store Building - Single tenant, 1 story",,1,1960,0,4400,1,0,0,0,24073,2005-05,190000
Commercial,4610505000,1724 S 7TH ST,,12,6278,"Store Building - Single tenant, 1 story",,1,1949,0,1296,1,0,0,0,10608,2005-05,65000
Commercial,4310613000,812 S 2ND ST,,12,6275,Tavern,,2,1886,0,4830,1,0,0,0,3570,2005-05,270400
Commercial,5301008000,5701 W OKLAHOMA AV,,11,6288,Tavern,,1.5,1930,0,3076,1,0,0,0,5320,2005-05,310000
Commercial,5000224000,939 E CONWAY ST,,14,6282,Tavern,,1.5,1918,0,2293,1,0,0,0,2500,2005-05,168000
Commercial,5000224000,939 E CONWAY ST,,14,6282,Tavern,,1.5,1918,0,2293,1,0,0,0,2500,2005-05,165000
Commercial,5361249000,3279 S 9TH ST,,14,6284,Tavern,,1.5,1927,0,2160,1,0,0,0,3660,2005-05,115000
Commercial,2240592000,7964 W APPLETON AV,,5,6226,Tavern,,1,1930,0,1288,1,0,0,0,14400,2005-05,87800
Commercial,3460839000,5900 W VLIET ST,,10,6252,Theater,,1,1924,0,9282,1,0,0,0,12795,2005-05,195000
Commercial,3610151100,1600 N 6TH ST,,6,6266,Warehouse Building - 1 Story,,1,1970,0,23580,1,0,0,0,55700,2005-05,1140000
Commercial,1569996116,5714 W FLORIST AV,,9,6216,Warehouse Building - 1 Story,,1,1964,0,3012,1,0,0,0,15290,2005-05,127500
Commercial,4710040000,2911 W BURNHAM ST,,8,6274,Warehouse Building - 1 Story,,1,1961,0,576,1,0,0,0,5040,2005-05,15000
Residential,5490037000,554 W HOWARD AV,,13,4620,AP 1,Brick,2,1949,0,2430,4,6,1,0,5400,2005-06,230000
Lg Apartment,5989942121,4630 S 23RD ST,"5: 1-Br ,17: 2-Br ,2: 3-Br ",13,6980,"Apartment: 5: 1-Br ,17: 2-Br ,2: 3-Br  Units",,2,1971,0,24110,1,0,0,0,0,2005-06,1200000
Commercial,3470207000,4503 W NORTH AV,,15,6254,Auto & Auto Body Repair,,2,1926,0,28800,1,0,0,0,14400,2005-06,240000
Commercial,429999120,9005 W BROWN DEER RD,,9,6202,Auto & Auto Body Repair,,1,1981,0,4085,1,0,0,0,11000,2005-06,330000
Commercial,3060784000,2778 N 59TH ST,,10,6250,Billboard,,0,0,0,0,1,0,0,0,4760,2005-06,107000
Commercial,4729907100,3634 W LINCOLN AV,,8,6283,Billboard,,0,0,0,0,1,0,0,0,24600,2005-06,500000
Commercial,1369967000,3421 W ELM ST,,1,6216,Cottage,,1,1926,0,960,1,0,0,0,13704,2005-06,110000
Commercial,1780473111,9134 W SILVER SPRING DR,,2,6212,Medical Clinic,,1,1963,0,9317,1,0,0,0,21650,2005-06,725000
Commercial,3291891000,5835 W LISBON AV,,10,6250,Muffler Shop,,1,1927,0,4177,1,0,0,0,15247,2005-06,360000
Commercial,1529976110,8817 W LYNX AV,,2,6212,Office Building - Multi Story ( Ofc & Apt),,2,1962,0,11194,1,0,0,0,32358,2005-06,237000
Commercial,2700305110,2411 W CAPITOL DR,,6,6234,Office Building - Multi Story ( Ofc & Apt),,2,1960,0,10068,1,0,0,0,12998,2005-06,80000
Commercial,4610725000,802 W WINDLAKE AV,,12,6278,Service Building,,1,1925,0,3100,1,0,0,0,5585,2005-06,145000
Commercial,5360117000,3170 S 13TH ST,,14,6284,Service Building,,1,1916,0,1200,1,0,0,0,7320,2005-06,120000
Commercial,3610521000,1033 N OLD WORLD THIRD ST,,4,6460,"Store Bldg - Multi Story (Store & Apt, Store & O",,4,1870,0,17464,1,0,0,0,4425,2005-06,450000
Commercial,3530207000,2241 N MARTIN L KING JR DR,,6,6266,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1924,0,15000,1,0,0,0,7500,2005-06,438000
Commercial,2812354100,500 E BURLEIGH ST,,6,6238,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1906,0,7907,1,0,0,0,7130,2005-06,160000
Commercial,4611427000,808 W HISTORIC MITCHELL ST,,12,6280,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1921,0,6150,1,0,0,0,3600,2005-06,309000
Commercial,3880651000,3419 W STATE ST,,4,6270,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1922,0,3950,1,0,0,0,2850,2005-06,38000
Commercial,3050829100,6633 W BURLEIGH ST,,10,6226,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1969,0,3872,1,0,0,0,7680,2005-06,200000
