PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,5291008000,3433 S 67TH ST,,11,4380,Ranch,Aluminum / Vinyl,1,1953,0,864,1,2,1,0,6900,2017-01,90000
Residential,5530002000,3113 W MORGAN AV,,11,4400,Residence O/S,Aluminum / Vinyl,1,1934,0,1049,1,2,1,1,4200,2017-01,98000
Residential,5601371000,8820 W CRAWFORD AV,,11,4350,Residence O/S,Aluminum / Vinyl,1,1938,0,859,1,2,1,1,3600,2017-01,125500
Residential,5591930000,8119 W TRIPOLI AV,,11,4340,Townhouse,Aluminum / Vinyl,2,1975,0,2557,2,6,2,2,7200,2017-01,199000
Residential,4971267000,2326 S 12TH ST,,12,4160,Cottage,Aluminum / Vinyl,1,1900,0,1365,1,3,2,0,3720,2017-01,70000
Residential,4971249100,2347 S 10TH ST,,12,4160,Dplx Bungalow,Brick,2,1920,0,3220,2,6,2,0,7440,2017-01,87500
Residential,5810613000,4242 S BURRELL ST,,13,4700,Cape Cod,Stone,1.5,1939,0,1830,1,3,2,0,5040,2017-01,189900
Residential,5491716100,3658 S 5TH ST,,13,4700,Cape Cod,Brick,1,1950,0,1468,1,3,1,0,5408,2017-01,108000
Residential,5950521000,4500 S 5TH PL,,13,4740,Cape Cod,Brick,1,1957,0,1337,1,3,1,0,6150,2017-01,147000
Residential,5510115000,3807 S 13TH ST,,13,4520,Cape Cod,Aluminum / Vinyl,1,1950,0,1141,1,3,2,1,6150,2017-01,107000
Residential,5510316000,3542 S 16TH ST,,13,4520,Cape Cod,Brick,1,1949,0,1120,1,3,1,0,4704,2017-01,121000
Residential,6690801000,5595 S 25TH ST,,13,4780,Colonial,Aluminum / Vinyl,2,1990,0,2218,1,4,2,1,8625,2017-01,241900
Residential,5490121000,191 W CRAWFORD AV,,13,4620,Colonial,Aluminum / Vinyl,2,1953,0,1684,1,3,1,1,5850,2017-01,185000
Residential,5340265000,3251 S 21ST ST,,13,4360,Colonial,Aluminum / Vinyl,2,1941,0,1193,1,2,1,0,5400,2017-01,101000
Residential,5800575110,529 W HOWARD AV,,13,4700,Duplex N/S,Masonry / Frame,2,1951,0,1960,2,5,2,0,6360,2017-01,144000
Residential,5800614000,4000 S 5TH PL,,13,4700,Duplex O/S,Frame,1.5,1923,0,1656,2,5,2,0,5400,2017-01,146500
Residential,5959966000,224 W MARTIN LA,,13,4740,Duplex O/S,Aluminum / Vinyl,1,1900,0,1224,2,2,2,0,14193,2017-01,115000
Residential,6440005000,5416 S 21ST ST,,13,4780,Ranch,Masonry / Frame,1,1962,0,1473,1,3,1,1,10660,2017-01,195000
Residential,6899993000,1523 W RAMSEY AV,,13,4920,Ranch,Brick,1,1954,0,1353,1,3,2,0,23600,2017-01,137000
Residential,6890292000,6140 S 15TH CT,,13,4920,Ranch,Frame,1,1962,0,1334,1,3,1,1,8614,2017-01,132000
Residential,6439951120,5421 S 14TH ST,,13,4800,Ranch,Brick,1,1967,0,1231,1,3,1,1,7300,2017-01,158000
Residential,5521266000,3828 S 21ST ST,,13,4360,Ranch,Brick,1,1957,0,1136,1,3,1,0,5175,2017-01,117000
Residential,5780238000,1605 W PLAINFIELD AV,,13,4660,Ranch,Brick,1,1957,0,1105,1,3,2,0,7784,2017-01,146000
Residential,5350988000,3358 S 20TH ST,,13,4520,Ranch,Aluminum / Vinyl,1,1943,0,707,1,2,1,0,4988,2017-01,82000
Residential,6900912000,5941 S 26TH ST,,13,4860,Townhouse,Aluminum / Vinyl,2,1980,0,2424,2,6,2,2,9800,2017-01,230000
Residential,5780038000,4238 S 14TH ST,,13,4660,Triplex,Brick,2,1956,0,2435,3,5,3,1,8031,2017-01,173000
Residential,5460364000,3620 S BRUST AV,,14,4620,Cape Cod,Brick,1,1953,0,1743,1,4,2,1,5203,2017-01,173000
Residential,5389934100,3451 S WHITNALL AV,,14,4580,Cape Cod,Brick,1,1936,0,1312,1,3,2,0,6680,2017-01,150000
Residential,5390557000,3200 S LENOX ST,,14,4580,Colonial,Aluminum / Vinyl,2,1950,0,1751,1,3,1,1,5418,2017-01,255000
Residential,5030461000,2745 S ELLEN ST,,14,4540,Dplx Bungalow,Brick,1.5,1928,0,2273,2,4,2,0,4970,2017-01,233000
Residential,5070749000,2921 S 6TH ST,,14,4180,Duplex O/S,Frame,2,1905,0,3012,2,4,2,0,6100,2017-01,127900
Residential,5031849000,1704 E RUSK AV,,14,4610,Duplex O/S,Aluminum / Vinyl,2,1907,0,2540,2,4,2,0,4800,2017-01,160000
Residential,4991886000,614 E CONWAY ST,,14,4910,Duplex O/S,Aluminum / Vinyl,1.5,1904,0,2352,2,4,2,0,3150,2017-01,180000
Residential,5070719000,2866 S 9TH ST,,14,4180,Duplex O/S,Aluminum / Vinyl,1.5,1900,0,1837,2,4,2,0,3600,2017-01,77900
Residential,4671055000,2228 S 5TH PL,,14,4120,Duplex-Cottage,Aluminum / Vinyl,1,1890,0,1374,2,5,1,1,2880,2017-01,45900
Residential,5470328000,1035 E TRIPOLI AV,,14,4620,Ranch,Brick,1,1956,0,1140,1,3,1,0,4920,2017-01,128900
Residential,5030988000,2989 S MABBETT AV,,14,4540,Residence O/S,Brick,1,1914,0,2745,1,3,2,0,6590,2017-01,369000
Residential,5390423100,908 E HOLT AV,,14,4580,Residence O/S,Frame,1.5,1899,0,1662,1,6,2,0,8400,2017-01,187000
Residential,4990434000,2616 S AUSTIN ST,,14,4910,Residence O/S,Aluminum / Vinyl,2,1913,0,1584,1,5,2,1,2800,2017-01,232000
Residential,5040793000,2941 S LENOX ST,,14,4500,Residence O/S,Aluminum / Vinyl,1.5,1906,0,1578,1,4,2,0,3750,2017-01,290000
Residential,5050313000,615 E RUSSELL AV,,14,4500,Residence O/S,Aluminum / Vinyl,1.5,1909,0,1523,1,3,1,1,3600,2017-01,217000
Residential,4991264000,2428 S HOWELL AV,,14,4910,Residence O/S,Aluminum / Vinyl,1,1885,0,1388,1,5,1,1,5400,2017-01,110000
Residential,4970431000,2477-A S 6TH ST,,14,4160,Rm or Rooming House,Aluminum / Vinyl,1.5,1895,0,518,1,1,1,0,0,2017-01,61134
Residential,3481129000,2164 N 36TH ST,,15,2380,Colonial,Aluminum / Vinyl,2,2008,0,1232,1,3,1,0,4800,2017-01,68000
Residential,3661614000,4023 W VLIET ST,,15,2380,Duplex O/S,Stucco,2,1914,0,2464,2,6,3,0,6240,2017-01,30000
Residential,3111783100,2866A N 20TH ST,,15,2950,Duplex O/S,Aluminum / Vinyl,2,1910,0,1706,2,5,2,0,2520,2017-01,21000
Condominium,3551546100,1920 N FARWELL AV,ABBOTSFORD CONDOMINIUM,3,5805,APARTMENT,,1,2001,0,1670,1,2,2,1,0,2017-01,280000
Condominium,3551547000,1920 N FARWELL AV,ABBOTSFORD CONDOMINIUM,3,5805,APARTMENT,,1,2001,0,1670,1,2,2,1,0,2017-01,259900
Condominium,780147000,7968 N 107TH ST,ARBOR RIDGE,9,5103,APARTMENT,,1,1999,5,1125,1,2,2,0,0,2017-01,88500
Condominium,4661576000,2121101 S KINNICKINNIC AV,BAYVIEW COMMONS CONDOMINIUMS,14,5306,Apartment  - Mix,,2,2005,5,1462,1,2,2,0,0,2017-01,186000
Condominium,3960228000,234602 N BROADWAY ,BROADWAY CONDOMINIUM,4,5390,APARTMENT,,1,1893,4,992,1,1,2,0,0,2017-01,206000
Condominium,3960146000,234108 N BROADWAY ,BROADWAY CONDOMINIUM,4,5390,APARTMENT,,1,1893,3,786,1,1,1,0,0,2017-01,117000
Condominium,3551799000,2121 N CAMBRIDGE AV,CAMBRIDGE TERRACE CONDOMINIUM,3,5409,APARTMENT,,1,1970,3,595,1,1,1,0,0,2017-01,74900
Condominium,3930906000,1111 N MARSHALL ST,CITY GREEN CONDOMINIUM,4,5906,APARTMENT,,1,2007,4,1637,1,2,2,0,0,2017-01,495000
Condominium,3531432000,234 E RESERVOIR AV,COBBLERS LOFTS,6,5945,apartment,,1,1917,4,1200,1,2,2,0,0,2017-01,210000
Condominium,3922608000,400 N BROADWAY ,COMMISSION HOUSE CONDOS,4,5399,APARTMENT,,1,1911,5,1919,1,2,2,0,0,2017-01,625000
Condominium,3922595000,400 N BROADWAY ,COMMISSION HOUSE CONDOS,4,5399,APARTMENT,,1,1911,4,1708,1,2,2,0,0,2017-01,416000
Condominium,3930508100,777 N PROSPECT AV,CUDAHY CONDOS,4,5991,APARTMENT,,1,1907,5,2184,1,2,2,0,0,2017-01,692500
Condominium,3930503100,777 N PROSPECT AV,CUDAHY CONDOS,4,5991,APARTMENT,,2,1907,3,937,1,1,1,1,0,2017-01,190000
Condominium,3180479000,2649 N HACKETT AV,GEORGETOWN EAST,3,5611,APARTMENT,,1,1911,6,1405,1,2,2,0,0,2017-01,229900
Condominium,3930561000,741 N MILWAUKEE ST,GRAIN EXCHANGE CONDOS,4,5989,hi-rise,,1,1926,4,1354,1,2,2,0,0,2017-01,236000
Condominium,4290308000,541 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2006,3,880,1,1,1,0,0,2017-01,301500
Condominium,830358000,6132 W PORT AV,HEATHERS PARK,9,5111,TOWN HOUSE,,2,1970,4,1056,1,2,1,2,0,2017-01,29000
Condominium,2812751000,3059 N WEIL ST,HI-FI LOFTS CONDOMINIUMS,3,5720,APARTMENT,,1,1904,3,854,1,1,1,0,0,2017-01,152000
Condominium,830554000,7805E N 60TH ST,JADE GARDENS,9,5125,TOWN HOUSE,,2,1967,6,1306,1,3,2,1,0,2017-01,29000
Condominium,3551951000,1166 E KANE PL,KANE COMMONS,3,5807,TOWNHOUSE,,3,2008,6,3181,1,3,2,1,0,2017-01,530000
Condominium,3601194000,1028 E JUNEAU AV,KNICKERBOCKER ON THE LAKE,4,5960,MIXED STYLES,,1,1927,3,600,1,1,1,0,0,2017-01,78000
Condominium,4290329000,311 E ERIE ST,MARINE TERMINAL LOFTS,4,5393,APARTMENT,,1,2006,5,1624,1,2,2,0,0,2017-01,470000
Condominium,1470123000,11958 W MILL RD,MILL VALLEY,5,5170,MIXED STYLES,,2,1971,4,1056,1,2,1,1,0,2017-01,72000
Condominium,1470154000,11947 W APPLETON AV,MILL VALLEY,5,5170,MIXED STYLES,,2,1971,4,1056,1,2,1,1,0,2017-01,90100
Condominium,1470214000,11927 W APPLETON AV,MILL VALLEY,5,5170,MIXED STYLES,,1,1971,4,865,1,2,1,1,0,2017-01,73000
Condominium,4280833000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,APARTMENT,,1,2006,6,1065,1,1,1,0,0,2017-01,253750
Condominium,1210109000,6984A N RAINTREE CT,RAINTREE,9,5130,MIXED STYLES,,1,1974,4,808,1,2,1,0,0,2017-01,23500
Condominium,3930206100,929 N ASTOR ST,REGENCY HOUSE,4,5990,HI-RISE,,1,1968,3,819,1,1,1,1,0,2017-01,152000
Condominium,2801657000,1234A E RANDOLPH CT,RIVER WOODS-ASH-(THE GLADES) ,3,5445,APARTMENT,,1,1958,4,767,1,2,1,0,0,2017-01,61900
Condominium,2801746000,1235B E RANDOLPH CT,RIVER WOODS-ASH-(THE GLADES) ,3,5445,APARTMENT,,1,1958,4,767,1,2,1,0,0,2017-01,60000
